District,State,Year,Women_Employment_Provided,Workers_SC,Workers_ST,Workers_Total
TIKAMGARH,MADHYA PRADESH,2014,52973.0,43740.0,12222.0,71460.0
TIKAMGARH,MADHYA PRADESH,2015,42758.0,38874.0,11248.0,63053.0
TIKAMGARH,MADHYA PRADESH,2016,43228.0,37702.0,11404.0,61146.0
TIKAMGARH,MADHYA PRADESH,2017,70764.0,56540.0,18126.0,96449.0
TIKAMGARH,MADHYA PRADESH,2018,78662.0,46063.0,19508.0,90273.0
TIKAMGARH,MADHYA PRADESH,2019,73308.0,42867.0,16660.0,87077.0
TIKAMGARH,MADHYA PRADESH,2020,119874.0,78232.0,28898.0,148792.0
TIKAMGARH,MADHYA PRADESH,2021,111632.0,74044.0,27555.0,141677.0
TIKAMGARH,MADHYA PRADESH,2022,58432.0,34830.0,15630.0,65785.0
TIKAMGARH,MADHYA PRADESH,2023,49750.0,29302.0,11463.0,57259.0
TIKAMGARH,MADHYA PRADESH,2024,43153.0,24948.0,9929.0,47968.0
TIKAMGARH,MADHYA PRADESH,2025,43805.0,25754.0,10427.0,49252.0
TINSUKIA,ASSAM,2014,33160.0,11738.0,533.0,32346.0
TINSUKIA,ASSAM,2015,43444.0,16928.0,888.0,42903.0
TINSUKIA,ASSAM,2016,45398.0,19898.0,842.0,47671.0
TINSUKIA,ASSAM,2017,51457.0,25406.0,1018.0,55323.0
TINSUKIA,ASSAM,2018,47943.0,26296.0,1140.0,51762.0
TINSUKIA,ASSAM,2019,44754.0,25890.0,915.0,49759.0
TINSUKIA,ASSAM,2020,77681.0,47784.0,1524.0,86363.0
TINSUKIA,ASSAM,2021,75565.0,50283.0,1336.0,85131.0
TINSUKIA,ASSAM,2022,70863.0,48692.0,1340.0,79395.0
TINSUKIA,ASSAM,2023,63356.0,46602.0,1373.0,70526.0
TINSUKIA,ASSAM,2024,63364.0,49135.0,1180.0,69508.0
TINSUKIA,ASSAM,2025,54095.0,43806.0,710.0,60941.0
TIRAP,ARUNACHAL PRADESH,2014,5349.0,1475.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2015,7418.0,2198.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2016,7072.0,2174.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2017,4712.0,1576.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2018,8299.0,2870.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2019,8900.0,2986.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2020,9600.0,4341.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2021,10094.0,4097.0,0.0,0.0
TIRAP,ARUNACHAL PRADESH,2022,10297.0,4742.0,2.0,0.0
TIRAP,ARUNACHAL PRADESH,2023,11272.0,5577.0,4.0,7.0
TIRAP,ARUNACHAL PRADESH,2024,20128.0,10081.0,3.0,26.0
TIRAP,ARUNACHAL PRADESH,2025,21790.0,10746.0,3.0,31.0
TIRUCHIRAPPALLI,TAMIL NADU,2014,244970.0,235095.0,70993.0,213343.0
TIRUCHIRAPPALLI,TAMIL NADU,2015,250037.0,241835.0,71744.0,219712.0
TIRUCHIRAPPALLI,TAMIL NADU,2016,253320.0,245585.0,71463.0,223628.0
TIRUCHIRAPPALLI,TAMIL NADU,2017,257111.0,247947.0,70158.0,226866.0
TIRUCHIRAPPALLI,TAMIL NADU,2018,248991.0,238993.0,64432.0,218754.0
TIRUCHIRAPPALLI,TAMIL NADU,2019,252960.0,242445.0,66717.0,217439.0
TIRUCHIRAPPALLI,TAMIL NADU,2020,286300.0,275864.0,76992.0,253095.0
TIRUCHIRAPPALLI,TAMIL NADU,2021,290241.0,278539.0,75429.0,254642.0
TIRUCHIRAPPALLI,TAMIL NADU,2022,280328.0,267817.0,70971.0,244068.0
TIRUCHIRAPPALLI,TAMIL NADU,2023,286001.0,272257.0,70552.0,247283.0
TIRUCHIRAPPALLI,TAMIL NADU,2024,276213.0,262217.0,65749.0,237148.0
TIRUCHIRAPPALLI,TAMIL NADU,2025,244367.0,229678.0,56204.0,203169.0
TIRUNELVELI,TAMIL NADU,2014,187722.0,177626.0,69041.0,148101.0
TIRUNELVELI,TAMIL NADU,2015,206676.0,196558.0,75257.0,166291.0
TIRUNELVELI,TAMIL NADU,2016,213976.0,203858.0,77060.0,171641.0
TIRUNELVELI,TAMIL NADU,2017,193395.0,182527.0,69563.0,154056.0
TIRUNELVELI,TAMIL NADU,2018,185210.0,174789.0,63292.0,148920.0
TIRUNELVELI,TAMIL NADU,2019,184252.0,173843.0,67789.0,140807.0
TIRUNELVELI,TAMIL NADU,2020,93656.0,89095.0,30290.0,71858.0
TIRUNELVELI,TAMIL NADU,2021,91950.0,87671.0,28724.0,70712.0
TIRUNELVELI,TAMIL NADU,2022,88042.0,83882.0,27548.0,67117.0
TIRUNELVELI,TAMIL NADU,2023,90704.0,86451.0,27462.0,69827.0
TIRUNELVELI,TAMIL NADU,2024,79137.0,75305.0,22614.0,61160.0
TIRUNELVELI,TAMIL NADU,2025,57052.0,54028.0,15765.0,43555.0
TIRUPATHUR,TAMIL NADU,2020,95566.0,92292.0,19691.0,78158.0
TIRUPATHUR,TAMIL NADU,2021,101573.0,98848.0,19746.0,84673.0
TIRUPATHUR,TAMIL NADU,2022,109486.0,106712.0,20689.0,94048.0
TIRUPATHUR,TAMIL NADU,2023,120082.0,116700.0,21659.0,103950.0
TIRUPATHUR,TAMIL NADU,2024,111230.0,107926.0,19123.0,96227.0
TIRUPATHUR,TAMIL NADU,2025,95074.0,92476.0,16333.0,81867.0
TIRUPATI,ANDHRA PRADESH,2022,178848.0,161067.0,111936.0,147673.0
TIRUPATI,ANDHRA PRADESH,2023,178486.0,158878.0,109882.0,141677.0
TIRUPATI,ANDHRA PRADESH,2024,172813.0,152925.0,101735.0,138699.0
TIRUPATI,ANDHRA PRADESH,2025,143003.0,125025.0,79571.0,111586.0
TIRUPPUR,TAMIL NADU,2014,104016.0,93665.0,42244.0,68504.0
TIRUPPUR,TAMIL NADU,2015,98771.0,89525.0,41002.0,64349.0
TIRUPPUR,TAMIL NADU,2016,108158.0,99988.0,45117.0,70481.0
TIRUPPUR,TAMIL NADU,2017,111327.0,102525.0,45635.0,73902.0
TIRUPPUR,TAMIL NADU,2018,114899.0,102706.0,43213.0,79956.0
TIRUPPUR,TAMIL NADU,2019,113429.0,101555.0,48730.0,71471.0
TIRUPPUR,TAMIL NADU,2020,129226.0,115448.0,54224.0,83777.0
TIRUPPUR,TAMIL NADU,2021,129547.0,115997.0,53050.0,84686.0
TIRUPPUR,TAMIL NADU,2022,117861.0,106807.0,48781.0,75600.0
TIRUPPUR,TAMIL NADU,2023,111799.0,101458.0,45639.0,71530.0
TIRUPPUR,TAMIL NADU,2024,100259.0,91223.0,40695.0,64501.0
TIRUPPUR,TAMIL NADU,2025,75394.0,68772.0,30544.0,47476.0
TIRUVALLUR,TAMIL NADU,2014,210913.0,203450.0,91170.0,140742.0
TIRUVALLUR,TAMIL NADU,2015,229706.0,218869.0,94686.0,155925.0
TIRUVALLUR,TAMIL NADU,2016,235729.0,224111.0,93622.0,160648.0
TIRUVALLUR,TAMIL NADU,2017,228909.0,214977.0,87353.0,152133.0
TIRUVALLUR,TAMIL NADU,2018,223925.0,209455.0,83805.0,148159.0
TIRUVALLUR,TAMIL NADU,2019,222226.0,207947.0,93922.0,133215.0
TIRUVALLUR,TAMIL NADU,2020,234576.0,220344.0,98748.0,141091.0
TIRUVALLUR,TAMIL NADU,2021,241328.0,227552.0,99406.0,147569.0
TIRUVALLUR,TAMIL NADU,2022,240598.0,226643.0,95786.0,148005.0
TIRUVALLUR,TAMIL NADU,2023,248626.0,233498.0,95760.0,155966.0
TIRUVALLUR,TAMIL NADU,2024,238707.0,223707.0,89674.0,150859.0
TIRUVALLUR,TAMIL NADU,2025,214038.0,200472.0,78335.0,136520.0
TIRUVANNAMALAI,TAMIL NADU,2014,412328.0,399998.0,117916.0,377138.0
TIRUVANNAMALAI,TAMIL NADU,2015,440242.0,424883.0,123912.0,409519.0
TIRUVANNAMALAI,TAMIL NADU,2016,449510.0,429525.0,122045.0,414296.0
TIRUVANNAMALAI,TAMIL NADU,2017,386306.0,355461.0,97738.0,327231.0
TIRUVANNAMALAI,TAMIL NADU,2018,431337.0,402990.0,109170.0,377995.0
TIRUVANNAMALAI,TAMIL NADU,2019,418793.0,385381.0,114863.0,342119.0
TIRUVANNAMALAI,TAMIL NADU,2020,476239.0,442339.0,136701.0,407736.0
TIRUVANNAMALAI,TAMIL NADU,2021,482636.0,446734.0,134129.0,411577.0
TIRUVANNAMALAI,TAMIL NADU,2022,479383.0,439781.0,126740.0,398432.0
TIRUVANNAMALAI,TAMIL NADU,2023,491886.0,450072.0,126848.0,409859.0
TIRUVANNAMALAI,TAMIL NADU,2024,471472.0,429382.0,117920.0,387937.0
TIRUVANNAMALAI,TAMIL NADU,2025,430338.0,390808.0,105844.0,350113.0
TIRUVARUR,TAMIL NADU,2014,126375.0,124839.0,107810.0,68254.0
TIRUVARUR,TAMIL NADU,2015,134827.0,133128.0,115444.0,74162.0
TIRUVARUR,TAMIL NADU,2016,142171.0,142188.0,121862.0,80217.0
TIRUVARUR,TAMIL NADU,2017,138089.0,136616.0,113279.0,77989.0
TIRUVARUR,TAMIL NADU,2018,140339.0,138738.0,114060.0,80910.0
TIRUVARUR,TAMIL NADU,2019,147625.0,146701.0,119779.0,83857.0
TIRUVARUR,TAMIL NADU,2020,168400.0,167932.0,137031.0,105508.0
TIRUVARUR,TAMIL NADU,2021,169027.0,166938.0,132742.0,104988.0
TIRUVARUR,TAMIL NADU,2022,160861.0,157900.0,118928.0,100335.0
TIRUVARUR,TAMIL NADU,2023,167063.0,164657.0,123262.0,105836.0
TIRUVARUR,TAMIL NADU,2024,155266.0,150767.0,107546.0,93025.0
TIRUVARUR,TAMIL NADU,2025,95510.0,88902.0,58912.0,53561.0
TONK,RAJASTHAN,2014,73409.0,67307.0,20295.0,59615.0
TONK,RAJASTHAN,2015,118511.0,111852.0,34586.0,113071.0
TONK,RAJASTHAN,2016,136847.0,126856.0,41338.0,137640.0
TONK,RAJASTHAN,2017,118817.0,107715.0,36744.0,119002.0
TONK,RAJASTHAN,2018,128751.0,116305.0,41033.0,123193.0
TONK,RAJASTHAN,2019,132680.0,120131.0,40526.0,123397.0
TONK,RAJASTHAN,2020,185387.0,166539.0,56364.0,179365.0
TONK,RAJASTHAN,2021,145859.0,130924.0,44874.0,135338.0
TONK,RAJASTHAN,2022,119428.0,106145.0,40837.0,107416.0
TONK,RAJASTHAN,2023,117460.0,102991.0,36136.0,104240.0
TONK,RAJASTHAN,2024,94518.0,81103.0,28557.0,79217.0
TONK,RAJASTHAN,2025,61113.0,51311.0,17974.0,53400.0
TUENSANG,NAGALAND,2014,44628.0,16658.0,8.0,7458.0
TUENSANG,NAGALAND,2015,47905.0,30953.0,11.0,11515.0
TUENSANG,NAGALAND,2016,48560.0,26341.0,11.0,10892.0
TUENSANG,NAGALAND,2017,48553.0,14381.0,9.0,7169.0
TUENSANG,NAGALAND,2018,25046.0,9370.0,4.0,4425.0
TUENSANG,NAGALAND,2019,31681.0,12909.0,5.0,5265.0
TUENSANG,NAGALAND,2020,34766.0,14474.0,5.0,5480.0
TUENSANG,NAGALAND,2021,37105.0,15600.0,0.0,1.0
TUENSANG,NAGALAND,2022,39506.0,18735.0,0.0,0.0
TUENSANG,NAGALAND,2023,43884.0,22938.0,0.0,0.0
TUENSANG,NAGALAND,2024,17518.0,7934.0,0.0,2.0
TUENSANG,NAGALAND,2025,25454.0,11712.0,0.0,3.0
UDAIPUR,RAJASTHAN,2014,185684.0,163576.0,8732.0,47985.0
UDAIPUR,RAJASTHAN,2015,188287.0,161787.0,9135.0,50831.0
UDAIPUR,RAJASTHAN,2016,195803.0,170954.0,9880.0,57937.0
UDAIPUR,RAJASTHAN,2017,191351.0,165410.0,9975.0,65211.0
UDAIPUR,RAJASTHAN,2018,245958.0,215046.0,13686.0,84789.0
UDAIPUR,RAJASTHAN,2019,266898.0,230622.0,13524.0,89901.0
UDAIPUR,RAJASTHAN,2020,360740.0,308067.0,19041.0,130289.0
UDAIPUR,RAJASTHAN,2021,329974.0,274548.0,16183.0,107413.0
UDAIPUR,RAJASTHAN,2022,289996.0,243962.0,13754.0,87611.0
UDAIPUR,RAJASTHAN,2023,298390.0,249063.0,12750.0,86941.0
UDAIPUR,RAJASTHAN,2024,300264.0,249275.0,12562.0,85692.0
UDAIPUR,RAJASTHAN,2025,272460.0,225488.0,11648.0,80772.0
UDALGURI,ASSAM,2014,9264.0,2523.0,394.0,5240.0
UDALGURI,ASSAM,2015,51864.0,22760.0,2550.0,34958.0
UDALGURI,ASSAM,2016,75509.0,49395.0,5112.0,61409.0
UDALGURI,ASSAM,2017,90247.0,59765.0,5941.0,72710.0
UDALGURI,ASSAM,2018,95299.0,55924.0,5501.0,66904.0
UDALGURI,ASSAM,2019,97275.0,58032.0,5666.0,70805.0
UDALGURI,ASSAM,2020,48879.0,29603.0,2382.0,36626.0
UDALGURI,ASSAM,2021,101682.0,68769.0,5329.0,72516.0
UDALGURI,ASSAM,2022,85158.0,64037.0,4824.0,66149.0
UDALGURI,ASSAM,2023,82434.0,65013.0,5362.0,63543.0
UDALGURI,ASSAM,2024,81054.0,65238.0,4625.0,56813.0
UDALGURI,ASSAM,2025,73964.0,60341.0,4154.0,54288.0
UDAM SINGH NAGAR,UTTARAKHAND,2014,20338.0,12214.0,5053.0,16876.0
UDAM SINGH NAGAR,UTTARAKHAND,2015,28603.0,17756.0,7195.0,24198.0
UDAM SINGH NAGAR,UTTARAKHAND,2016,31142.0,20300.0,7476.0,28169.0
UDAM SINGH NAGAR,UTTARAKHAND,2017,28261.0,18447.0,6368.0,24340.0
UDAM SINGH NAGAR,UTTARAKHAND,2018,26802.0,17672.0,5607.0,23185.0
UDAM SINGH NAGAR,UTTARAKHAND,2019,32072.0,22034.0,6650.0,27052.0
UDAM SINGH NAGAR,UTTARAKHAND,2020,41934.0,30398.0,9075.0,35642.0
UDAM SINGH NAGAR,UTTARAKHAND,2021,33607.0,24050.0,7370.0,29901.0
UDAM SINGH NAGAR,UTTARAKHAND,2022,24324.0,16984.0,5395.0,21220.0
UDAM SINGH NAGAR,UTTARAKHAND,2023,22553.0,15962.0,4357.0,20110.0
UDAM SINGH NAGAR,UTTARAKHAND,2024,21146.0,14861.0,3530.0,18838.0
UDAM SINGH NAGAR,UTTARAKHAND,2025,19266.0,13926.0,3970.0,15705.0
UDHAMPUR,JAMMU AND KASHMIR,2014,18474.0,2325.0,5496.0,13290.0
UDHAMPUR,JAMMU AND KASHMIR,2015,26289.0,3653.0,8326.0,19068.0
UDHAMPUR,JAMMU AND KASHMIR,2016,26403.0,4186.0,8584.0,19446.0
UDHAMPUR,JAMMU AND KASHMIR,2017,26372.0,5013.0,8569.0,20261.0
UDHAMPUR,JAMMU AND KASHMIR,2018,17623.0,3726.0,5988.0,13164.0
UDHAMPUR,JAMMU AND KASHMIR,2019,27046.0,6402.0,9372.0,20847.0
UDHAMPUR,JAMMU AND KASHMIR,2020,29419.0,7808.0,10575.0,23370.0
UDHAMPUR,JAMMU AND KASHMIR,2021,27272.0,8393.0,9909.0,22017.0
UDHAMPUR,JAMMU AND KASHMIR,2022,22433.0,6270.0,8200.0,16676.0
UDHAMPUR,JAMMU AND KASHMIR,2023,18342.0,6184.0,6620.0,14728.0
UDHAMPUR,JAMMU AND KASHMIR,2024,18329.0,6080.0,6384.0,14592.0
UDHAMPUR,JAMMU AND KASHMIR,2025,14354.0,6006.0,4868.0,12071.0
UJJAIN,MADHYA PRADESH,2014,50019.0,64209.0,46439.0,86657.0
UJJAIN,MADHYA PRADESH,2015,35462.0,37641.0,31523.0,52331.0
UJJAIN,MADHYA PRADESH,2016,37611.0,36813.0,33342.0,49427.0
UJJAIN,MADHYA PRADESH,2017,46871.0,35942.0,34684.0,52386.0
UJJAIN,MADHYA PRADESH,2018,49193.0,31480.0,31762.0,50425.0
UJJAIN,MADHYA PRADESH,2019,43078.0,26209.0,25126.0,45581.0
UJJAIN,MADHYA PRADESH,2020,59224.0,40133.0,35132.0,66004.0
UJJAIN,MADHYA PRADESH,2021,53052.0,35766.0,30436.0,58347.0
UJJAIN,MADHYA PRADESH,2022,46697.0,30340.0,27181.0,46629.0
UJJAIN,MADHYA PRADESH,2023,50459.0,30975.0,26500.0,49477.0
UJJAIN,MADHYA PRADESH,2024,51348.0,31065.0,26706.0,47948.0
UJJAIN,MADHYA PRADESH,2025,63788.0,42764.0,37718.0,56935.0
UKHRUL,MANIPUR,2014,44482.0,14695.0,60.0,381.0
UKHRUL,MANIPUR,2015,47454.0,15436.0,65.0,523.0
UKHRUL,MANIPUR,2016,47445.0,15650.0,65.0,534.0
UKHRUL,MANIPUR,2017,32323.0,11234.0,62.0,316.0
UKHRUL,MANIPUR,2018,31931.0,16506.0,73.0,407.0
UKHRUL,MANIPUR,2019,30837.0,13770.0,42.0,87.0
UKHRUL,MANIPUR,2020,31285.0,15568.0,44.0,90.0
UKHRUL,MANIPUR,2021,35266.0,16882.0,60.0,146.0
UKHRUL,MANIPUR,2022,34161.0,16472.0,57.0,276.0
UKHRUL,MANIPUR,2023,35797.0,17364.0,62.0,292.0
UKHRUL,MANIPUR,2024,37680.0,18330.0,62.0,305.0
UKHRUL,MANIPUR,2025,38913.0,19081.0,61.0,301.0
UMARIA,MADHYA PRADESH,2014,60826.0,43283.0,7920.0,40839.0
UMARIA,MADHYA PRADESH,2015,55925.0,39042.0,6883.0,30378.0
UMARIA,MADHYA PRADESH,2016,53909.0,38953.0,6351.0,29653.0
UMARIA,MADHYA PRADESH,2017,60393.0,45043.0,7703.0,35715.0
UMARIA,MADHYA PRADESH,2018,71612.0,53945.0,9208.0,44706.0
UMARIA,MADHYA PRADESH,2019,63449.0,46910.0,7953.0,38147.0
UMARIA,MADHYA PRADESH,2020,87962.0,68161.0,11415.0,57656.0
UMARIA,MADHYA PRADESH,2021,69952.0,54072.0,8420.0,42717.0
UMARIA,MADHYA PRADESH,2022,66896.0,51119.0,8223.0,37475.0
UMARIA,MADHYA PRADESH,2023,62796.0,47966.0,7309.0,33356.0
UMARIA,MADHYA PRADESH,2024,55916.0,42569.0,5972.0,27852.0
UMARIA,MADHYA PRADESH,2025,48727.0,36575.0,5251.0,25925.0
UNA,HIMACHAL PRADESH,2014,12190.0,8332.0,5289.0,7874.0
UNA,HIMACHAL PRADESH,2015,13911.0,9848.0,6277.0,9166.0
UNA,HIMACHAL PRADESH,2016,19255.0,13888.0,8476.0,13565.0
UNA,HIMACHAL PRADESH,2017,18837.0,13982.0,7952.0,13316.0
UNA,HIMACHAL PRADESH,2018,22317.0,16927.0,9238.0,15886.0
UNA,HIMACHAL PRADESH,2019,21845.0,16873.0,8957.0,15377.0
UNA,HIMACHAL PRADESH,2020,27037.0,20296.0,10356.0,20806.0
UNA,HIMACHAL PRADESH,2021,30218.0,23038.0,11343.0,22951.0
UNA,HIMACHAL PRADESH,2022,25430.0,19900.0,9280.0,18393.0
UNA,HIMACHAL PRADESH,2023,24326.0,19344.0,9005.0,17943.0
UNA,HIMACHAL PRADESH,2024,27855.0,22299.0,10459.0,21975.0
UNA,HIMACHAL PRADESH,2025,18304.0,14736.0,6649.0,13735.0
UNAKOTI,TRIPURA,2014,46278.0,36942.0,16829.0,44913.0
UNAKOTI,TRIPURA,2015,46610.0,35434.0,15864.0,42790.0
UNAKOTI,TRIPURA,2016,46876.0,31619.0,14125.0,38546.0
UNAKOTI,TRIPURA,2017,41147.0,22511.0,10440.0,28267.0
UNAKOTI,TRIPURA,2018,43012.0,26324.0,11840.0,30796.0
UNAKOTI,TRIPURA,2019,43765.0,27812.0,12054.0,32154.0
UNAKOTI,TRIPURA,2020,45196.0,30792.0,12716.0,35481.0
UNAKOTI,TRIPURA,2021,46253.0,32746.0,12905.0,37444.0
UNAKOTI,TRIPURA,2022,43311.0,32623.0,12672.0,36044.0
UNAKOTI,TRIPURA,2023,46801.0,35380.0,13109.0,38544.0
UNAKOTI,TRIPURA,2024,48708.0,35666.0,12675.0,38279.0
UNAKOTI,TRIPURA,2025,46912.0,34489.0,11142.0,34483.0
UNNAO,UTTAR PRADESH,2014,70683.0,18330.0,32099.0,47268.0
UNNAO,UTTAR PRADESH,2015,113023.0,35892.0,54089.0,80195.0
UNNAO,UTTAR PRADESH,2016,75063.0,24747.0,34658.0,53126.0
UNNAO,UTTAR PRADESH,2017,78760.0,27401.0,35380.0,56179.0
UNNAO,UTTAR PRADESH,2018,81833.0,27366.0,32208.0,60793.0
UNNAO,UTTAR PRADESH,2019,86264.0,27571.0,33382.0,63774.0
UNNAO,UTTAR PRADESH,2020,149807.0,51773.0,60685.0,115141.0
UNNAO,UTTAR PRADESH,2021,111367.0,43267.0,46451.0,85841.0
UNNAO,UTTAR PRADESH,2022,85742.0,32108.0,37145.0,59616.0
UNNAO,UTTAR PRADESH,2023,81029.0,32583.0,31894.0,59179.0
UNNAO,UTTAR PRADESH,2024,74803.0,29667.0,30104.0,52706.0
UNNAO,UTTAR PRADESH,2025,61447.0,24393.0,24435.0,42937.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2014,876.0,406.0,0.0,25.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2015,2179.0,1065.0,5.0,52.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2016,2701.0,1381.0,7.0,71.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2017,415.0,189.0,1.0,13.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2018,2602.0,1366.0,10.0,70.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2019,1506.0,803.0,4.0,21.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2020,2017.0,1099.0,8.0,34.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2021,2596.0,1452.0,10.0,52.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2022,2539.0,1409.0,11.0,59.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2023,2562.0,1429.0,10.0,64.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2024,2709.0,1519.0,5.0,103.0
UPPER DIBANG VALLEY,ARUNACHAL PRADESH,2025,2819.0,1568.0,6.0,104.0
UPPER SIANG,ARUNACHAL PRADESH,2014,4585.0,1032.0,0.0,4.0
UPPER SIANG,ARUNACHAL PRADESH,2015,4881.0,1142.0,0.0,8.0
UPPER SIANG,ARUNACHAL PRADESH,2016,4908.0,1152.0,0.0,8.0
UPPER SIANG,ARUNACHAL PRADESH,2017,4398.0,1109.0,1.0,18.0
UPPER SIANG,ARUNACHAL PRADESH,2018,4393.0,1356.0,0.0,19.0
UPPER SIANG,ARUNACHAL PRADESH,2019,4910.0,1414.0,0.0,19.0
UPPER SIANG,ARUNACHAL PRADESH,2020,5290.0,1552.0,0.0,0.0
UPPER SIANG,ARUNACHAL PRADESH,2021,6704.0,2288.0,0.0,1.0
UPPER SIANG,ARUNACHAL PRADESH,2022,6921.0,2511.0,0.0,5.0
UPPER SIANG,ARUNACHAL PRADESH,2023,7289.0,2716.0,0.0,11.0
UPPER SIANG,ARUNACHAL PRADESH,2024,7477.0,2949.0,0.0,16.0
UPPER SIANG,ARUNACHAL PRADESH,2025,8257.0,3292.0,0.0,21.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2014,15177.0,7002.0,0.0,15.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2015,16142.0,6818.0,0.0,18.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2016,16623.0,8759.0,1.0,38.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2017,17536.0,7729.0,1.0,490.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2018,17755.0,7954.0,1.0,568.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2019,17380.0,7642.0,0.0,34.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2020,20437.0,9474.0,0.0,1.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2021,23023.0,10968.0,0.0,2.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2022,26688.0,13216.0,5.0,25.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2023,27681.0,14009.0,7.0,43.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2024,32218.0,16776.0,21.0,61.0
UPPER SUBANSIRI,ARUNACHAL PRADESH,2025,37295.0,19570.0,25.0,113.0
UTTAR KASHI,UTTARAKHAND,2014,50387.0,29354.0,10771.0,50698.0
UTTAR KASHI,UTTARAKHAND,2015,55395.0,37098.0,12862.0,59567.0
UTTAR KASHI,UTTARAKHAND,2016,57056.0,41938.0,14086.0,64811.0
UTTAR KASHI,UTTARAKHAND,2017,56829.0,42889.0,14468.0,65016.0
UTTAR KASHI,UTTARAKHAND,2018,56392.0,43255.0,14659.0,65061.0
UTTAR KASHI,UTTARAKHAND,2019,56061.0,43048.0,14353.0,66116.0
UTTAR KASHI,UTTARAKHAND,2020,65564.0,52273.0,17667.0,81130.0
UTTAR KASHI,UTTARAKHAND,2021,62708.0,51689.0,17195.0,78315.0
UTTAR KASHI,UTTARAKHAND,2022,55447.0,45404.0,15397.0,67645.0
UTTAR KASHI,UTTARAKHAND,2023,58703.0,48811.0,16550.0,72367.0
UTTAR KASHI,UTTARAKHAND,2024,58575.0,47048.0,15876.0,71120.0
UTTAR KASHI,UTTARAKHAND,2025,46408.0,36564.0,12554.0,54617.0
VADODARA,GUJARAT,2014,4773.0,3803.0,624.0,7610.0
VADODARA,GUJARAT,2015,2436.0,2056.0,385.0,3410.0
VADODARA,GUJARAT,2016,9491.0,4718.0,871.0,11019.0
VADODARA,GUJARAT,2017,12397.0,6054.0,1196.0,13671.0
VADODARA,GUJARAT,2018,7142.0,3653.0,682.0,7783.0
VADODARA,GUJARAT,2019,5255.0,2742.0,457.0,5656.0
VADODARA,GUJARAT,2020,11799.0,6979.0,1001.0,13504.0
VADODARA,GUJARAT,2021,11159.0,6557.0,1068.0,12352.0
VADODARA,GUJARAT,2022,7416.0,4456.0,683.0,7987.0
VADODARA,GUJARAT,2023,7172.0,4061.0,745.0,6454.0
VADODARA,GUJARAT,2024,8430.0,5033.0,632.0,8569.0
VADODARA,GUJARAT,2025,5588.0,3337.0,384.0,5990.0
VAISHALI,BIHAR,2014,15181.0,5219.0,5265.0,10368.0
VAISHALI,BIHAR,2015,32937.0,15027.0,9038.0,24571.0
VAISHALI,BIHAR,2016,63431.0,29520.0,17757.0,47162.0
VAISHALI,BIHAR,2017,75675.0,37108.0,19213.0,58230.0
VAISHALI,BIHAR,2018,119028.0,65896.0,23973.0,96753.0
VAISHALI,BIHAR,2019,115161.0,74786.0,18437.0,97836.0
VAISHALI,BIHAR,2020,159741.0,95690.0,18664.0,142976.0
VAISHALI,BIHAR,2021,130426.0,76271.0,15710.0,116965.0
VAISHALI,BIHAR,2022,134297.0,82097.0,23126.0,115394.0
VAISHALI,BIHAR,2023,145849.0,83004.0,34496.0,114144.0
VAISHALI,BIHAR,2024,167515.0,96124.0,38652.0,131207.0
VAISHALI,BIHAR,2025,157820.0,96216.0,30968.0,130068.0
VALSAD,GUJARAT,2014,12009.0,11573.0,213.0,2693.0
VALSAD,GUJARAT,2015,14386.0,12068.0,91.0,2500.0
VALSAD,GUJARAT,2016,15443.0,13503.0,175.0,3071.0
VALSAD,GUJARAT,2017,24754.0,17072.0,323.0,4188.0
VALSAD,GUJARAT,2018,24879.0,19196.0,284.0,4435.0
VALSAD,GUJARAT,2019,24451.0,18758.0,391.0,4443.0
