region_id,year,pillar5_structural_score
BILASPUR_CHHATTISGARH,2017.0,0.3960629619050707
BILASPUR_CHHATTISGARH,2018.0,0.46228602064785074
BILASPUR_CHHATTISGARH,2019.0,0.481599954474509
BILASPUR_CHHATTISGARH,2020.0,0.39059074332759636
BILASPUR_CHHATTISGARH,2021.0,0.5178126170835399
BILASPUR_CHHATTISGARH,2022.0,0.5697731354959411
BILASPUR_CHHATTISGARH,2023.0,0.4857748076623853
BILASPUR_CHHATTISGARH,2024.0,0.4157641719013384
BOKARO_JHARKHAND,2015.0,0.44462907303824706
BOKARO_JHARKHAND,2016.0,0.45323188597177894
BOKARO_JHARKHAND,2017.0,0.45466213585233306
BOKARO_JHARKHAND,2018.0,0.48302032229872466
BOKARO_JHARKHAND,2019.0,0.4518727719712528
BOKARO_JHARKHAND,2020.0,0.39891627066705165
BOKARO_JHARKHAND,2021.0,0.4699449222292688
BOKARO_JHARKHAND,2022.0,0.4899860498738462
BOKARO_JHARKHAND,2023.0,0.4429018000011526
BOKARO_JHARKHAND,2024.0,0.4480111902454893
BUDAUN_UTTAR PRADESH,2015.0,0.42224161895018714
BUDAUN_UTTAR PRADESH,2016.0,0.4553938178945178
BUDAUN_UTTAR PRADESH,2017.0,0.43704435922459595
BUDAUN_UTTAR PRADESH,2018.0,0.4276171547972708
BUDAUN_UTTAR PRADESH,2019.0,0.400796035764748
BUDAUN_UTTAR PRADESH,2020.0,0.4421382879222879
BUDAUN_UTTAR PRADESH,2021.0,0.5258408021687507
BUDAUN_UTTAR PRADESH,2022.0,0.4002101787636433
BUDAUN_UTTAR PRADESH,2023.0,0.4421710121923764
BUDAUN_UTTAR PRADESH,2024.0,0.44008250505660496
BUNDI_RAJASTHAN,2015.0,0.3985556700047633
BUNDI_RAJASTHAN,2016.0,0.4369270415399564
BUNDI_RAJASTHAN,2017.0,0.4810282834071929
BUNDI_RAJASTHAN,2018.0,0.4547470413528406
BUNDI_RAJASTHAN,2019.0,0.38371518105614605
BUNDI_RAJASTHAN,2020.0,0.4498784831316776
BUNDI_RAJASTHAN,2021.0,0.6162973358979559
BUNDI_RAJASTHAN,2022.0,0.47540197607247175
BUNDI_RAJASTHAN,2023.0,0.478075111264745
BUNDI_RAJASTHAN,2024.0,0.44660125481059065
BURHANPUR_MADHYA PRADESH,2015.0,0.393906657535893
BURHANPUR_MADHYA PRADESH,2016.0,0.47274650684851655
BURHANPUR_MADHYA PRADESH,2017.0,0.4453975472120474
BURHANPUR_MADHYA PRADESH,2018.0,0.4227855955733597
BURHANPUR_MADHYA PRADESH,2019.0,0.4825760859903962
BURHANPUR_MADHYA PRADESH,2020.0,0.2951532385197111
BURHANPUR_MADHYA PRADESH,2021.0,0.5255385497193927
BURHANPUR_MADHYA PRADESH,2022.0,0.5397802750341746
BURHANPUR_MADHYA PRADESH,2023.0,0.524309446670761
BURHANPUR_MADHYA PRADESH,2024.0,0.4732788990697171
BUXAR_BIHAR,2015.0,0.35581569155310083
BUXAR_BIHAR,2016.0,0.5006951518016356
BUXAR_BIHAR,2017.0,0.44012435737718636
BUXAR_BIHAR,2018.0,0.44469440792598175
BUXAR_BIHAR,2019.0,0.46322971837700083
BUXAR_BIHAR,2020.0,0.4276069954357912
BUXAR_BIHAR,2021.0,0.4502816905803076
BUXAR_BIHAR,2022.0,0.30283406520284306
BUXAR_BIHAR,2023.0,0.44008484922685753
BUXAR_BIHAR,2024.0,0.5240199329893944
CHANDRAPUR_MAHARASHTRA,2015.0,0.40016526646464184
CHANDRAPUR_MAHARASHTRA,2016.0,0.4848320159253749
CHANDRAPUR_MAHARASHTRA,2017.0,0.43971912804020696
CHANDRAPUR_MAHARASHTRA,2018.0,0.43611198415296726
CHANDRAPUR_MAHARASHTRA,2019.0,0.5624062719745713
CHANDRAPUR_MAHARASHTRA,2020.0,0.4449894886290665
CHANDRAPUR_MAHARASHTRA,2021.0,0.4479903141767599
CHANDRAPUR_MAHARASHTRA,2022.0,0.47085490238762495
CHANDRAPUR_MAHARASHTRA,2023.0,0.4311372629554872
CHANDRAPUR_MAHARASHTRA,2024.0,0.4056086135492928
CHATRA_JHARKHAND,2015.0,0.48285323168066
CHATRA_JHARKHAND,2016.0,0.4768481202021582
CHATRA_JHARKHAND,2017.0,0.5215979287069238
CHATRA_JHARKHAND,2018.0,0.49412060386849166
CHATRA_JHARKHAND,2019.0,0.4549712473370311
CHATRA_JHARKHAND,2020.0,0.421135505013654
CHATRA_JHARKHAND,2021.0,0.39664213174046326
CHATRA_JHARKHAND,2022.0,0.4124140710100057
CHATRA_JHARKHAND,2023.0,0.4559989627795836
