region_id,year,shock,distribution,income,distortion,structural,index_equal_weight,index_weighted,MGNREGA_Index,COVID_dummy,period
AGRA_UTTAR PRADESH,2023,0.5710397501135956,0.54274733146997,0.5427481963669476,0.4572518036330523,0.746168536477928,0.5719911236122988,0.5776805209363258,0.5719911236122988,0,Post-COVID
AGRA_UTTAR PRADESH,2024,0.6117534311747473,0.4663962947117031,0.4663968823029831,0.5336031176970168,0.6076109494169469,0.5371521350606795,0.541059650734566,0.5371521350606795,0,Post-COVID
AJMER_RAJASTHAN,2015,0.7918861389841494,0.5861344752600209,0.5861358581622519,0.413864141837748,0.6976864240045235,0.6151414076497388,0.6340425075070588,0.6151414076497388,0,Pre-COVID
AJMER_RAJASTHAN,2016,0.6258008569496413,0.6547214316832621,0.6547230578812977,0.3452769421187023,0.5756779030978271,0.571240038346146,0.5852662340876931,0.571240038346146,0,Pre-COVID
AJMER_RAJASTHAN,2017,0.4952685204301423,0.6592353270504432,0.6592369781750045,0.3407630218249954,0.5251981552870323,0.5359404005535235,0.5436656754837809,0.5359404005535235,0,Pre-COVID
AJMER_RAJASTHAN,2018,1.0,0.8019082966729624,0.8019105518993566,0.1980894481006432,0.5218759383282158,0.6647568470002355,0.7048523745952034,0.6647568470002355,0,Pre-COVID
AJMER_RAJASTHAN,2019,0.5587532966043699,0.7926281723972377,0.7926304482621537,0.2073695517378462,0.4168690850032184,0.5536501108009652,0.5712192980442914,0.5536501108009652,0,Pre-COVID
AJMER_RAJASTHAN,2020,0.1433835123547426,0.9999971249142624,1.0,0.0,0.4236991829396117,0.5134159640417233,0.5205851396594605,0.5134159640417233,1,Post-COVID
AJMER_RAJASTHAN,2021,0.5353600414331947,0.9315585627858682,0.931561283009566,0.0684387169904339,0.2710764965164302,0.5475990201470985,0.5709450863692367,0.5475990201470985,1,Post-COVID
AJMER_RAJASTHAN,2022,0.41711662773641,0.9326391844425173,0.9326420323760168,0.067357967623983,0.3214469619724228,0.53424055483027,0.5517284878358915,0.53424055483027,0,Post-COVID
AJMER_RAJASTHAN,2023,0.8730133760658171,0.9687055337534288,0.968708561544228,0.0312914384557719,0.3206515372329875,0.6324740894104467,0.6745601862909489,0.6324740894104467,0,Post-COVID
AJMER_RAJASTHAN,2024,0.5008472866679026,0.7370415847641493,0.7370437504326005,0.2629562495673992,0.2941067985021481,0.5063991339868399,0.5182936858418651,0.5063991339868399,0,Post-COVID
