State,District,Year,arhar_area,arhar_production,arhar_yield
Uttar Pradesh,Ghaziabad,2018-2019,554.0,413.0,0.75
Uttar Pradesh,Ghaziabad,2019-2020,645.0,579.0,0.9
Uttar Pradesh,Ghaziabad,2020-2021,674.0,489.0,0.73
Uttar Pradesh,Ghaziabad,2021-2022,1021.0,903.0,0.88
Uttar Pradesh,Ghaziabad,2022-2023,632.0,791.0,1.25
Uttar Pradesh,Ghazipur,2013-2014,5637.0,4692.0,0.83
Uttar Pradesh,Ghazipur,2014-2015,6284.0,6939.0,1.1
Uttar Pradesh,Ghazipur,2015-2016,4976.0,4340.0,0.87
Uttar Pradesh,Ghazipur,2016-2017,6085.0,5325.0,0.88
Uttar Pradesh,Ghazipur,2017-2018,5389.0,6836.0,1.27
Uttar Pradesh,Ghazipur,2018-2019,5901.0,7240.0,1.23
Uttar Pradesh,Ghazipur,2019-2020,5656.0,5793.0,1.02
Uttar Pradesh,Ghazipur,2020-2021,5845.0,8607.0,1.47
Uttar Pradesh,Ghazipur,2021-2022,7254.0,8349.0,1.15
Uttar Pradesh,Ghazipur,2022-2023,7248.0,8342.0,1.15
Uttar Pradesh,Gonda,2013-2014,5424.0,3368.0,0.62
Uttar Pradesh,Gonda,2014-2015,5967.0,3500.0,0.59
Uttar Pradesh,Gonda,2015-2016,3161.0,2084.0,0.66
Uttar Pradesh,Gonda,2016-2017,5256.0,3258.0,0.62
Uttar Pradesh,Gonda,2017-2018,5584.0,4108.0,0.74
Uttar Pradesh,Gonda,2018-2019,5554.0,3600.0,0.65
Uttar Pradesh,Gonda,2019-2020,5739.0,2417.0,0.42
Uttar Pradesh,Gonda,2020-2021,5378.0,3496.0,0.65
Uttar Pradesh,Gonda,2021-2022,6205.0,3586.0,0.58
Uttar Pradesh,Gonda,2022-2023,5958.0,4295.0,0.72
Uttar Pradesh,Gorakhpur,2013-2014,3147.0,2922.0,0.93
Uttar Pradesh,Gorakhpur,2014-2015,3518.0,1279.0,0.36
Uttar Pradesh,Gorakhpur,2015-2016,3500.0,2309.0,0.66
Uttar Pradesh,Gorakhpur,2016-2017,4497.0,4185.0,0.93
Uttar Pradesh,Gorakhpur,2017-2018,3018.0,1632.0,0.54
Uttar Pradesh,Gorakhpur,2018-2019,3576.0,2238.0,0.63
Uttar Pradesh,Gorakhpur,2019-2020,3269.0,719.0,0.22
Uttar Pradesh,Gorakhpur,2020-2021,3489.0,2502.0,0.72
Uttar Pradesh,Gorakhpur,2021-2022,4328.0,3359.0,0.78
Uttar Pradesh,Gorakhpur,2022-2023,4244.0,3293.0,0.78
Uttar Pradesh,Hamirpur,2013-2014,15250.0,17034.0,1.12
Uttar Pradesh,Hamirpur,2014-2015,14682.0,3555.0,0.24
Uttar Pradesh,Hamirpur,2015-2016,14610.0,6772.0,0.46
Uttar Pradesh,Hamirpur,2016-2017,14873.0,13846.0,0.93
Uttar Pradesh,Hamirpur,2017-2018,15215.0,15407.0,1.01
Uttar Pradesh,Hamirpur,2018-2019,7087.0,8711.0,1.23
Uttar Pradesh,Hamirpur,2019-2020,13428.0,14614.0,1.09
Uttar Pradesh,Hamirpur,2020-2021,15739.0,20184.0,1.28
Uttar Pradesh,Hamirpur,2021-2022,15550.0,20650.0,1.33
Uttar Pradesh,Hamirpur,2022-2023,19150.0,23708.0,1.24
Uttar Pradesh,Hapur,2013-2014,1067.0,746.0,0.7
Uttar Pradesh,Hapur,2014-2015,730.0,563.0,0.77
Uttar Pradesh,Hapur,2015-2016,744.0,538.0,0.72
Uttar Pradesh,Hapur,2016-2017,1186.0,1447.0,1.22
Uttar Pradesh,Hapur,2017-2018,845.0,1403.0,1.66
Uttar Pradesh,Hapur,2018-2019,1135.0,846.0,0.75
Uttar Pradesh,Hapur,2019-2020,673.0,605.0,0.9
Uttar Pradesh,Hapur,2020-2021,1092.0,793.0,0.73
Uttar Pradesh,Hapur,2021-2022,1022.0,903.0,0.88
Uttar Pradesh,Hapur,2022-2023,1330.0,1664.0,1.25
Uttar Pradesh,Hardoi,2013-2014,1526.0,1121.0,0.73
Uttar Pradesh,Hardoi,2014-2015,1448.0,560.0,0.39
Uttar Pradesh,Hardoi,2015-2016,1449.0,1276.0,0.88
Uttar Pradesh,Hardoi,2016-2017,1759.0,1735.0,0.99
Uttar Pradesh,Hardoi,2017-2018,1623.0,1910.0,1.18
Uttar Pradesh,Hardoi,2018-2019,1413.0,1035.0,0.73
Uttar Pradesh,Hardoi,2019-2020,1604.0,822.0,0.51
Uttar Pradesh,Hardoi,2020-2021,1540.0,1560.0,1.01
Uttar Pradesh,Hardoi,2021-2022,1995.0,1400.0,0.7
Uttar Pradesh,Hardoi,2022-2023,1874.0,1160.0,0.62
Uttar Pradesh,Hathras,2013-2014,4207.0,2545.0,0.6
Uttar Pradesh,Hathras,2014-2015,3137.0,3765.0,1.2
Uttar Pradesh,Hathras,2015-2016,3496.0,3360.0,0.96
Uttar Pradesh,Hathras,2016-2017,6079.0,5830.0,0.96
Uttar Pradesh,Hathras,2017-2018,3326.0,2601.0,0.78
Uttar Pradesh,Hathras,2018-2019,3030.0,2427.0,0.8
Uttar Pradesh,Hathras,2019-2020,4207.0,4101.0,0.97
Uttar Pradesh,Hathras,2020-2021,4211.0,3070.0,0.73
Uttar Pradesh,Hathras,2021-2022,4514.0,2067.0,0.46
Uttar Pradesh,Hathras,2022-2023,4482.0,2801.0,0.62
Uttar Pradesh,Jalaun,2013-2014,6663.0,5490.0,0.82
Uttar Pradesh,Jalaun,2014-2015,5366.0,1750.0,0.33
Uttar Pradesh,Jalaun,2015-2016,5247.0,944.0,0.18
Uttar Pradesh,Jalaun,2016-2017,6263.0,7535.0,1.2
Uttar Pradesh,Jalaun,2017-2018,3392.0,5836.0,1.72
Uttar Pradesh,Jalaun,2018-2019,2590.0,1862.0,0.72
Uttar Pradesh,Jalaun,2019-2020,4743.0,4713.0,0.99
Uttar Pradesh,Jalaun,2020-2021,5063.0,9222.0,1.82
Uttar Pradesh,Jalaun,2021-2022,7077.0,11988.0,1.69
Uttar Pradesh,Jalaun,2022-2023,5239.0,8875.0,1.69
Uttar Pradesh,Jaunpur,2013-2014,13327.0,12808.0,0.96
Uttar Pradesh,Jaunpur,2014-2015,11954.0,11677.0,0.98
Uttar Pradesh,Jaunpur,2015-2016,9977.0,9515.0,0.95
Uttar Pradesh,Jaunpur,2016-2017,10140.0,8485.0,0.84
Uttar Pradesh,Jaunpur,2017-2018,7303.0,5092.0,0.7
Uttar Pradesh,Jaunpur,2018-2019,11103.0,13942.0,1.26
Uttar Pradesh,Jaunpur,2019-2020,10237.0,12014.0,1.17
Uttar Pradesh,Jaunpur,2020-2021,9963.0,11888.0,1.19
Uttar Pradesh,Jaunpur,2021-2022,12463.0,23642.0,1.9
Uttar Pradesh,Jaunpur,2022-2023,11924.0,22620.0,1.9
Uttar Pradesh,Jhansi,2013-2014,1036.0,845.0,0.82
Uttar Pradesh,Jhansi,2014-2015,3525.0,1212.0,0.34
Uttar Pradesh,Jhansi,2015-2016,2986.0,389.0,0.13
Uttar Pradesh,Jhansi,2016-2017,2091.0,1973.0,0.94
Uttar Pradesh,Jhansi,2017-2018,818.0,540.0,0.66
Uttar Pradesh,Jhansi,2018-2019,462.0,309.0,0.67
Uttar Pradesh,Jhansi,2019-2020,95.0,67.0,0.71
Uttar Pradesh,Jhansi,2020-2021,365.0,530.0,1.45
Uttar Pradesh,Jhansi,2021-2022,1236.0,2101.0,1.7
Uttar Pradesh,Jhansi,2022-2023,410.0,695.0,1.7
Uttar Pradesh,Kannauj,2013-2014,1342.0,1374.0,1.02
Uttar Pradesh,Kannauj,2014-2015,1052.0,520.0,0.49
Uttar Pradesh,Kannauj,2015-2016,814.0,339.0,0.42
Uttar Pradesh,Kannauj,2016-2017,1243.0,1769.0,1.42
Uttar Pradesh,Kannauj,2017-2018,1367.0,1779.0,1.3
Uttar Pradesh,Kannauj,2018-2019,1079.0,1613.0,1.49
Uttar Pradesh,Kannauj,2019-2020,1339.0,2428.0,1.81
Uttar Pradesh,Kannauj,2020-2021,949.0,1208.0,1.27
Uttar Pradesh,Kannauj,2021-2022,1584.0,1532.0,0.97
Uttar Pradesh,Kannauj,2022-2023,1155.0,1855.0,1.61
Uttar Pradesh,Kanpur dehat,2013-2014,7560.0,8595.0,1.14
Uttar Pradesh,Kanpur dehat,2014-2015,7732.0,3814.0,0.49
Uttar Pradesh,Kanpur dehat,2015-2016,7337.0,3053.0,0.42
Uttar Pradesh,Kanpur dehat,2016-2017,8228.0,17348.0,2.11
Uttar Pradesh,Kanpur dehat,2017-2018,7743.0,16846.0,2.18
Uttar Pradesh,Kanpur dehat,2018-2019,7470.0,17102.0,2.29
Uttar Pradesh,Kanpur dehat,2019-2020,7351.0,16844.0,2.29
Uttar Pradesh,Kanpur dehat,2020-2021,8093.0,15140.0,1.87
Uttar Pradesh,Kanpur dehat,2021-2022,9382.0,16597.0,1.77
Uttar Pradesh,Kanpur dehat,2022-2023,7574.0,13398.0,1.77
Uttar Pradesh,Kanpur nagar,2013-2014,4876.0,13264.0,2.72
Uttar Pradesh,Kanpur nagar,2014-2015,4771.0,3684.0,0.77
Uttar Pradesh,Kanpur nagar,2015-2016,4866.0,2709.0,0.56
Uttar Pradesh,Kanpur nagar,2016-2017,5958.0,6756.0,1.13
Uttar Pradesh,Kanpur nagar,2017-2018,5114.0,12179.0,2.38
Uttar Pradesh,Kanpur nagar,2018-2019,4898.0,9846.0,2.01
Uttar Pradesh,Kanpur nagar,2019-2020,5076.0,6032.0,1.19
Uttar Pradesh,Kanpur nagar,2020-2021,5002.0,10182.0,2.04
Uttar Pradesh,Kanpur nagar,2021-2022,6263.0,13428.0,2.14
Uttar Pradesh,Kanpur nagar,2022-2023,5084.0,8165.0,1.61
Uttar Pradesh,Kasganj,2013-2014,1661.0,2302.0,1.39
Uttar Pradesh,Kasganj,2014-2015,1143.0,1323.0,1.16
Uttar Pradesh,Kasganj,2015-2016,1411.0,1334.0,0.95
Uttar Pradesh,Kasganj,2016-2017,1680.0,1507.0,0.9
Uttar Pradesh,Kasganj,2017-2018,1315.0,998.0,0.76
Uttar Pradesh,Kasganj,2018-2019,1369.0,1023.0,0.75
Uttar Pradesh,Kasganj,2019-2020,1493.0,1091.0,0.73
Uttar Pradesh,Kasganj,2020-2021,1472.0,1068.0,0.73
Uttar Pradesh,Kasganj,2021-2022,1649.0,925.0,0.56
Uttar Pradesh,Kasganj,2022-2023,1509.0,943.0,0.62
Uttar Pradesh,Kaushambi,2013-2014,6844.0,4172.0,0.61
Uttar Pradesh,Kaushambi,2014-2015,8962.0,5232.0,0.58
Uttar Pradesh,Kaushambi,2015-2016,9227.0,7180.0,0.78
Uttar Pradesh,Kaushambi,2016-2017,8012.0,14076.0,1.76
Uttar Pradesh,Kaushambi,2017-2018,8783.0,13795.0,1.57
Uttar Pradesh,Kaushambi,2018-2019,3201.0,5826.0,1.82
Uttar Pradesh,Kaushambi,2019-2020,5435.0,4630.0,0.85
Uttar Pradesh,Kaushambi,2020-2021,8046.0,11231.0,1.4
Uttar Pradesh,Kaushambi,2021-2022,10675.0,18852.0,1.77
Uttar Pradesh,Kaushambi,2022-2023,9985.0,17634.0,1.77
Uttar Pradesh,Kheri,2013-2014,1031.0,757.0,0.73
Uttar Pradesh,Kheri,2014-2015,829.0,320.0,0.39
Uttar Pradesh,Kheri,2015-2016,577.0,508.0,0.88
Uttar Pradesh,Kheri,2016-2017,1882.0,1856.0,0.99
Uttar Pradesh,Kheri,2017-2018,867.0,1020.0,1.18
Uttar Pradesh,Kheri,2018-2019,888.0,650.0,0.73
Uttar Pradesh,Kheri,2019-2020,741.0,379.0,0.51
Uttar Pradesh,Kheri,2020-2021,1450.0,1212.0,0.84
Uttar Pradesh,Kheri,2021-2022,1386.0,980.0,0.71
Uttar Pradesh,Kheri,2022-2023,1770.0,1096.0,0.62
Uttar Pradesh,Kushi nagar,2013-2014,1058.0,982.0,0.93
Uttar Pradesh,Kushi nagar,2014-2015,720.0,262.0,0.36
Uttar Pradesh,Kushi nagar,2015-2016,564.0,372.0,0.66
Uttar Pradesh,Kushi nagar,2016-2017,1068.0,994.0,0.93
Uttar Pradesh,Kushi nagar,2017-2018,771.0,417.0,0.54
Uttar Pradesh,Kushi nagar,2018-2019,634.0,397.0,0.63
Uttar Pradesh,Kushi nagar,2019-2020,826.0,182.0,0.22
Uttar Pradesh,Kushi nagar,2020-2021,698.0,447.0,0.64
Uttar Pradesh,Kushi nagar,2021-2022,1001.0,618.0,0.62
Uttar Pradesh,Kushi nagar,2022-2023,849.0,558.0,0.66
Uttar Pradesh,Lalitpur,2013-2014,8.0,7.0,0.88
Uttar Pradesh,Lalitpur,2014-2015,10.0,3.0,0.3
Uttar Pradesh,Lalitpur,2018-2019,6.0,4.0,0.67
Uttar Pradesh,Lalitpur,2020-2021,5.0,4.0,0.8
Uttar Pradesh,Lalitpur,2021-2022,12.0,13.0,1.08
Uttar Pradesh,Lucknow,2013-2014,812.0,596.0,0.73
Uttar Pradesh,Lucknow,2014-2015,532.0,206.0,0.39
Uttar Pradesh,Lucknow,2015-2016,509.0,448.0,0.88
Uttar Pradesh,Lucknow,2016-2017,604.0,596.0,0.99
Uttar Pradesh,Lucknow,2017-2018,751.0,884.0,1.18
Uttar Pradesh,Lucknow,2018-2019,242.0,177.0,0.73
Uttar Pradesh,Lucknow,2019-2020,757.0,388.0,0.51
Uttar Pradesh,Lucknow,2020-2021,997.0,965.0,0.97
Uttar Pradesh,Lucknow,2021-2022,972.0,642.0,0.66
Uttar Pradesh,Lucknow,2022-2023,1214.0,752.0,0.62
Uttar Pradesh,Maharajganj,2013-2014,467.0,434.0,0.93
Uttar Pradesh,Maharajganj,2014-2015,301.0,109.0,0.36
Uttar Pradesh,Maharajganj,2015-2016,238.0,157.0,0.66
Uttar Pradesh,Maharajganj,2016-2017,447.0,416.0,0.93
Uttar Pradesh,Maharajganj,2017-2018,315.0,170.0,0.54
Uttar Pradesh,Maharajganj,2018-2019,401.0,251.0,0.63
Uttar Pradesh,Maharajganj,2019-2020,451.0,99.0,0.22
Uttar Pradesh,Maharajganj,2020-2021,463.0,275.0,0.59
Uttar Pradesh,Maharajganj,2021-2022,474.0,268.0,0.57
Uttar Pradesh,Maharajganj,2022-2023,563.0,370.0,0.66
Uttar Pradesh,Mahoba,2013-2014,6710.0,6189.0,0.92
Uttar Pradesh,Mahoba,2014-2015,2609.0,1292.0,0.5
Uttar Pradesh,Mahoba,2015-2016,2024.0,908.0,0.45
Uttar Pradesh,Mahoba,2016-2017,4079.0,4203.0,1.03
Uttar Pradesh,Mahoba,2017-2018,3052.0,2685.0,0.88
Uttar Pradesh,Mahoba,2018-2019,3341.0,4003.0,1.2
Uttar Pradesh,Mahoba,2019-2020,3591.0,2230.0,0.62
Uttar Pradesh,Mahoba,2020-2021,3591.0,2664.0,0.74
Uttar Pradesh,Mahoba,2021-2022,4010.0,4150.0,1.03
Uttar Pradesh,Mahoba,2022-2023,4376.0,5404.0,1.23
Uttar Pradesh,Mainpuri,2013-2014,1185.0,1495.0,1.26
Uttar Pradesh,Mainpuri,2014-2015,634.0,696.0,1.1
Uttar Pradesh,Mainpuri,2015-2016,710.0,601.0,0.85
Uttar Pradesh,Mainpuri,2016-2017,1114.0,1003.0,0.9
Uttar Pradesh,Mainpuri,2017-2018,1083.0,1341.0,1.24
Uttar Pradesh,Mainpuri,2018-2019,1004.0,1122.0,1.12
Uttar Pradesh,Mainpuri,2019-2020,1070.0,1152.0,1.08
Uttar Pradesh,Mainpuri,2020-2021,776.0,1439.0,1.85
Uttar Pradesh,Mainpuri,2021-2022,864.0,1371.0,1.59
Uttar Pradesh,Mainpuri,2022-2023,815.0,1223.0,1.5
Uttar Pradesh,Mathura,2013-2014,1822.0,2299.0,1.26
Uttar Pradesh,Mathura,2014-2015,2067.0,2296.0,1.11
Uttar Pradesh,Mathura,2015-2016,2049.0,2098.0,1.02
Uttar Pradesh,Mathura,2016-2017,3675.0,2759.0,0.75
Uttar Pradesh,Mathura,2017-2018,1280.0,955.0,0.75
Uttar Pradesh,Mathura,2018-2019,1978.0,1795.0,0.91
Uttar Pradesh,Mathura,2019-2020,2283.0,2408.0,1.05
Uttar Pradesh,Mathura,2020-2021,2322.0,4437.0,1.91
Uttar Pradesh,Mathura,2021-2022,2265.0,3604.0,1.59
Uttar Pradesh,Mathura,2022-2023,2206.0,3311.0,1.5
Uttar Pradesh,Mau,2013-2014,2375.0,1747.0,0.74
Uttar Pradesh,Mau,2014-2015,2289.0,2938.0,1.28
Uttar Pradesh,Mau,2015-2016,2429.0,2430.0,1.0
Uttar Pradesh,Mau,2016-2017,2401.0,3319.0,1.38
Uttar Pradesh,Mau,2017-2018,2409.0,2369.0,0.98
Uttar Pradesh,Mau,2018-2019,1853.0,1905.0,1.03
Uttar Pradesh,Mau,2019-2020,2183.0,1757.0,0.8
Uttar Pradesh,Mau,2020-2021,2149.0,2399.0,1.12
Uttar Pradesh,Mau,2021-2022,2783.0,4013.0,1.44
Uttar Pradesh,Mau,2022-2023,2710.0,3748.0,1.38
Uttar Pradesh,Meerut,2013-2014,965.0,675.0,0.7
Uttar Pradesh,Meerut,2014-2015,963.0,743.0,0.77
Uttar Pradesh,Meerut,2015-2016,957.0,693.0,0.72
Uttar Pradesh,Meerut,2016-2017,1023.0,1248.0,1.22
Uttar Pradesh,Meerut,2017-2018,979.0,1626.0,1.66
Uttar Pradesh,Meerut,2018-2019,603.0,449.0,0.74
Uttar Pradesh,Meerut,2019-2020,945.0,849.0,0.9
Uttar Pradesh,Meerut,2020-2021,176.0,128.0,0.73
Uttar Pradesh,Meerut,2021-2022,1147.0,1014.0,0.88
Uttar Pradesh,Meerut,2022-2023,218.0,273.0,1.25
Uttar Pradesh,Mirzapur,2013-2014,11810.0,11270.0,0.95
Uttar Pradesh,Mirzapur,2014-2015,12636.0,10257.0,0.81
Uttar Pradesh,Mirzapur,2015-2016,10868.0,8554.0,0.79
Uttar Pradesh,Mirzapur,2016-2017,16096.0,19591.0,1.22
Uttar Pradesh,Mirzapur,2017-2018,12427.0,14062.0,1.13
Uttar Pradesh,Mirzapur,2018-2019,11124.0,11625.0,1.05
Uttar Pradesh,Mirzapur,2019-2020,12172.0,8619.0,0.71
Uttar Pradesh,Mirzapur,2020-2021,12698.0,13042.0,1.03
Uttar Pradesh,Mirzapur,2021-2022,15987.0,16003.0,1.0
Uttar Pradesh,Mirzapur,2022-2023,16595.0,16612.0,1.0
Uttar Pradesh,Moradabad,2013-2014,25.0,23.0,0.92
Uttar Pradesh,Moradabad,2014-2015,83.0,54.0,0.65
Uttar Pradesh,Moradabad,2015-2016,582.0,384.0,0.66
Uttar Pradesh,Moradabad,2016-2017,3.0,3.0,1.0
Uttar Pradesh,Moradabad,2017-2018,21.0,15.0,0.71
Uttar Pradesh,Moradabad,2018-2019,61.0,94.0,1.54
Uttar Pradesh,Moradabad,2021-2022,77.0,68.0,0.88
Uttar Pradesh,Muzaffarnagar,2013-2014,101.0,88.0,0.87
Uttar Pradesh,Muzaffarnagar,2014-2015,20.0,13.0,0.65
Uttar Pradesh,Muzaffarnagar,2015-2016,28.0,18.0,0.64
Uttar Pradesh,Muzaffarnagar,2016-2017,46.0,37.0,0.8
Uttar Pradesh,Muzaffarnagar,2017-2018,59.0,43.0,0.73
Uttar Pradesh,Muzaffarnagar,2018-2019,63.0,48.0,0.76
Uttar Pradesh,Muzaffarnagar,2019-2020,24.0,17.0,0.71
Uttar Pradesh,Pilibhit,2013-2014,6.0,5.0,0.83
Uttar Pradesh,Pilibhit,2015-2016,4.0,3.0,0.75
Uttar Pradesh,Pilibhit,2016-2017,1.0,1.0,1.0
Uttar Pradesh,Pilibhit,2017-2018,4.0,4.0,1.0
Uttar Pradesh,Pilibhit,2018-2019,87.0,66.0,0.76
Uttar Pradesh,Pilibhit,2020-2021,4.0,3.0,0.75
Uttar Pradesh,Pilibhit,2021-2022,5.0,5.0,1.0
Uttar Pradesh,Pilibhit,2022-2023,5.0,6.0,1.2
Uttar Pradesh,Pratapgarh,2013-2014,7134.0,8944.0,1.25
Uttar Pradesh,Pratapgarh,2014-2015,6102.0,5500.0,0.9
Uttar Pradesh,Pratapgarh,2015-2016,5071.0,5295.0,1.04
Uttar Pradesh,Pratapgarh,2016-2017,6708.0,8390.0,1.25
Uttar Pradesh,Pratapgarh,2017-2018,6102.0,5175.0,0.85
Uttar Pradesh,Pratapgarh,2018-2019,6696.0,5799.0,0.87
Uttar Pradesh,Pratapgarh,2019-2020,6863.0,6572.0,0.96
Uttar Pradesh,Pratapgarh,2020-2021,7434.0,7415.0,1.0
Uttar Pradesh,Pratapgarh,2021-2022,8581.0,8753.0,1.02
Uttar Pradesh,Pratapgarh,2022-2023,9042.0,9223.0,1.02
Uttar Pradesh,Rae bareli,2013-2014,5051.0,3439.0,0.68
Uttar Pradesh,Rae bareli,2014-2015,4871.0,1372.0,0.28
Uttar Pradesh,Rae bareli,2015-2016,3843.0,1493.0,0.39
Uttar Pradesh,Rae bareli,2016-2017,4964.0,3508.0,0.71
Uttar Pradesh,Rae bareli,2017-2018,5001.0,4257.0,0.85
Uttar Pradesh,Rae bareli,2018-2019,4646.0,3737.0,0.8
Uttar Pradesh,Rae bareli,2019-2020,4324.0,2044.0,0.47
Uttar Pradesh,Rae bareli,2020-2021,4915.0,2781.0,0.57
Uttar Pradesh,Rae bareli,2021-2022,6800.0,4529.0,0.67
Uttar Pradesh,Rae bareli,2022-2023,5980.0,3355.0,0.56
Uttar Pradesh,Rampur,2013-2014,33.0,30.0,0.91
Uttar Pradesh,Rampur,2014-2015,32.0,21.0,0.66
Uttar Pradesh,Rampur,2015-2016,17.0,11.0,0.65
Uttar Pradesh,Rampur,2016-2017,184.0,199.0,1.08
Uttar Pradesh,Rampur,2018-2019,795.0,1222.0,1.54
Uttar Pradesh,Rampur,2021-2022,51.0,103.0,2.02
Uttar Pradesh,Sambhal,2013-2014,457.0,412.0,0.9
Uttar Pradesh,Sambhal,2014-2015,388.0,252.0,0.65
Uttar Pradesh,Sambhal,2015-2016,104.0,69.0,0.66
Uttar Pradesh,Sambhal,2016-2017,326.0,353.0,1.08
Uttar Pradesh,Sambhal,2017-2018,542.0,401.0,0.74
Uttar Pradesh,Sambhal,2018-2019,742.0,1140.0,1.54
Uttar Pradesh,Sambhal,2019-2020,500.0,368.0,0.74
Uttar Pradesh,Sambhal,2020-2021,443.0,390.0,0.88
Uttar Pradesh,Sambhal,2021-2022,513.0,462.0,0.9
Uttar Pradesh,Sambhal,2022-2023,539.0,675.0,1.25
Uttar Pradesh,Sant kabeer nagar,2013-2014,2936.0,2561.0,0.87
Uttar Pradesh,Sant kabeer nagar,2014-2015,3270.0,2070.0,0.63
Uttar Pradesh,Sant kabeer nagar,2015-2016,3202.0,2081.0,0.65
Uttar Pradesh,Sant kabeer nagar,2016-2017,2785.0,2081.0,0.75
Uttar Pradesh,Sant kabeer nagar,2017-2018,3094.0,2197.0,0.71
Uttar Pradesh,Sant kabeer nagar,2018-2019,1528.0,1121.0,0.73
Uttar Pradesh,Sant kabeer nagar,2019-2020,3272.0,1939.0,0.59
Uttar Pradesh,Sant kabeer nagar,2020-2021,3380.0,2002.0,0.59
Uttar Pradesh,Sant kabeer nagar,2021-2022,3797.0,3364.0,0.89
Uttar Pradesh,Sant kabeer nagar,2022-2023,4114.0,5147.0,1.25
Uttar Pradesh,Sant ravidas nagar,2013-2014,4367.0,5053.0,1.16
Uttar Pradesh,Sant ravidas nagar,2014-2015,5543.0,5755.0,1.04
Uttar Pradesh,Sant ravidas nagar,2015-2016,3969.0,6161.0,1.55
Uttar Pradesh,Sant ravidas nagar,2016-2017,3922.0,7108.0,1.81
Uttar Pradesh,Sant ravidas nagar,2017-2018,4070.0,5389.0,1.32
Uttar Pradesh,Sant ravidas nagar,2018-2019,2258.0,2294.0,1.02
Uttar Pradesh,Sant ravidas nagar,2019-2020,3964.0,3344.0,0.84
Uttar Pradesh,Sant ravidas nagar,2020-2021,4020.0,4677.0,1.16
Uttar Pradesh,Sant ravidas nagar,2021-2022,4577.0,5264.0,1.15
Uttar Pradesh,Sant ravidas nagar,2022-2023,4890.0,5624.0,1.15
Uttar Pradesh,Shahjahanpur,2013-2014,1464.0,1282.0,0.88
Uttar Pradesh,Shahjahanpur,2014-2015,145.0,105.0,0.72
Uttar Pradesh,Shahjahanpur,2015-2016,100.0,66.0,0.66
Uttar Pradesh,Shahjahanpur,2016-2017,229.0,188.0,0.82
Uttar Pradesh,Shahjahanpur,2017-2018,309.0,281.0,0.91
Uttar Pradesh,Shahjahanpur,2018-2019,163.0,125.0,0.77
Uttar Pradesh,Shahjahanpur,2019-2020,252.0,256.0,1.02
Uttar Pradesh,Shahjahanpur,2020-2021,180.0,150.0,0.83
Uttar Pradesh,Shahjahanpur,2021-2022,284.0,376.0,1.32
Uttar Pradesh,Shahjahanpur,2022-2023,222.0,278.0,1.25
Uttar Pradesh,Shamli,2013-2014,5.0,5.0,1.0
Uttar Pradesh,Shamli,2020-2021,7.0,8.0,1.14
Uttar Pradesh,Shamli,2022-2023,9.0,11.0,1.22
Uttar Pradesh,Shravasti,2013-2014,1622.0,868.0,0.54
Uttar Pradesh,Shravasti,2014-2015,1547.0,625.0,0.4
Uttar Pradesh,Shravasti,2015-2016,1424.0,939.0,0.66
Uttar Pradesh,Shravasti,2016-2017,1949.0,1208.0,0.62
Uttar Pradesh,Shravasti,2017-2018,1415.0,1041.0,0.74
Uttar Pradesh,Shravasti,2018-2019,1769.0,1146.0,0.65
Uttar Pradesh,Shravasti,2019-2020,1874.0,789.0,0.42
Uttar Pradesh,Shravasti,2020-2021,1906.0,1328.0,0.7
Uttar Pradesh,Shravasti,2021-2022,2176.0,920.0,0.42
Uttar Pradesh,Shravasti,2022-2023,1755.0,1272.0,0.72
Uttar Pradesh,Siddharth nagar,2013-2014,1900.0,1658.0,0.87
Uttar Pradesh,Siddharth nagar,2014-2015,1961.0,1241.0,0.63
Uttar Pradesh,Siddharth nagar,2015-2016,1865.0,1212.0,0.65
Uttar Pradesh,Siddharth nagar,2016-2017,2786.0,2081.0,0.75
Uttar Pradesh,Siddharth nagar,2017-2018,2162.0,1535.0,0.71
Uttar Pradesh,Siddharth nagar,2018-2019,2917.0,2141.0,0.73
Uttar Pradesh,Siddharth nagar,2019-2020,2135.0,1266.0,0.59
Uttar Pradesh,Siddharth nagar,2020-2021,2051.0,1210.0,0.59
Uttar Pradesh,Siddharth nagar,2021-2022,2460.0,2175.0,0.88
Uttar Pradesh,Siddharth nagar,2022-2023,2495.0,3121.0,1.25
Uttar Pradesh,Sitapur,2013-2014,3600.0,3300.0,0.92
Uttar Pradesh,Sitapur,2014-2015,2401.0,1975.0,0.82
Uttar Pradesh,Sitapur,2015-2016,1868.0,3394.0,1.82
Uttar Pradesh,Sitapur,2016-2017,3834.0,6704.0,1.75
Uttar Pradesh,Sitapur,2017-2018,2870.0,6308.0,2.2
Uttar Pradesh,Sitapur,2018-2019,1930.0,1766.0,0.92
Uttar Pradesh,Sitapur,2019-2020,4358.0,2232.0,0.51
Uttar Pradesh,Sitapur,2020-2021,4255.0,5072.0,1.19
Uttar Pradesh,Sitapur,2021-2022,5053.0,3128.0,0.62
Uttar Pradesh,Sitapur,2022-2023,5350.0,3312.0,0.62
Uttar Pradesh,Sonbhadra,2013-2014,10339.0,8663.0,0.84
Uttar Pradesh,Sonbhadra,2014-2015,10409.0,9186.0,0.88
Uttar Pradesh,Sonbhadra,2015-2016,8995.0,5909.0,0.66
Uttar Pradesh,Sonbhadra,2016-2017,10997.0,10923.0,0.99
