State,District,Year,pulses_area,pulses_production,pulses_yield
Uttar Pradesh,Mirzapur,2018-2019,4965.0,6325.0,1.27
Uttar Pradesh,Mirzapur,2019-2020,3319.0,2579.0,0.78
Uttar Pradesh,Mirzapur,2020-2021,3063.0,3522.0,1.15
Uttar Pradesh,Mirzapur,2021-2022,3486.0,3929.0,1.13
Uttar Pradesh,Mirzapur,2022-2023,5693.0,7498.0,1.32
Uttar Pradesh,Moradabad,2013-2014,321.0,321.0,1.0
Uttar Pradesh,Moradabad,2014-2015,175.0,168.0,0.96
Uttar Pradesh,Moradabad,2015-2016,126.0,112.0,0.89
Uttar Pradesh,Moradabad,2016-2017,107.0,102.0,0.95
Uttar Pradesh,Moradabad,2017-2018,102.0,97.0,0.95
Uttar Pradesh,Moradabad,2018-2019,240.0,246.0,1.03
Uttar Pradesh,Moradabad,2019-2020,144.0,176.0,1.22
Uttar Pradesh,Moradabad,2020-2021,104.0,114.0,1.1
Uttar Pradesh,Moradabad,2021-2022,195.0,900.0,4.62
Uttar Pradesh,Moradabad,2022-2023,213.0,330.0,1.55
Uttar Pradesh,Muzaffarnagar,2013-2014,32.0,32.0,1.0
Uttar Pradesh,Muzaffarnagar,2014-2015,37.0,28.0,0.76
Uttar Pradesh,Muzaffarnagar,2015-2016,27.0,27.0,1.0
Uttar Pradesh,Muzaffarnagar,2016-2017,36.0,50.0,1.39
Uttar Pradesh,Muzaffarnagar,2017-2018,74.0,109.0,1.47
Uttar Pradesh,Muzaffarnagar,2018-2019,52.0,84.0,1.62
Uttar Pradesh,Muzaffarnagar,2019-2020,35.0,58.0,1.66
Uttar Pradesh,Muzaffarnagar,2020-2021,44.0,69.0,1.57
Uttar Pradesh,Muzaffarnagar,2021-2022,21.0,34.0,1.62
Uttar Pradesh,Muzaffarnagar,2022-2023,24.0,37.0,1.54
Uttar Pradesh,Pilibhit,2013-2014,557.0,1202.0,2.16
Uttar Pradesh,Pilibhit,2014-2015,295.0,289.0,0.98
Uttar Pradesh,Pilibhit,2015-2016,247.0,244.0,0.99
Uttar Pradesh,Pilibhit,2016-2017,530.0,730.0,1.38
Uttar Pradesh,Pilibhit,2017-2018,939.0,2213.0,2.36
Uttar Pradesh,Pilibhit,2018-2019,993.0,2727.0,2.75
Uttar Pradesh,Pilibhit,2019-2020,242.0,428.0,1.77
Uttar Pradesh,Pilibhit,2020-2021,417.0,1259.0,3.02
Uttar Pradesh,Pilibhit,2021-2022,582.0,952.0,1.64
Uttar Pradesh,Pilibhit,2022-2023,639.0,615.0,0.96
Uttar Pradesh,Pratapgarh,2013-2014,4251.0,4506.0,1.06
Uttar Pradesh,Pratapgarh,2014-2015,4228.0,3091.0,0.73
Uttar Pradesh,Pratapgarh,2015-2016,3753.0,3580.0,0.95
Uttar Pradesh,Pratapgarh,2016-2017,4237.0,5020.0,1.18
Uttar Pradesh,Pratapgarh,2017-2018,4160.0,4967.0,1.19
Uttar Pradesh,Pratapgarh,2018-2019,4673.0,5042.0,1.08
Uttar Pradesh,Pratapgarh,2019-2020,4266.0,4368.0,1.02
Uttar Pradesh,Pratapgarh,2020-2021,4102.0,4205.0,1.03
Uttar Pradesh,Pratapgarh,2021-2022,4764.0,6093.0,1.28
Uttar Pradesh,Pratapgarh,2022-2023,5212.0,6338.0,1.22
Uttar Pradesh,Rae bareli,2013-2014,1931.0,1827.0,0.95
Uttar Pradesh,Rae bareli,2014-2015,2867.0,3331.0,1.16
Uttar Pradesh,Rae bareli,2015-2016,2045.0,2519.0,1.23
Uttar Pradesh,Rae bareli,2016-2017,2080.0,2487.0,1.2
Uttar Pradesh,Rae bareli,2017-2018,2191.0,2675.0,1.22
Uttar Pradesh,Rae bareli,2018-2019,2077.0,2723.0,1.31
Uttar Pradesh,Rae bareli,2019-2020,2126.0,1724.0,0.81
Uttar Pradesh,Rae bareli,2020-2021,2062.0,2394.0,1.16
Uttar Pradesh,Rae bareli,2021-2022,2216.0,3738.0,1.69
Uttar Pradesh,Rae bareli,2022-2023,2425.0,3208.0,1.32
Uttar Pradesh,Rampur,2013-2014,2333.0,2333.0,1.0
Uttar Pradesh,Rampur,2014-2015,1466.0,1409.0,0.96
Uttar Pradesh,Rampur,2015-2016,2398.0,2132.0,0.89
Uttar Pradesh,Rampur,2016-2017,2380.0,2268.0,0.95
Uttar Pradesh,Rampur,2017-2018,1953.0,1855.0,0.95
Uttar Pradesh,Rampur,2018-2019,2846.0,2912.0,1.02
Uttar Pradesh,Rampur,2019-2020,1845.0,2260.0,1.22
Uttar Pradesh,Rampur,2020-2021,1889.0,2072.0,1.1
Uttar Pradesh,Rampur,2021-2022,2364.0,10915.0,4.62
Uttar Pradesh,Rampur,2022-2023,2835.0,4391.0,1.55
Uttar Pradesh,Saharanpur,2013-2014,14.0,14.0,1.0
Uttar Pradesh,Saharanpur,2014-2015,43.0,33.0,0.77
Uttar Pradesh,Saharanpur,2015-2016,24.0,24.0,1.0
Uttar Pradesh,Saharanpur,2016-2017,90.0,124.0,1.38
Uttar Pradesh,Saharanpur,2017-2018,44.0,64.0,1.45
Uttar Pradesh,Saharanpur,2018-2019,22.0,36.0,1.64
Uttar Pradesh,Saharanpur,2019-2020,22.0,36.0,1.64
Uttar Pradesh,Saharanpur,2020-2021,20.0,31.0,1.55
Uttar Pradesh,Saharanpur,2021-2022,17.0,28.0,1.65
Uttar Pradesh,Saharanpur,2022-2023,19.0,29.0,1.53
Uttar Pradesh,Sambhal,2013-2014,318.0,318.0,1.0
Uttar Pradesh,Sambhal,2014-2015,268.0,258.0,0.96
Uttar Pradesh,Sambhal,2015-2016,85.0,75.0,0.88
Uttar Pradesh,Sambhal,2016-2017,259.0,247.0,0.95
Uttar Pradesh,Sambhal,2017-2018,127.0,121.0,0.95
Uttar Pradesh,Sambhal,2018-2019,162.0,166.0,1.02
Uttar Pradesh,Sambhal,2019-2020,122.0,150.0,1.23
Uttar Pradesh,Sambhal,2020-2021,129.0,142.0,1.1
Uttar Pradesh,Sambhal,2021-2022,139.0,642.0,4.62
Uttar Pradesh,Sambhal,2022-2023,152.0,235.0,1.55
Uttar Pradesh,Sant kabeer nagar,2013-2014,3905.0,3874.0,0.99
Uttar Pradesh,Sant kabeer nagar,2014-2015,3386.0,2556.0,0.75
Uttar Pradesh,Sant kabeer nagar,2015-2016,3270.0,3254.0,1.0
Uttar Pradesh,Sant kabeer nagar,2016-2017,4007.0,4308.0,1.08
Uttar Pradesh,Sant kabeer nagar,2017-2018,3843.0,4247.0,1.11
Uttar Pradesh,Sant kabeer nagar,2018-2019,3448.0,3789.0,1.1
Uttar Pradesh,Sant kabeer nagar,2019-2020,3811.0,3289.0,0.86
Uttar Pradesh,Sant kabeer nagar,2020-2021,3928.0,3677.0,0.94
Uttar Pradesh,Sant kabeer nagar,2021-2022,4297.0,4331.0,1.01
Uttar Pradesh,Sant kabeer nagar,2022-2023,4705.0,5260.0,1.12
Uttar Pradesh,Sant ravidas nagar,2013-2014,1076.0,1050.0,0.98
Uttar Pradesh,Sant ravidas nagar,2014-2015,1131.0,1146.0,1.01
Uttar Pradesh,Sant ravidas nagar,2015-2016,1186.0,1154.0,0.97
Uttar Pradesh,Sant ravidas nagar,2016-2017,1047.0,1174.0,1.12
Uttar Pradesh,Sant ravidas nagar,2017-2018,1030.0,1045.0,1.01
Uttar Pradesh,Sant ravidas nagar,2018-2019,877.0,926.0,1.06
Uttar Pradesh,Sant ravidas nagar,2019-2020,971.0,777.0,0.8
Uttar Pradesh,Sant ravidas nagar,2020-2021,1029.0,1063.0,1.03
Uttar Pradesh,Sant ravidas nagar,2021-2022,1211.0,1265.0,1.04
Uttar Pradesh,Sant ravidas nagar,2022-2023,1340.0,1876.0,1.4
Uttar Pradesh,Shahjahanpur,2013-2014,803.0,1733.0,2.16
Uttar Pradesh,Shahjahanpur,2014-2015,505.0,495.0,0.98
Uttar Pradesh,Shahjahanpur,2015-2016,548.0,542.0,0.99
Uttar Pradesh,Shahjahanpur,2016-2017,509.0,701.0,1.38
Uttar Pradesh,Shahjahanpur,2017-2018,812.0,1914.0,2.36
Uttar Pradesh,Shahjahanpur,2018-2019,606.0,1664.0,2.75
Uttar Pradesh,Shahjahanpur,2019-2020,700.0,1238.0,1.77
Uttar Pradesh,Shahjahanpur,2020-2021,682.0,2060.0,3.02
Uttar Pradesh,Shahjahanpur,2021-2022,659.0,1077.0,1.63
Uttar Pradesh,Shahjahanpur,2022-2023,721.0,694.0,0.96
Uttar Pradesh,Shamli,2013-2014,12.0,12.0,1.0
Uttar Pradesh,Shamli,2014-2015,7.0,5.0,0.71
Uttar Pradesh,Shamli,2015-2016,39.0,39.0,1.0
Uttar Pradesh,Shamli,2016-2017,17.0,23.0,1.35
Uttar Pradesh,Shamli,2017-2018,6.0,9.0,1.5
Uttar Pradesh,Shamli,2018-2019,11.0,18.0,1.64
Uttar Pradesh,Shamli,2019-2020,26.0,43.0,1.65
Uttar Pradesh,Shamli,2020-2021,11.0,17.0,1.55
Uttar Pradesh,Shamli,2021-2022,12.0,19.0,1.58
Uttar Pradesh,Shamli,2022-2023,13.0,20.0,1.54
Uttar Pradesh,Shravasti,2013-2014,666.0,660.0,0.99
Uttar Pradesh,Shravasti,2014-2015,592.0,447.0,0.76
Uttar Pradesh,Shravasti,2015-2016,409.0,407.0,1.0
Uttar Pradesh,Shravasti,2016-2017,241.0,332.0,1.38
Uttar Pradesh,Shravasti,2017-2018,237.0,348.0,1.47
Uttar Pradesh,Shravasti,2018-2019,1239.0,2005.0,1.62
Uttar Pradesh,Shravasti,2019-2020,402.0,661.0,1.64
Uttar Pradesh,Shravasti,2020-2021,246.0,383.0,1.56
Uttar Pradesh,Shravasti,2021-2022,256.0,417.0,1.63
Uttar Pradesh,Shravasti,2022-2023,282.0,437.0,1.55
Uttar Pradesh,Siddharth nagar,2013-2014,3305.0,3278.0,0.99
Uttar Pradesh,Siddharth nagar,2014-2015,3108.0,2347.0,0.76
Uttar Pradesh,Siddharth nagar,2015-2016,2295.0,2283.0,0.99
Uttar Pradesh,Siddharth nagar,2016-2017,3275.0,3620.0,1.11
Uttar Pradesh,Siddharth nagar,2017-2018,3333.0,4156.0,1.25
Uttar Pradesh,Siddharth nagar,2018-2019,3193.0,2960.0,0.93
Uttar Pradesh,Siddharth nagar,2019-2020,3186.0,2791.0,0.88
Uttar Pradesh,Siddharth nagar,2020-2021,3245.0,3174.0,0.98
Uttar Pradesh,Siddharth nagar,2021-2022,3475.0,3503.0,1.01
Uttar Pradesh,Siddharth nagar,2022-2023,3802.0,4251.0,1.12
Uttar Pradesh,Sitapur,2013-2014,1762.0,1667.0,0.95
Uttar Pradesh,Sitapur,2014-2015,1710.0,1987.0,1.16
Uttar Pradesh,Sitapur,2015-2016,1968.0,2425.0,1.23
Uttar Pradesh,Sitapur,2016-2017,2177.0,2604.0,1.2
Uttar Pradesh,Sitapur,2017-2018,1891.0,2309.0,1.22
Uttar Pradesh,Sitapur,2018-2019,2525.0,3310.0,1.31
Uttar Pradesh,Sitapur,2019-2020,2248.0,1823.0,0.81
Uttar Pradesh,Sitapur,2020-2021,2463.0,2860.0,1.16
Uttar Pradesh,Sitapur,2021-2022,2213.0,3733.0,1.69
Uttar Pradesh,Sitapur,2022-2023,2422.0,3204.0,1.32
Uttar Pradesh,Sonbhadra,2013-2014,4069.0,3296.0,0.81
Uttar Pradesh,Sonbhadra,2014-2015,3624.0,2935.0,0.81
Uttar Pradesh,Sonbhadra,2015-2016,2886.0,2808.0,0.97
Uttar Pradesh,Sonbhadra,2016-2017,3569.0,3744.0,1.05
Uttar Pradesh,Sonbhadra,2017-2018,3349.0,2897.0,0.87
Uttar Pradesh,Sonbhadra,2018-2019,3885.0,3019.0,0.78
Uttar Pradesh,Sonbhadra,2019-2020,3736.0,3064.0,0.82
Uttar Pradesh,Sonbhadra,2020-2021,3163.0,2910.0,0.92
Uttar Pradesh,Sonbhadra,2021-2022,4136.0,4037.0,0.98
Uttar Pradesh,Sonbhadra,2022-2023,4530.0,6872.0,1.52
Uttar Pradesh,Sultanpur,2013-2014,6115.0,1553.0,0.25
Uttar Pradesh,Sultanpur,2014-2015,5972.0,3870.0,0.65
Uttar Pradesh,Sultanpur,2015-2016,5590.0,5562.0,0.99
Uttar Pradesh,Sultanpur,2016-2017,6191.0,3764.0,0.61
Uttar Pradesh,Sultanpur,2017-2018,5450.0,8006.0,1.47
Uttar Pradesh,Sultanpur,2018-2019,6067.0,9817.0,1.62
Uttar Pradesh,Sultanpur,2019-2020,5696.0,9370.0,1.65
Uttar Pradesh,Sultanpur,2020-2021,6070.0,9445.0,1.56
Uttar Pradesh,Sultanpur,2021-2022,6847.0,11140.0,1.63
Uttar Pradesh,Sultanpur,2022-2023,7493.0,11607.0,1.55
Uttar Pradesh,Unnao,2013-2014,660.0,624.0,0.95
Uttar Pradesh,Unnao,2014-2015,606.0,704.0,1.16
Uttar Pradesh,Unnao,2015-2016,585.0,721.0,1.23
Uttar Pradesh,Unnao,2016-2017,577.0,690.0,1.2
Uttar Pradesh,Unnao,2017-2018,1006.0,1228.0,1.22
Uttar Pradesh,Unnao,2018-2019,714.0,936.0,1.31
Uttar Pradesh,Unnao,2019-2020,664.0,539.0,0.81
Uttar Pradesh,Unnao,2020-2021,653.0,758.0,1.16
Uttar Pradesh,Unnao,2021-2022,745.0,1257.0,1.69
Uttar Pradesh,Unnao,2022-2023,816.0,1080.0,1.32
Uttar Pradesh,Varanasi,2013-2014,2915.0,2408.0,0.83
Uttar Pradesh,Varanasi,2014-2015,2912.0,2097.0,0.72
Uttar Pradesh,Varanasi,2015-2016,2930.0,3147.0,1.07
Uttar Pradesh,Varanasi,2016-2017,2969.0,4222.0,1.42
Uttar Pradesh,Varanasi,2017-2018,2936.0,3535.0,1.2
Uttar Pradesh,Varanasi,2018-2019,2244.0,3025.0,1.35
Uttar Pradesh,Varanasi,2019-2020,2873.0,4376.0,1.52
Uttar Pradesh,Varanasi,2020-2021,2784.0,4343.0,1.56
Uttar Pradesh,Varanasi,2021-2022,3209.0,5872.0,1.83
Uttar Pradesh,Varanasi,2022-2023,3516.0,5003.0,1.42
Uttarakhand,Almora,2013-2014,14.0,7.0,0.5
Uttarakhand,Almora,2014-2015,129.0,66.0,0.51
Uttarakhand,Almora,2015-2016,14.0,7.0,0.5
Uttarakhand,Almora,2016-2017,21.0,11.0,0.52
Uttarakhand,Almora,2017-2018,34.0,17.0,0.5
Uttarakhand,Almora,2018-2019,70.0,36.0,0.51
Uttarakhand,Almora,2019-2020,89.0,46.0,0.52
Uttarakhand,Almora,2020-2021,185.0,95.0,0.51
Uttarakhand,Almora,2021-2022,68.0,35.0,0.51
Uttarakhand,Almora,2022-2023,174.0,89.0,0.51
Uttarakhand,Bageshwar,2013-2014,7.0,5.0,0.71
Uttarakhand,Bageshwar,2014-2015,3.0,2.0,0.67
Uttarakhand,Bageshwar,2015-2016,1.0,1.0,1.0
Uttarakhand,Bageshwar,2016-2017,2.0,1.0,0.5
Uttarakhand,Bageshwar,2017-2018,1.0,1.0,1.0
Uttarakhand,Bageshwar,2018-2019,16.0,11.0,0.69
Uttarakhand,Bageshwar,2019-2020,19.0,11.0,0.58
Uttarakhand,Bageshwar,2020-2021,1.0,1.0,1.0
Uttarakhand,Bageshwar,2021-2022,11.0,7.0,0.64
Uttarakhand,Bageshwar,2022-2023,26.0,16.0,0.62
Uttarakhand,Chamoli,2013-2014,84.0,63.0,0.75
Uttarakhand,Chamoli,2014-2015,24.0,18.0,0.75
Uttarakhand,Chamoli,2015-2016,77.0,57.0,0.74
Uttarakhand,Chamoli,2016-2017,6.0,4.0,0.67
Uttarakhand,Chamoli,2017-2018,230.0,171.0,0.74
Uttarakhand,Chamoli,2018-2019,47.0,35.0,0.74
Uttarakhand,Chamoli,2019-2020,35.0,23.0,0.66
Uttarakhand,Chamoli,2020-2021,118.0,76.0,0.64
Uttarakhand,Chamoli,2021-2022,26.0,18.0,0.69
Uttarakhand,Chamoli,2022-2023,9.0,6.0,0.67
Uttarakhand,Champawat,2013-2014,25.0,22.0,0.88
Uttarakhand,Champawat,2014-2015,52.0,46.0,0.88
Uttarakhand,Champawat,2015-2016,62.0,51.0,0.82
Uttarakhand,Champawat,2016-2017,44.0,37.0,0.84
Uttarakhand,Champawat,2017-2018,39.0,33.0,0.85
Uttarakhand,Champawat,2018-2019,42.0,36.0,0.86
Uttarakhand,Champawat,2019-2020,123.0,76.0,0.62
Uttarakhand,Champawat,2020-2021,176.0,108.0,0.61
Uttarakhand,Champawat,2021-2022,129.0,96.0,0.74
Uttarakhand,Champawat,2022-2023,226.0,166.0,0.73
Uttarakhand,Dehradun,2013-2014,391.0,266.0,0.68
Uttarakhand,Dehradun,2014-2015,328.0,226.0,0.69
Uttarakhand,Dehradun,2015-2016,713.0,482.0,0.68
Uttarakhand,Dehradun,2016-2017,46.0,32.0,0.7
Uttarakhand,Dehradun,2017-2018,275.0,187.0,0.68
Uttarakhand,Dehradun,2018-2019,396.0,282.0,0.71
Uttarakhand,Dehradun,2019-2020,477.0,309.0,0.65
Uttarakhand,Dehradun,2020-2021,229.0,141.0,0.62
Uttarakhand,Dehradun,2021-2022,225.0,150.0,0.67
Uttarakhand,Dehradun,2022-2023,447.0,297.0,0.66
Uttarakhand,Haridwar,2013-2014,25.0,21.0,0.84
Uttarakhand,Haridwar,2014-2015,7.0,6.0,0.86
Uttarakhand,Haridwar,2015-2016,11.0,7.0,0.64
Uttarakhand,Haridwar,2016-2017,2.0,1.0,0.5
Uttarakhand,Haridwar,2017-2018,1.0,1.0,1.0
Uttarakhand,Haridwar,2018-2019,11.0,8.0,0.73
Uttarakhand,Haridwar,2019-2020,10.0,7.0,0.7
Uttarakhand,Haridwar,2020-2021,12.0,8.0,0.67
Uttarakhand,Haridwar,2021-2022,20.0,14.0,0.7
Uttarakhand,Haridwar,2022-2023,11.0,8.0,0.73
Uttarakhand,Nainital,2013-2014,305.0,265.0,0.87
Uttarakhand,Nainital,2014-2015,111.0,97.0,0.87
Uttarakhand,Nainital,2015-2016,120.0,103.0,0.86
Uttarakhand,Nainital,2016-2017,217.0,187.0,0.86
Uttarakhand,Nainital,2017-2018,59.0,51.0,0.86
Uttarakhand,Nainital,2018-2019,136.0,117.0,0.86
Uttarakhand,Nainital,2019-2020,50.0,34.0,0.68
Uttarakhand,Nainital,2020-2021,56.0,37.0,0.66
Uttarakhand,Nainital,2021-2022,102.0,67.0,0.66
Uttarakhand,Nainital,2022-2023,100.0,68.0,0.68
Uttarakhand,Pauri garhwal,2013-2014,18.0,12.0,0.67
Uttarakhand,Pauri garhwal,2014-2015,59.0,41.0,0.69
Uttarakhand,Pauri garhwal,2015-2016,49.0,34.0,0.69
Uttarakhand,Pauri garhwal,2017-2018,13.0,9.0,0.69
Uttarakhand,Pauri garhwal,2018-2019,11.0,8.0,0.73
Uttarakhand,Pauri garhwal,2019-2020,30.0,20.0,0.67
Uttarakhand,Pauri garhwal,2020-2021,87.0,59.0,0.68
Uttarakhand,Pauri garhwal,2021-2022,38.0,27.0,0.71
Uttarakhand,Pauri garhwal,2022-2023,37.0,26.0,0.7
Uttarakhand,Pithoragarh,2013-2014,196.0,115.0,0.59
Uttarakhand,Pithoragarh,2014-2015,168.0,98.0,0.58
Uttarakhand,Pithoragarh,2015-2016,68.0,38.0,0.56
Uttarakhand,Pithoragarh,2016-2017,141.0,80.0,0.57
Uttarakhand,Pithoragarh,2017-2018,96.0,55.0,0.57
Uttarakhand,Pithoragarh,2018-2019,144.0,83.0,0.58
Uttarakhand,Pithoragarh,2019-2020,209.0,120.0,0.57
Uttarakhand,Pithoragarh,2020-2021,216.0,124.0,0.57
Uttarakhand,Pithoragarh,2021-2022,164.0,94.0,0.57
Uttarakhand,Pithoragarh,2022-2023,446.0,256.0,0.57
Uttarakhand,Rudra prayag,2013-2014,14.0,12.0,0.86
Uttarakhand,Rudra prayag,2015-2016,44.0,34.0,0.77
Uttarakhand,Rudra prayag,2016-2017,7.0,5.0,0.71
Uttarakhand,Rudra prayag,2017-2018,18.0,14.0,0.78
Uttarakhand,Rudra prayag,2018-2019,8.0,6.0,0.75
Uttarakhand,Rudra prayag,2019-2020,10.0,6.0,0.6
Uttarakhand,Rudra prayag,2020-2021,5.0,3.0,0.6
Uttarakhand,Rudra prayag,2021-2022,16.0,11.0,0.69
Uttarakhand,Rudra prayag,2022-2023,2.0,1.0,0.5
Uttarakhand,Tehri garhwal,2013-2014,176.0,91.0,0.52
Uttarakhand,Tehri garhwal,2014-2015,220.0,113.0,0.51
Uttarakhand,Tehri garhwal,2015-2016,104.0,56.0,0.54
Uttarakhand,Tehri garhwal,2016-2017,121.0,66.0,0.55
Uttarakhand,Tehri garhwal,2017-2018,174.0,96.0,0.55
Uttarakhand,Tehri garhwal,2018-2019,84.0,45.0,0.54
Uttarakhand,Tehri garhwal,2019-2020,9.0,5.0,0.56
Uttarakhand,Tehri garhwal,2020-2021,29.0,18.0,0.62
Uttarakhand,Tehri garhwal,2021-2022,107.0,61.0,0.57
Uttarakhand,Tehri garhwal,2022-2023,167.0,96.0,0.57
Uttarakhand,Udam singh nagar,2013-2014,4281.0,4816.0,1.12
Uttarakhand,Udam singh nagar,2014-2015,3716.0,4181.0,1.13
Uttarakhand,Udam singh nagar,2015-2016,2904.0,3258.0,1.12
Uttarakhand,Udam singh nagar,2016-2017,3069.0,3357.0,1.09
Uttarakhand,Udam singh nagar,2017-2018,2788.0,3050.0,1.09
Uttarakhand,Udam singh nagar,2018-2019,4211.0,4683.0,1.11
Uttarakhand,Udam singh nagar,2019-2020,4144.0,4123.0,0.99
Uttarakhand,Udam singh nagar,2020-2021,3109.0,3093.0,0.99
Uttarakhand,Udam singh nagar,2021-2022,3586.0,3794.0,1.06
Uttarakhand,Udam singh nagar,2022-2023,6694.0,7035.0,1.05
Uttarakhand,Uttar kashi,2013-2014,708.0,468.0,0.66
Uttarakhand,Uttar kashi,2014-2015,755.0,499.0,0.66
Uttarakhand,Uttar kashi,2015-2016,816.0,538.0,0.66
Uttarakhand,Uttar kashi,2016-2017,556.0,368.0,0.66
Uttarakhand,Uttar kashi,2017-2018,620.0,410.0,0.66
Uttarakhand,Uttar kashi,2018-2019,376.0,201.0,0.53
Uttarakhand,Uttar kashi,2019-2020,698.0,373.0,0.53
Uttarakhand,Uttar kashi,2020-2021,696.0,372.0,0.53
Uttarakhand,Uttar kashi,2021-2022,699.0,409.0,0.59
Uttarakhand,Uttar kashi,2022-2023,559.0,319.0,0.57
West Bengal,24 paraganas north,2013-2014,687.0,794.0,1.16
West Bengal,24 paraganas north,2014-2015,639.0,765.0,1.2
West Bengal,24 paraganas north,2015-2016,2169.0,1597.0,0.74
West Bengal,24 paraganas north,2016-2017,1867.0,1778.0,0.95
West Bengal,24 paraganas north,2017-2018,1557.0,1570.0,1.01
West Bengal,24 paraganas north,2018-2019,1640.0,1874.0,1.14
West Bengal,24 paraganas north,2019-2020,1223.0,980.0,0.8
West Bengal,24 paraganas north,2020-2021,1181.0,1573.0,1.33
West Bengal,24 paraganas north,2021-2022,1178.0,1283.0,1.09
West Bengal,24 paraganas north,2022-2023,1188.0,1376.0,1.16
West Bengal,24 paraganas south,2013-2014,1127.0,1303.0,1.16
West Bengal,24 paraganas south,2014-2015,1526.0,1827.0,1.2
West Bengal,24 paraganas south,2015-2016,2203.0,1622.0,0.74
West Bengal,24 paraganas south,2016-2017,2210.0,2105.0,0.95
West Bengal,24 paraganas south,2017-2018,604.0,609.0,1.01
West Bengal,24 paraganas south,2018-2019,1785.0,2040.0,1.14
West Bengal,24 paraganas south,2019-2020,1250.0,1001.0,0.8
West Bengal,24 paraganas south,2020-2021,1194.0,1590.0,1.33
West Bengal,24 paraganas south,2021-2022,1148.0,1251.0,1.09
West Bengal,24 paraganas south,2022-2023,817.0,1948.0,2.38
West Bengal,Alipurduar,2016-2017,296.0,343.0,1.16
West Bengal,Alipurduar,2017-2018,278.0,308.0,1.11
West Bengal,Alipurduar,2018-2019,262.0,299.0,1.14
West Bengal,Alipurduar,2019-2020,249.0,230.0,0.92
West Bengal,Alipurduar,2020-2021,275.0,340.0,1.24
West Bengal,Alipurduar,2021-2022,294.0,291.0,0.99
West Bengal,Alipurduar,2022-2023,316.0,359.0,1.14
West Bengal,Bankura,2013-2014,56.0,67.0,1.2
West Bengal,Bankura,2014-2015,60.0,73.0,1.22
West Bengal,Bankura,2015-2016,87.0,59.0,0.68
West Bengal,Bankura,2016-2017,85.0,82.0,0.96
West Bengal,Bankura,2017-2018,340.0,376.0,1.11
West Bengal,Bankura,2018-2019,191.0,218.0,1.14
West Bengal,Bankura,2019-2020,521.0,481.0,0.92
West Bengal,Bankura,2020-2021,508.0,489.0,0.96
West Bengal,Bankura,2021-2022,531.0,525.0,0.99
West Bengal,Bankura,2022-2023,485.0,982.0,2.02
West Bengal,Birbhum,2013-2014,371.0,510.0,1.37
West Bengal,Birbhum,2014-2015,417.0,423.0,1.01
West Bengal,Birbhum,2015-2016,535.0,383.0,0.72
West Bengal,Birbhum,2016-2017,448.0,554.0,1.24
West Bengal,Birbhum,2017-2018,438.0,509.0,1.16
West Bengal,Birbhum,2018-2019,451.0,698.0,1.55
West Bengal,Birbhum,2019-2020,514.0,662.0,1.29
West Bengal,Birbhum,2020-2021,346.0,461.0,1.33
West Bengal,Birbhum,2021-2022,321.0,328.0,1.02
West Bengal,Birbhum,2022-2023,364.0,385.0,1.06
West Bengal,Coochbehar,2017-2018,1060.0,1173.0,1.11
West Bengal,Coochbehar,2018-2019,368.0,421.0,1.14
West Bengal,Coochbehar,2019-2020,1100.0,1015.0,0.92
West Bengal,Coochbehar,2020-2021,1106.0,1368.0,1.24
West Bengal,Coochbehar,2021-2022,1110.0,1098.0,0.99
West Bengal,Coochbehar,2022-2023,1301.0,1479.0,1.14
West Bengal,Darjeeling,2013-2014,225.0,258.0,1.15
West Bengal,Darjeeling,2014-2015,170.0,205.0,1.21
West Bengal,Darjeeling,2015-2016,409.0,306.0,0.75
West Bengal,Darjeeling,2016-2017,192.0,223.0,1.16
West Bengal,Darjeeling,2017-2018,56.0,62.0,1.11
West Bengal,Darjeeling,2018-2019,176.0,201.0,1.14
West Bengal,Darjeeling,2019-2020,202.0,186.0,0.92
West Bengal,Darjeeling,2020-2021,202.0,250.0,1.24
West Bengal,Darjeeling,2021-2022,202.0,200.0,0.99
West Bengal,Darjeeling,2022-2023,137.0,156.0,1.14
West Bengal,Dinajpur dakshin,2013-2014,41.0,47.0,1.15
West Bengal,Dinajpur dakshin,2014-2015,23.0,28.0,1.22
West Bengal,Dinajpur dakshin,2015-2016,23.0,17.0,0.74
West Bengal,Dinajpur dakshin,2016-2017,31.0,41.0,1.32
West Bengal,Dinajpur dakshin,2017-2018,24.0,31.0,1.29
West Bengal,Dinajpur dakshin,2018-2019,113.0,123.0,1.09
West Bengal,Dinajpur dakshin,2019-2020,573.0,602.0,1.05
West Bengal,Dinajpur dakshin,2020-2021,421.0,406.0,0.96
West Bengal,Dinajpur dakshin,2021-2022,425.0,318.0,0.75
West Bengal,Dinajpur dakshin,2022-2023,446.0,453.0,1.02
West Bengal,Dinajpur uttar,2013-2014,90.0,103.0,1.14
West Bengal,Dinajpur uttar,2014-2015,197.0,238.0,1.21
West Bengal,Dinajpur uttar,2015-2016,297.0,222.0,0.75
West Bengal,Dinajpur uttar,2016-2017,288.0,382.0,1.33
West Bengal,Dinajpur uttar,2017-2018,1298.0,1663.0,1.28
West Bengal,Dinajpur uttar,2018-2019,666.0,727.0,1.09
West Bengal,Dinajpur uttar,2019-2020,1123.0,1179.0,1.05
West Bengal,Dinajpur uttar,2020-2021,645.0,769.0,1.19
