State,District,Year,rice_area,rice_production,rice_yield
Jharkhand,Garhwa,2015-2016,23686.0,11752.0,0.92
Jharkhand,Garhwa,2016-2017,28654.0,64173.990000000005,2.87
Jharkhand,Garhwa,2017-2018,50969.0,103630.0,2.03
Jharkhand,Garhwa,2018-2019,43746.0,68900.0,1.58
Jharkhand,Garhwa,2019-2020,40260.0,106689.0,2.65
Jharkhand,Garhwa,2020-2021,50985.0,149386.0,2.93
Jharkhand,Garhwa,2021-2022,52330.0,153327.0,2.93
Jharkhand,Garhwa,2022-2023,22748.0,39986.0,3.4000000000000004
Jharkhand,Giridih,2013-2014,79708.0,128607.99,2.36
Jharkhand,Giridih,2014-2015,35394.0,59607.33,3.02
Jharkhand,Giridih,2015-2016,45621.0,36823.32000000001,1.17
Jharkhand,Giridih,2016-2017,73760.0,144220.66,3.35
Jharkhand,Giridih,2017-2018,78016.0,158630.0,2.03
Jharkhand,Giridih,2018-2019,79415.0,113166.0,1.42
Jharkhand,Giridih,2019-2020,62784.0,210075.0,3.35
Jharkhand,Giridih,2020-2021,88067.0,324263.0,3.68
Jharkhand,Giridih,2021-2022,86798.0,333478.0,3.84
Jharkhand,Giridih,2022-2023,55839.0,197378.0,7.04
Jharkhand,Godda,2013-2014,28301.0,29127.99,1.9
Jharkhand,Godda,2014-2015,30789.0,43209.33,2.25
Jharkhand,Godda,2015-2016,34303.0,11261.32,0.8999999999999999
Jharkhand,Godda,2016-2017,39007.0,54774.66,2.51
Jharkhand,Godda,2017-2018,46550.0,100850.0,2.17
Jharkhand,Godda,2018-2019,40778.0,54683.0,1.34
Jharkhand,Godda,2019-2020,23212.0,30872.0,1.33
Jharkhand,Godda,2020-2021,50027.0,67536.0,1.35
Jharkhand,Godda,2021-2022,54356.0,168504.0,3.1
Jharkhand,Godda,2022-2023,53576.0,169054.0,5.1
Jharkhand,Gumla,2013-2014,83745.0,90591.33,2.06
Jharkhand,Gumla,2014-2015,81368.0,87047.99,2.09
Jharkhand,Gumla,2015-2016,94439.0,61643.32000000001,1.33
Jharkhand,Gumla,2016-2017,213004.0,410442.66,3.3200000000000003
Jharkhand,Gumla,2017-2018,181782.0,340780.0,1.87
Jharkhand,Gumla,2018-2019,175832.0,289068.0,1.64
Jharkhand,Gumla,2019-2020,169301.0,398196.0,2.35
Jharkhand,Gumla,2020-2021,184704.0,624854.0,3.38
Jharkhand,Gumla,2021-2022,187200.0,620194.0,3.31
Jharkhand,Gumla,2022-2023,285121.0,721356.0,5.06
Jharkhand,Hazaribagh,2013-2014,26657.0,40762.66,2.6100000000000003
Jharkhand,Hazaribagh,2014-2015,31092.0,52331.990000000005,2.79
Jharkhand,Hazaribagh,2015-2016,39638.0,37840.66,1.24
Jharkhand,Hazaribagh,2016-2017,38083.0,85517.33,2.69
Jharkhand,Hazaribagh,2017-2018,80976.0,137119.0,1.69
Jharkhand,Hazaribagh,2018-2019,54198.0,137663.0,2.54
Jharkhand,Hazaribagh,2019-2020,45047.0,113969.0,2.53
Jharkhand,Hazaribagh,2020-2021,82488.0,217768.0,2.64
Jharkhand,Hazaribagh,2021-2022,83076.0,231782.0,2.79
Jharkhand,Hazaribagh,2022-2023,50464.0,67282.0,2.87
Jharkhand,Jamtara,2013-2014,37608.0,35497.33,1.96
Jharkhand,Jamtara,2014-2015,37783.0,41755.33,2.01
Jharkhand,Jamtara,2015-2016,48984.0,20804.66,0.85
Jharkhand,Jamtara,2016-2017,54830.0,132798.0,2.42
Jharkhand,Jamtara,2017-2018,49320.0,82200.0,1.67
Jharkhand,Jamtara,2018-2019,36470.0,65646.0,1.8
Jharkhand,Jamtara,2019-2020,36126.0,99166.0,2.75
Jharkhand,Jamtara,2020-2021,52000.0,145600.0,2.8
Jharkhand,Jamtara,2021-2022,52000.0,153764.0,2.96
Jharkhand,Jamtara,2022-2023,25237.0,31185.0,2.43
Jharkhand,Khunti,2013-2014,62635.0,96200.66,2.78
Jharkhand,Khunti,2014-2015,58792.0,79417.33,2.5
Jharkhand,Khunti,2015-2016,64186.0,36368.66,1.19
Jharkhand,Khunti,2016-2017,55407.0,110013.99,3.5700000000000003
Jharkhand,Khunti,2017-2018,76000.0,111460.0,1.47
Jharkhand,Khunti,2018-2019,58098.0,58214.0,1.0
Jharkhand,Khunti,2019-2020,61798.0,173034.0,2.8
Jharkhand,Khunti,2020-2021,75988.0,259043.0,3.41
Jharkhand,Khunti,2021-2022,65189.0,297783.0,4.57
Jharkhand,Khunti,2022-2023,126555.0,293834.0,4.640000000000001
Jharkhand,Koderma,2013-2014,18345.0,25860.660000000003,2.66
Jharkhand,Koderma,2014-2015,6470.0,7737.33,2.28
Jharkhand,Koderma,2015-2016,7211.0,4311.33,1.47
Jharkhand,Koderma,2016-2017,9139.0,17597.32,2.67
Jharkhand,Koderma,2017-2018,15744.0,26240.0,1.67
Jharkhand,Koderma,2018-2019,10786.0,19415.0,1.8
Jharkhand,Koderma,2019-2020,12288.0,30720.0,2.5
Jharkhand,Koderma,2020-2021,16682.0,41705.0,2.5
Jharkhand,Koderma,2021-2022,16490.0,42874.0,2.6
Jharkhand,Koderma,2022-2023,19916.0,51781.0,5.2
Jharkhand,Latehar,2013-2014,21086.0,17989.33,1.66
Jharkhand,Latehar,2014-2015,20708.0,13035.99,1.19
Jharkhand,Latehar,2015-2016,21570.0,8101.33,0.81
Jharkhand,Latehar,2016-2017,21515.0,42965.33,3.02
Jharkhand,Latehar,2017-2018,24470.0,58728.0,2.4
Jharkhand,Latehar,2018-2019,28677.0,83163.0,2.9
Jharkhand,Latehar,2019-2020,23280.0,52962.0,2.28
Jharkhand,Latehar,2020-2021,29435.0,66935.0,2.27
Jharkhand,Latehar,2021-2022,29739.0,66913.0,2.25
Jharkhand,Latehar,2022-2023,20373.0,35788.0,3.51
Jharkhand,Lohardaga,2013-2014,28062.0,39260.66,2.26
Jharkhand,Lohardaga,2014-2015,22831.0,31755.99,2.38
Jharkhand,Lohardaga,2015-2016,25064.0,18132.66,1.39
Jharkhand,Lohardaga,2016-2017,29283.0,89025.32,4.84
Jharkhand,Lohardaga,2017-2018,45230.0,98360.0,2.17
Jharkhand,Lohardaga,2018-2019,44764.0,100719.0,2.25
Jharkhand,Lohardaga,2019-2020,40050.0,121231.0,3.03
Jharkhand,Lohardaga,2020-2021,45160.0,145099.0,3.21
Jharkhand,Lohardaga,2021-2022,44290.0,145714.0,3.29
Jharkhand,Lohardaga,2022-2023,62228.0,160237.0,5.15
Jharkhand,Pakur,2013-2014,27104.0,36003.33,2.12
Jharkhand,Pakur,2014-2015,32004.0,50091.990000000005,2.51
Jharkhand,Pakur,2015-2016,36012.0,47160.66,2.21
Jharkhand,Pakur,2016-2017,41534.0,115703.32,4.04
Jharkhand,Pakur,2017-2018,50076.0,93470.0,1.87
Jharkhand,Pakur,2018-2019,39799.0,42306.0,1.06
Jharkhand,Pakur,2019-2020,44786.0,89572.0,2.0
Jharkhand,Pakur,2020-2021,48905.0,97810.0,2.0
Jharkhand,Pakur,2021-2022,48408.0,97010.0,2.0
Jharkhand,Pakur,2022-2023,41807.0,77412.0,2.8
Jharkhand,Palamu,2013-2014,17881.0,19012.0,1.68
Jharkhand,Palamu,2014-2015,12539.0,8867.33,1.3199999999999998
Jharkhand,Palamu,2015-2016,42175.0,26069.33,1.09
Jharkhand,Palamu,2016-2017,49758.0,103116.66,2.71
Jharkhand,Palamu,2017-2018,46451.0,90920.0,1.96
Jharkhand,Palamu,2018-2019,41911.0,57837.0,1.38
Jharkhand,Palamu,2019-2020,30935.0,76193.0,2.46
Jharkhand,Palamu,2020-2021,54714.0,145758.0,2.66
Jharkhand,Palamu,2021-2022,50123.0,132525.0,2.64
Jharkhand,Palamu,2022-2023,7703.0,16044.0,3.770000000000001
Jharkhand,Ramgarh,2013-2014,7340.0,10702.66,2.36
Jharkhand,Ramgarh,2014-2015,8494.0,12765.99,3.01
Jharkhand,Ramgarh,2015-2016,38087.0,14088.66,0.98
Jharkhand,Ramgarh,2016-2017,18392.0,58450.0,3.18
Jharkhand,Ramgarh,2017-2018,32360.0,54580.0,1.69
Jharkhand,Ramgarh,2018-2019,27626.0,69894.0,2.53
Jharkhand,Ramgarh,2019-2020,24941.0,63101.0,2.53
Jharkhand,Ramgarh,2020-2021,34125.0,86336.0,2.53
Jharkhand,Ramgarh,2021-2022,34755.0,91753.0,2.64
Jharkhand,Ramgarh,2022-2023,44947.0,103409.0,4.51
Jharkhand,Ranchi,2013-2014,105595.0,164715.99,2.86
Jharkhand,Ranchi,2014-2015,87260.0,151697.99,3.3600000000000003
Jharkhand,Ranchi,2015-2016,102135.0,53678.66,1.03
Jharkhand,Ranchi,2016-2017,190961.0,464849.99,4.09
Jharkhand,Ranchi,2017-2018,168179.0,403629.0,2.4
Jharkhand,Ranchi,2018-2019,143084.0,343402.0,2.4
Jharkhand,Ranchi,2019-2020,125475.0,406790.0,3.24
Jharkhand,Ranchi,2020-2021,171000.0,581400.0,3.4
Jharkhand,Ranchi,2021-2022,171000.0,649800.0,3.8
Jharkhand,Ranchi,2022-2023,198007.0,436985.0,4.5
Jharkhand,Sahebganj,2013-2014,28921.0,34461.33,2.03
Jharkhand,Sahebganj,2014-2015,33568.0,39162.66,2.18
Jharkhand,Sahebganj,2015-2016,33557.0,30978.66,1.97
Jharkhand,Sahebganj,2016-2017,30685.0,58991.990000000005,3.0
Jharkhand,Sahebganj,2017-2018,44100.0,79490.0,1.8
Jharkhand,Sahebganj,2018-2019,44110.0,30789.0,0.7
Jharkhand,Sahebganj,2019-2020,43530.0,135378.0,3.11
Jharkhand,Sahebganj,2020-2021,46794.0,147167.0,3.14
Jharkhand,Sahebganj,2021-2022,48678.0,158204.0,3.25
Jharkhand,Sahebganj,2022-2023,49588.0,139238.0,4.33
Jharkhand,Saraikela kharsawan,2013-2014,68373.0,91597.32,2.13
Jharkhand,Saraikela kharsawan,2014-2015,66721.0,106808.66,2.46
Jharkhand,Saraikela kharsawan,2015-2016,55654.0,24323.99,0.91
Jharkhand,Saraikela kharsawan,2016-2017,55735.0,100517.99,2.45
Jharkhand,Saraikela kharsawan,2017-2018,97807.0,208654.0,2.13
Jharkhand,Saraikela kharsawan,2018-2019,77830.0,179009.0,2.3
Jharkhand,Saraikela kharsawan,2019-2020,55120.0,90397.0,1.64
Jharkhand,Saraikela kharsawan,2020-2021,90115.0,256828.0,2.85
Jharkhand,Saraikela kharsawan,2021-2022,97513.0,273036.0,2.8
Jharkhand,Saraikela kharsawan,2022-2023,128558.0,314967.0,4.9
Jharkhand,Simdega,2013-2014,73000.0,85671.99,2.01
Jharkhand,Simdega,2014-2015,66410.0,88955.33,2.55
Jharkhand,Simdega,2015-2016,84232.0,65276.66,1.48
Jharkhand,Simdega,2016-2017,61723.0,121176.0,3.54
Jharkhand,Simdega,2017-2018,85134.0,170268.0,2.0
Jharkhand,Simdega,2018-2019,83259.0,249777.0,3.0
Jharkhand,Simdega,2019-2020,80772.0,230200.0,2.85
Jharkhand,Simdega,2020-2021,85119.0,255357.0,3.0
Jharkhand,Simdega,2021-2022,85048.0,246639.0,2.9
Jharkhand,Simdega,2022-2023,142263.0,323762.0,4.5
Jharkhand,West singhbhum,2013-2014,124335.0,163131.99,2.1
Jharkhand,West singhbhum,2014-2015,113923.0,140008.66,2.06
Jharkhand,West singhbhum,2015-2016,118784.0,56250.66,1.02
Jharkhand,West singhbhum,2016-2017,111188.0,136454.0,1.91
Jharkhand,West singhbhum,2017-2018,181299.0,240760.0,1.33
Jharkhand,West singhbhum,2018-2019,175214.0,265975.0,1.52
Jharkhand,West singhbhum,2019-2020,155454.0,308732.0,1.99
Jharkhand,West singhbhum,2020-2021,172904.0,323676.0,1.87
Jharkhand,West singhbhum,2021-2022,174683.0,357052.0,2.04
Jharkhand,West singhbhum,2022-2023,276258.0,501348.0,3.63
Karnataka,Bagalkot,2013-2014,54.0,160.0,2.96
Karnataka,Bagalkot,2014-2015,25.0,76.0,3.04
Karnataka,Bagalkot,2015-2016,32.0,87.0,2.72
Karnataka,Bagalkot,2016-2017,17.0,47.0,2.76
Karnataka,Bagalkot,2018-2019,54.0,154.0,2.85
Karnataka,Bagalkot,2019-2020,82.0,255.0,6.25
Karnataka,Bagalkot,2020-2021,102.0,320.0,6.23
Karnataka,Bagalkot,2021-2022,37.0,104.0,5.79
Karnataka,Bagalkot,2022-2023,24.0,79.0,3.29
Karnataka,Bangalore rural,2013-2014,822.0,2660.0,6.59
Karnataka,Bangalore rural,2014-2015,647.0,2243.0,6.5600000000000005
Karnataka,Bangalore rural,2015-2016,736.0,1948.0,5.6
Karnataka,Bangalore rural,2016-2017,589.0,1554.0,8.5
Karnataka,Bangalore rural,2017-2018,676.0,1960.0,5.97
Karnataka,Bangalore rural,2018-2019,265.0,806.0,6.17
Karnataka,Bangalore rural,2019-2020,206.0,607.0,5.94
Karnataka,Bangalore rural,2020-2021,252.0,765.0,6.0
Karnataka,Bangalore rural,2021-2022,189.0,451.0,5.38
Karnataka,Bangalore rural,2022-2023,191.0,578.0,8.72
Karnataka,Belgaum,2013-2014,58674.0,123841.0,5.49
Karnataka,Belgaum,2014-2015,59938.0,176688.0,2.95
Karnataka,Belgaum,2015-2016,61230.0,40797.0,6.1
Karnataka,Belgaum,2016-2017,65590.0,123758.0,4.78
Karnataka,Belgaum,2017-2018,64585.0,148629.0,5.43
Karnataka,Belgaum,2018-2019,53529.0,135034.0,5.720000000000001
Karnataka,Belgaum,2019-2020,61878.0,155737.0,5.55
Karnataka,Belgaum,2020-2021,60730.0,166664.0,5.67
Karnataka,Belgaum,2021-2022,56128.0,173824.0,6.17
Karnataka,Belgaum,2022-2023,52079.0,143677.0,8.68
Karnataka,Bellary,2013-2014,110548.0,418620.0,7.53
Karnataka,Bellary,2014-2015,118643.0,408133.0,9.13
Karnataka,Bellary,2015-2016,93666.0,341443.0,6.95
Karnataka,Bellary,2016-2017,87008.0,337795.0,9.33
Karnataka,Bellary,2017-2018,101933.0,388338.0,10.31
Karnataka,Bellary,2018-2019,137905.0,543194.0,10.17
Karnataka,Bellary,2019-2020,131175.0,553085.0,8.2
Karnataka,Bellary,2020-2021,178460.0,722969.0,7.91
Karnataka,Bellary,2021-2022,176980.0,664986.0,7.449999999999999
Karnataka,Bellary,2022-2023,151246.0,643486.0,11.11
Karnataka,Bengaluru urban,2013-2014,1176.0,4169.0,9.73
Karnataka,Bengaluru urban,2014-2015,971.0,3461.0,7.689999999999999
Karnataka,Bengaluru urban,2015-2016,782.0,2412.0,6.67
Karnataka,Bengaluru urban,2016-2017,336.0,1088.0,9.52
Karnataka,Bengaluru urban,2017-2018,270.0,858.0,8.99
Karnataka,Bengaluru urban,2018-2019,361.0,1323.0,6.92
Karnataka,Bengaluru urban,2019-2020,610.0,2353.0,6.94
Karnataka,Bengaluru urban,2020-2021,245.0,953.0,6.8
Karnataka,Bengaluru urban,2021-2022,271.0,783.0,5.88
Karnataka,Bengaluru urban,2022-2023,158.0,507.0,3.21
Karnataka,Bidar,2013-2014,3572.0,5541.0,1.55
Karnataka,Bidar,2014-2015,2063.0,1989.0,0.96
Karnataka,Bidar,2015-2016,1549.0,1317.0,0.85
Karnataka,Bidar,2016-2017,525.0,629.0,1.2
Karnataka,Bidar,2017-2018,1018.0,1898.0,1.86
Karnataka,Bidar,2018-2019,617.0,444.0,0.72
Karnataka,Bidar,2019-2020,767.0,905.0,4.16
Karnataka,Bidar,2020-2021,1224.0,1824.0,4.04
Karnataka,Bidar,2021-2022,724.0,1382.0,4.74
Karnataka,Bidar,2022-2023,836.0,1093.0,1.31
Karnataka,Bijapur,2013-2014,52.0,154.0,2.96
Karnataka,Bijapur,2014-2015,50.0,153.0,3.06
Karnataka,Bijapur,2015-2016,51.0,138.0,2.71
Karnataka,Bijapur,2016-2017,14.0,39.0,2.79
Karnataka,Bijapur,2017-2018,30.0,86.0,2.87
Karnataka,Bijapur,2018-2019,91.0,259.0,2.85
Karnataka,Bijapur,2019-2020,158.0,498.0,6.24
Karnataka,Bijapur,2020-2021,200.0,637.0,6.24
Karnataka,Bijapur,2021-2022,158.0,491.0,6.220000000000001
Karnataka,Bijapur,2022-2023,105.0,330.0,6.029999999999999
Karnataka,Chamarajanagar,2013-2014,15377.0,57069.0,9.72
Karnataka,Chamarajanagar,2014-2015,13816.0,44721.0,10.07
Karnataka,Chamarajanagar,2015-2016,13880.0,49821.0,9.56
Karnataka,Chamarajanagar,2016-2017,6821.0,15108.0,8.02
Karnataka,Chamarajanagar,2017-2018,3011.0,11225.0,11.38
Karnataka,Chamarajanagar,2018-2019,10436.0,36949.0,10.03
Karnataka,Chamarajanagar,2019-2020,8558.0,29088.0,6.7
Karnataka,Chamarajanagar,2020-2021,12247.0,37475.0,6.199999999999999
Karnataka,Chamarajanagar,2021-2022,10307.0,27807.0,7.35
Karnataka,Chamarajanagar,2022-2023,9729.0,29198.0,7.82
Karnataka,Chikballapur,2013-2014,2104.0,6009.0,5.75
Karnataka,Chikballapur,2014-2015,814.0,1927.0,4.18
Karnataka,Chikballapur,2015-2016,1333.0,3623.0,5.08
Karnataka,Chikballapur,2016-2017,1406.0,3497.0,5.34
Karnataka,Chikballapur,2017-2018,431.0,1577.0,7.42
Karnataka,Chikballapur,2018-2019,584.0,1828.0,6.13
Karnataka,Chikballapur,2019-2020,506.0,1606.0,6.37
Karnataka,Chikballapur,2020-2021,3637.0,10746.0,5.83
Karnataka,Chikballapur,2021-2022,6716.0,19552.0,5.83
Karnataka,Chikballapur,2022-2023,2900.0,8122.0,8.47
Karnataka,Chikmagalur,2013-2014,41048.0,112102.0,5.17
Karnataka,Chikmagalur,2014-2015,40337.0,105300.0,5.34
Karnataka,Chikmagalur,2015-2016,33036.0,88316.0,5.24
Karnataka,Chikmagalur,2016-2017,29931.0,71844.0,5.71
Karnataka,Chikmagalur,2017-2018,26898.0,64632.0,4.880000000000001
Karnataka,Chikmagalur,2018-2019,19417.0,48816.0,5.93
Karnataka,Chikmagalur,2019-2020,15633.0,40051.0,5.609999999999999
Karnataka,Chikmagalur,2020-2021,14041.0,37466.0,5.4
Karnataka,Chikmagalur,2021-2022,10848.0,27492.0,5.68
Karnataka,Chikmagalur,2022-2023,9314.0,22775.0,7.85
Karnataka,Chitradurga,2013-2014,2169.0,4993.0,7.140000000000001
Karnataka,Chitradurga,2014-2015,2025.0,4413.0,6.51
Karnataka,Chitradurga,2015-2016,1297.0,3091.0,7.630000000000001
Karnataka,Chitradurga,2016-2017,838.0,1617.0,6.68
Karnataka,Chitradurga,2017-2018,1584.0,3935.0,7.68
Karnataka,Chitradurga,2018-2019,843.0,1558.0,5.91
Karnataka,Chitradurga,2019-2020,998.0,2546.0,6.73
Karnataka,Chitradurga,2020-2021,1784.0,4118.0,6.6
Karnataka,Chitradurga,2021-2022,1551.0,2909.0,3.73
Karnataka,Chitradurga,2022-2023,720.0,1229.0,5.07
Karnataka,Dakshin kannad,2013-2014,55331.0,150327.0,8.15
Karnataka,Dakshin kannad,2014-2015,52349.0,133024.0,7.15
Karnataka,Dakshin kannad,2015-2016,48689.0,129360.0,7.48
Karnataka,Dakshin kannad,2016-2017,39296.0,117577.0,9.21
Karnataka,Dakshin kannad,2017-2018,33162.0,90644.0,8.25
Karnataka,Dakshin kannad,2018-2019,9374.0,27042.0,5.68
Karnataka,Dakshin kannad,2019-2020,12628.0,35612.0,5.470000000000001
Karnataka,Dakshin kannad,2020-2021,8123.0,23422.0,8.629999999999999
Karnataka,Dakshin kannad,2021-2022,7250.0,21116.0,8.72
Karnataka,Dakshin kannad,2022-2023,7175.0,21011.0,9.0
Karnataka,Davangere,2013-2014,127623.0,451344.0,7.14
Karnataka,Davangere,2014-2015,136680.0,499752.0,7.35
Karnataka,Davangere,2015-2016,98261.0,368468.0,7.32
Karnataka,Davangere,2016-2017,77883.0,250634.0,6.68
Karnataka,Davangere,2017-2018,64403.0,244360.0,7.32
Karnataka,Davangere,2018-2019,125670.0,412174.0,6.67
Karnataka,Davangere,2019-2020,104440.0,346970.0,6.63
Karnataka,Davangere,2020-2021,126053.0,444173.0,7.029999999999999
Karnataka,Davangere,2021-2022,120345.0,430798.0,7.109999999999999
Karnataka,Davangere,2022-2023,114475.0,429360.0,10.17
Karnataka,Dharwad,2013-2014,22443.0,25381.0,4.5
Karnataka,Dharwad,2014-2015,20677.0,32965.0,4.65
Karnataka,Dharwad,2015-2016,23909.0,7323.0,3.3
Karnataka,Dharwad,2016-2017,21904.0,11177.0,3.51
Karnataka,Dharwad,2017-2018,22421.0,13262.0,3.79
Karnataka,Dharwad,2018-2019,11107.0,10118.0,4.16
Karnataka,Dharwad,2019-2020,10031.0,12412.0,4.26
Karnataka,Dharwad,2020-2021,12380.0,16624.0,4.26
Karnataka,Dharwad,2021-2022,12821.0,16275.0,4.38
Karnataka,Dharwad,2022-2023,8894.0,13034.0,7.3
Karnataka,Gadag,2013-2014,2927.0,8072.0,5.53
Karnataka,Gadag,2014-2015,2043.0,5999.0,5.890000000000001
Karnataka,Gadag,2015-2016,1707.0,5585.0,6.54
Karnataka,Gadag,2016-2017,1909.0,4508.0,4.37
Karnataka,Gadag,2017-2018,2437.0,7638.0,6.21
Karnataka,Gadag,2018-2019,3703.0,9327.0,5.01
Karnataka,Gadag,2019-2020,4816.0,12653.0,4.92
Karnataka,Gadag,2020-2021,5946.0,15336.0,5.21
Karnataka,Gadag,2021-2022,6125.0,13700.0,4.470000000000001
Karnataka,Gadag,2022-2023,7670.0,20876.0,8.07
Karnataka,Gulbarga,2013-2014,5278.0,13533.0,6.92
Karnataka,Gulbarga,2014-2015,5656.0,7881.0,4.34
Karnataka,Gulbarga,2015-2016,4199.0,8772.0,6.27
Karnataka,Gulbarga,2016-2017,6869.0,25278.0,10.98
Karnataka,Gulbarga,2017-2018,7833.0,23124.0,8.79
Karnataka,Gulbarga,2018-2019,10083.0,30798.0,7.84
Karnataka,Gulbarga,2019-2020,9720.0,33782.0,9.63
Karnataka,Gulbarga,2020-2021,15337.0,40335.0,7.3
Karnataka,Gulbarga,2021-2022,13211.0,50128.0,7.369999999999999
Karnataka,Gulbarga,2022-2023,10690.0,43501.0,10.88
Karnataka,Hassan,2013-2014,51799.0,158594.0,8.73
Karnataka,Hassan,2014-2015,48072.0,146288.0,8.030000000000001
Karnataka,Hassan,2015-2016,42818.0,117083.0,7.89
Karnataka,Hassan,2016-2017,26100.0,53229.0,5.16
Karnataka,Hassan,2017-2018,21625.0,70091.0,7.36
Karnataka,Hassan,2018-2019,46801.0,110610.0,5.19
Karnataka,Hassan,2019-2020,46145.0,135811.0,8.780000000000001
Karnataka,Hassan,2020-2021,39587.0,99080.0,5.86
Karnataka,Hassan,2021-2022,34663.0,80444.0,4.59
Karnataka,Hassan,2022-2023,32531.0,76533.0,7.229999999999999
Karnataka,Haveri,2013-2014,48363.0,122116.0,5.35
Karnataka,Haveri,2014-2015,46179.0,118376.0,5.5600000000000005
Karnataka,Haveri,2015-2016,44968.0,54657.0,3.48
Karnataka,Haveri,2016-2017,36007.0,41077.0,3.05
Karnataka,Haveri,2017-2018,27730.0,53959.0,4.359999999999999
Karnataka,Haveri,2018-2019,37288.0,54913.0,3.49
Karnataka,Haveri,2019-2020,36330.0,60485.0,3.63
Karnataka,Haveri,2020-2021,43380.0,99448.0,4.63
Karnataka,Haveri,2021-2022,42391.0,86803.0,4.75
Karnataka,Haveri,2022-2023,38152.0,67193.0,6.130000000000001
Karnataka,Kodagu,2013-2014,32027.0,92209.0,6.21
Karnataka,Kodagu,2014-2015,30960.0,86900.0,7.84
Karnataka,Kodagu,2015-2016,28336.0,76489.0,8.08
Karnataka,Kodagu,2016-2017,27927.0,67902.0,7.09
Karnataka,Kodagu,2017-2018,27171.0,64258.0,8.129999999999999
Karnataka,Kodagu,2018-2019,19023.0,53278.0,8.37
Karnataka,Kodagu,2019-2020,27863.0,71344.0,5.63
Karnataka,Kodagu,2020-2021,21334.0,56388.0,5.640000000000001
Karnataka,Kodagu,2021-2022,19809.0,52396.0,4.65
Karnataka,Kodagu,2022-2023,13178.0,33880.0,8.74
Karnataka,Kolar,2013-2014,1977.0,3481.0,5.09
Karnataka,Kolar,2014-2015,344.0,873.0,2.54
Karnataka,Kolar,2015-2016,395.0,611.0,1.55
Karnataka,Kolar,2016-2017,1232.0,2385.0,1.94
Karnataka,Kolar,2017-2018,1256.0,3878.0,6.15
Karnataka,Kolar,2018-2019,3223.0,6026.0,1.87
Karnataka,Kolar,2019-2020,1240.0,3011.0,5.41
Karnataka,Kolar,2020-2021,5167.0,14976.0,5.98
Karnataka,Kolar,2021-2022,4978.0,11946.0,5.720000000000001
Karnataka,Kolar,2022-2023,3504.0,9272.0,8.440000000000001
Karnataka,Koppal,2013-2014,75877.0,263043.0,6.94
Karnataka,Koppal,2014-2015,75155.0,240767.0,6.359999999999999
Karnataka,Koppal,2015-2016,50753.0,176650.0,6.7
Karnataka,Koppal,2016-2017,42611.0,142081.0,5.31
Karnataka,Koppal,2017-2018,53939.0,230698.0,8.09
Karnataka,Koppal,2018-2019,75185.0,234693.0,5.58
Karnataka,Koppal,2019-2020,100376.0,338743.0,6.58
Karnataka,Koppal,2020-2021,101924.0,390031.0,7.58
Karnataka,Koppal,2021-2022,106190.0,352712.0,6.640000000000001
Karnataka,Koppal,2022-2023,104731.0,379922.0,9.83
Karnataka,Mandya,2013-2014,65615.0,229153.0,10.56
Karnataka,Mandya,2014-2015,66522.0,245456.0,10.5
Karnataka,Mandya,2015-2016,58487.0,214380.0,10.75
Karnataka,Mandya,2016-2017,43663.0,113675.0,6.03
Karnataka,Mandya,2017-2018,33853.0,100512.0,8.96
Karnataka,Mandya,2018-2019,68030.0,219798.0,9.54
Karnataka,Mandya,2019-2020,66652.0,202425.0,9.98
Karnataka,Mandya,2020-2021,72478.0,228393.0,9.1
Karnataka,Mandya,2021-2022,72822.0,220524.0,8.559999999999999
Karnataka,Mandya,2022-2023,74991.0,224580.0,8.450000000000001
Karnataka,Mysore,2013-2014,102448.0,350400.0,9.57
Karnataka,Mysore,2014-2015,103223.0,350278.0,6.8100000000000005
Karnataka,Mysore,2015-2016,93521.0,316265.0,6.640000000000001
Karnataka,Mysore,2016-2017,65644.0,189695.0,6.47
Karnataka,Mysore,2017-2018,65128.0,199501.0,6.140000000000001
Karnataka,Mysore,2018-2019,99744.0,300673.0,6.1
Karnataka,Mysore,2019-2020,83682.0,260016.0,5.84
Karnataka,Mysore,2020-2021,87092.0,263141.0,6.0
Karnataka,Mysore,2021-2022,93472.0,290953.0,6.029999999999999
Karnataka,Mysore,2022-2023,96372.0,294333.0,5.99
Karnataka,Raichur,2013-2014,178356.0,572963.0,6.41
Karnataka,Raichur,2014-2015,162580.0,492876.0,5.94
Karnataka,Raichur,2015-2016,115246.0,350813.0,5.16
Karnataka,Raichur,2016-2017,126675.0,488978.0,6.81
Karnataka,Raichur,2017-2018,113457.0,315911.0,5.28
Karnataka,Raichur,2018-2019,174934.0,464001.0,4.970000000000001
Karnataka,Raichur,2019-2020,222479.0,746268.0,6.550000000000001
Karnataka,Raichur,2020-2021,346215.0,1129383.0,6.42
Karnataka,Raichur,2021-2022,333751.0,1049414.0,6.29
Karnataka,Raichur,2022-2023,258278.0,928154.0,9.87
Karnataka,Ramanagara,2013-2014,5752.0,14730.0,4.470000000000001
Karnataka,Ramanagara,2014-2015,5224.0,12651.0,7.95
Karnataka,Ramanagara,2015-2016,4454.0,10280.0,6.970000000000001
Karnataka,Ramanagara,2016-2017,4033.0,6614.0,6.85
Karnataka,Ramanagara,2017-2018,4294.0,12643.0,9.33
Karnataka,Ramanagara,2018-2019,3174.0,6908.0,4.18
Karnataka,Ramanagara,2019-2020,2725.0,8318.0,5.09
