State,District,Year,total_area,total_production,agri_yield_index
Haryana,Mewat,2024,13320.0,30340.0,2.2777777777777777
Haryana,Mewat,2025,13320.0,30340.0,2.2777777777777777
Haryana,Palwal,2013,37700.0,197700.0,5.244031830238727
Haryana,Palwal,2014,40400.0,190400.0,4.712871287128713
Haryana,Palwal,2015,42300.0,223300.0,5.278959810874705
Haryana,Palwal,2016,47300.0,236700.0,5.004228329809725
Haryana,Palwal,2017,54890.0,271000.0,4.937147021315358
Haryana,Palwal,2018,56086.0,270972.0,4.831366116321363
Haryana,Palwal,2019,66486.0,334672.0,5.033721384953223
Haryana,Palwal,2020,72278.0,325795.47,4.507532997592628
Haryana,Palwal,2021,61736.0,497236.6,8.054240637553454
Haryana,Palwal,2022,57940.0,139940.0,2.415257162581981
Haryana,Palwal,2023,57940.0,139940.0,2.415257162581981
Haryana,Palwal,2024,57940.0,139940.0,2.415257162581981
Haryana,Palwal,2025,57940.0,139940.0,2.415257162581981
Haryana,Panchkula,2013,10000.0,38000.0,3.8
Haryana,Panchkula,2014,10000.0,29000.0,2.9
Haryana,Panchkula,2015,10000.0,98000.0,9.8
Haryana,Panchkula,2016,9600.0,77000.0,8.020833333333334
Haryana,Panchkula,2017,11010.0,81410.0,7.394187102633969
Haryana,Panchkula,2018,11521.0,82125.0,7.128287475045569
Haryana,Panchkula,2019,13401.0,88401.0,6.596597268860533
Haryana,Panchkula,2020,14121.0,85201.0,6.033637844345301
Haryana,Panchkula,2021,14820.0,153723.5,10.37270580296896
Haryana,Panchkula,2022,13270.0,34310.0,2.5855312735493596
Haryana,Panchkula,2023,13270.0,34310.0,2.5855312735493596
Haryana,Panchkula,2024,13270.0,34310.0,2.5855312735493596
Haryana,Panchkula,2025,13270.0,34310.0,2.5855312735493596
Haryana,Panipat,2013,82200.0,730200.0,8.883211678832117
Haryana,Panipat,2014,60000.0,633000.0,10.55
Haryana,Panipat,2015,69100.0,583100.0,8.43849493487699
Haryana,Panipat,2016,82600.0,740400.0,8.963680387409202
Haryana,Panipat,2017,85040.0,899750.0,10.580315145813735
Haryana,Panipat,2018,82616.0,937516.0,11.347874503728091
Haryana,Panipat,2019,91603.0,743003.0,8.111120814820476
Haryana,Panipat,2020,91209.0,835239.3300000001,9.157422293852582
Haryana,Panipat,2021,90738.0,921736.0,10.158213758293108
Haryana,Panipat,2022,80140.0,245320.0,3.061142999750437
Haryana,Panipat,2023,80140.0,245320.0,3.061142999750437
Haryana,Panipat,2024,80140.0,245320.0,3.061142999750437
Haryana,Panipat,2025,80140.0,245320.0,3.061142999750437
Haryana,Rewari,2013,3100.0,10100.0,3.2580645161290325
Haryana,Rewari,2014,4100.0,11100.0,2.707317073170732
Haryana,Rewari,2015,9000.0,14000.0,1.5555555555555556
Haryana,Rewari,2016,7000.0,17200.0,2.4571428571428573
Haryana,Rewari,2017,9660.0,26270.0,2.719461697722567
Haryana,Rewari,2018,14829.0,21729.0,1.465304470969047
Haryana,Rewari,2019,21839.0,54039.0,2.4744264847291544
Haryana,Rewari,2020,13916.0,5747.16,0.4129893647599885
Haryana,Rewari,2021,10367.0,17847.0,1.7215202083534291
Haryana,Rewari,2022,9320.0,19020.0,2.040772532188841
Haryana,Rewari,2023,9320.0,19020.0,2.040772532188841
Haryana,Rewari,2024,9320.0,19020.0,2.040772532188841
Haryana,Rewari,2025,9320.0,19020.0,2.040772532188841
Haryana,Rohtak,2013,67600.0,616800.0,9.124260355029586
Haryana,Rohtak,2014,67300.0,671300.0,9.974739970282318
Haryana,Rohtak,2015,70600.0,728600.0,10.320113314447593
Haryana,Rohtak,2016,72900.0,842400.0,11.555555555555555
Haryana,Rohtak,2017,75300.0,1030370.0,13.683532536520584
Haryana,Rohtak,2018,69622.0,763047.0,10.959854643647123
Haryana,Rohtak,2019,89612.0,787921.0,8.792583582555908
Haryana,Rohtak,2020,91804.0,812649.59,8.852006339593046
Haryana,Rohtak,2021,90705.0,930252.0,10.25579626260956
Haryana,Rohtak,2022,88220.0,249870.0,2.832350940829744
Haryana,Rohtak,2023,88220.0,249870.0,2.832350940829744
Haryana,Rohtak,2024,88220.0,249870.0,2.832350940829744
Haryana,Rohtak,2025,88220.0,249870.0,2.832350940829744
Haryana,Sirsa,2013,248000.0,1005000.0,4.05241935483871
Haryana,Sirsa,2014,272000.0,994000.0,3.6544117647058822
Haryana,Sirsa,2015,266000.0,591000.0,2.2218045112781954
Haryana,Sirsa,2016,264900.0,1058700.0,3.996602491506229
Haryana,Sirsa,2017,294660.0,714360.0,2.424353492160456
Haryana,Sirsa,2018,290315.0,964118.0,3.3209376022596144
Haryana,Sirsa,2019,303103.0,1121404.0,3.6997456310231174
Haryana,Sirsa,2020,309600.0,370669.59,1.1972531976744187
Haryana,Sirsa,2021,293172.0,819731.2,2.796076023631179
Haryana,Sirsa,2022,304070.0,692480.0,2.2773703423553786
Haryana,Sirsa,2023,304070.0,692480.0,2.2773703423553786
Haryana,Sirsa,2024,304070.0,692480.0,2.2773703423553786
Haryana,Sirsa,2025,304070.0,692480.0,2.2773703423553786
Haryana,Sonipat,2013,112200.0,912400.0,8.131907308377897
Haryana,Sonipat,2014,99700.0,790900.0,7.932798395185556
Haryana,Sonipat,2015,118300.0,894400.0,7.56043956043956
Haryana,Sonipat,2016,120900.0,976260.0,8.074937965260546
Haryana,Sonipat,2017,120610.0,1130550.0,9.373600862283393
Haryana,Sonipat,2018,121212.0,1136534.0,9.376414876414877
Haryana,Sonipat,2019,127535.0,922942.0,7.236774218841886
Haryana,Sonipat,2020,128937.0,1170876.88,9.080999868152663
Haryana,Sonipat,2021,128793.0,1009966.2,7.841778668095316
Haryana,Sonipat,2022,122540.0,351820.0,2.8710625102007508
Haryana,Sonipat,2023,122540.0,351820.0,2.8710625102007508
Haryana,Sonipat,2024,122540.0,351820.0,2.8710625102007508
Haryana,Sonipat,2025,122540.0,351820.0,2.8710625102007508
Haryana,Yamunanagar,2013,96000.0,2108000.0,21.958333333333332
Haryana,Yamunanagar,2014,97000.0,2153000.0,22.195876288659793
Haryana,Yamunanagar,2015,99000.0,2030000.0,20.505050505050505
Haryana,Yamunanagar,2016,98000.0,2127000.0,21.70408163265306
Haryana,Yamunanagar,2017,101200.0,2485900.0,24.56422924901186
Haryana,Yamunanagar,2018,102800.0,1953700.0,19.004863813229573
Haryana,Yamunanagar,2019,104400.0,1918400.0,18.375478927203066
Haryana,Yamunanagar,2020,107306.0,2013586.0,18.764896650699868
Haryana,Yamunanagar,2021,108815.0,2084000.0,19.15177135505215
Haryana,Yamunanagar,2022,86630.0,295350.0,3.409327022971257
Haryana,Yamunanagar,2023,86630.0,295350.0,3.409327022971257
Haryana,Yamunanagar,2024,86630.0,295350.0,3.409327022971257
Haryana,Yamunanagar,2025,86630.0,295350.0,3.409327022971257
Himachal Pradesh,Bilaspur,2013,1462.0,3048.0,2.084815321477428
Himachal Pradesh,Bilaspur,2014,1476.0,4191.0,2.839430894308943
Himachal Pradesh,Bilaspur,2015,1432.0,2997.0,2.092877094972067
Himachal Pradesh,Bilaspur,2016,1417.0,2966.0,2.093154551870148
Himachal Pradesh,Bilaspur,2017,1431.0,3016.0,2.1076170510132775
Himachal Pradesh,Bilaspur,2018,1435.0,3015.0,2.1010452961672472
Himachal Pradesh,Bilaspur,2019,1445.0,2864.0,1.9820069204152249
Himachal Pradesh,Bilaspur,2020,937.0,12067.0,12.878335112059766
Himachal Pradesh,Bilaspur,2021,1102.0,2093.0,1.899274047186933
Himachal Pradesh,Bilaspur,2022,728.0,1258.0,1.728021978021978
Himachal Pradesh,Bilaspur,2023,728.0,1258.0,1.728021978021978
Himachal Pradesh,Bilaspur,2024,728.0,1258.0,1.728021978021978
Himachal Pradesh,Bilaspur,2025,728.0,1258.0,1.728021978021978
Himachal Pradesh,Chamba,2013,2544.0,3062.0,1.203616352201258
Himachal Pradesh,Chamba,2014,2518.0,3334.0,1.324066719618745
Himachal Pradesh,Chamba,2015,2491.0,2999.0,1.2039341629867524
Himachal Pradesh,Chamba,2016,2465.0,2967.0,1.2036511156186613
Himachal Pradesh,Chamba,2017,2491.0,2999.0,1.2039341629867524
Himachal Pradesh,Chamba,2018,2916.0,3495.0,1.198559670781893
Himachal Pradesh,Chamba,2019,3006.0,4497.0,1.496007984031936
Himachal Pradesh,Chamba,2020,3520.0,6647.0,1.8883522727272728
Himachal Pradesh,Chamba,2021,1930.0,3873.0,2.006735751295337
Himachal Pradesh,Chamba,2022,2105.0,2527.0,1.2004750593824227
Himachal Pradesh,Chamba,2023,2105.0,2527.0,1.2004750593824227
Himachal Pradesh,Chamba,2024,2105.0,2527.0,1.2004750593824227
Himachal Pradesh,Chamba,2025,2105.0,2527.0,1.2004750593824227
Himachal Pradesh,Hamirpur,2013,1944.0,2867.0,1.4747942386831276
Himachal Pradesh,Hamirpur,2014,1924.0,3845.0,1.9984407484407485
Himachal Pradesh,Hamirpur,2015,1904.0,2946.0,1.5472689075630253
Himachal Pradesh,Hamirpur,2016,1884.0,2914.0,1.5467091295116773
Himachal Pradesh,Hamirpur,2017,1904.0,3107.0,1.631827731092437
Himachal Pradesh,Hamirpur,2018,1847.0,2903.0,1.5717379534380076
Himachal Pradesh,Hamirpur,2019,1865.0,3210.0,1.7211796246648794
Himachal Pradesh,Hamirpur,2020,861.0,13143.0,15.264808362369338
Himachal Pradesh,Hamirpur,2021,861.0,1338.0,1.5540069686411149
Himachal Pradesh,Hamirpur,2022,1165.0,1936.0,1.6618025751072962
Himachal Pradesh,Hamirpur,2023,1165.0,1936.0,1.6618025751072962
Himachal Pradesh,Hamirpur,2024,1165.0,1936.0,1.6618025751072962
Himachal Pradesh,Hamirpur,2025,1165.0,1936.0,1.6618025751072962
Himachal Pradesh,Kangra,2013,34703.0,52817.5,1.5219865717661298
Himachal Pradesh,Kangra,2014,34415.0,69686.57,2.0248894377451694
Himachal Pradesh,Kangra,2015,34150.0,59938.0,1.755139092240117
Himachal Pradesh,Kangra,2016,33779.0,59297.0,1.7554397702714704
Himachal Pradesh,Kangra,2017,34150.0,60085.0,1.7594436310395314
Himachal Pradesh,Kangra,2018,34438.0,58734.0,1.7054997386607817
Himachal Pradesh,Kangra,2019,34624.0,60383.0,1.7439637245841035
Himachal Pradesh,Kangra,2020,34396.0,71766.0,2.0864635422723574
Himachal Pradesh,Kangra,2021,33248.0,93156.0,2.8018527430221365
Himachal Pradesh,Kangra,2022,34509.0,80499.0,2.332695818482135
Himachal Pradesh,Kangra,2023,34509.0,80499.0,2.332695818482135
Himachal Pradesh,Kangra,2024,34509.0,80499.0,2.332695818482135
Himachal Pradesh,Kangra,2025,34509.0,80499.0,2.332695818482135
Himachal Pradesh,Kinnaur,2013,14.0,22.0,1.5714285714285714
Himachal Pradesh,Kinnaur,2014,14.0,24.0,1.7142857142857142
Himachal Pradesh,Kinnaur,2015,14.0,22.0,1.5714285714285714
Himachal Pradesh,Kinnaur,2016,14.0,21.0,1.5
Himachal Pradesh,Kinnaur,2017,14.0,22.0,1.5714285714285714
Himachal Pradesh,Kinnaur,2018,8.0,13.0,1.625
Himachal Pradesh,Kinnaur,2019,10.0,15.0,1.5
Himachal Pradesh,Kinnaur,2020,3.0,5.0,1.6666666666666667
Himachal Pradesh,Kinnaur,2021,0.0,0.0,
Himachal Pradesh,Kinnaur,2022,9.0,9.0,1.0
Himachal Pradesh,Kinnaur,2023,9.0,9.0,1.0
Himachal Pradesh,Kinnaur,2024,9.0,9.0,1.0
Himachal Pradesh,Kinnaur,2025,9.0,9.0,1.0
Himachal Pradesh,Kullu,2013,1373.0,1795.0,1.3073561544064094
Himachal Pradesh,Kullu,2014,1359.0,1955.0,1.4385577630610744
Himachal Pradesh,Kullu,2015,1344.0,1758.0,1.3080357142857142
Himachal Pradesh,Kullu,2016,1330.0,1739.0,1.3075187969924813
Himachal Pradesh,Kullu,2017,1344.0,1758.0,1.3080357142857142
Himachal Pradesh,Kullu,2018,1262.0,1650.0,1.3074484944532487
Himachal Pradesh,Kullu,2019,1339.0,1769.0,1.3211351755041076
Himachal Pradesh,Kullu,2020,276.0,336.0,1.2173913043478262
Himachal Pradesh,Kullu,2021,279.0,412.0,1.4767025089605734
Himachal Pradesh,Kullu,2022,234.0,294.0,1.2564102564102564
Himachal Pradesh,Kullu,2023,234.0,294.0,1.2564102564102564
Himachal Pradesh,Kullu,2024,234.0,294.0,1.2564102564102564
Himachal Pradesh,Kullu,2025,234.0,294.0,1.2564102564102564
Himachal Pradesh,Mandi,2013,19354.0,23328.0,1.205332231063346
Himachal Pradesh,Mandi,2014,19152.0,25394.0,1.3259189640768587
Himachal Pradesh,Mandi,2015,18950.0,32842.0,1.7330870712401056
Himachal Pradesh,Mandi,2016,18749.0,22599.0,1.2053442850285347
Himachal Pradesh,Mandi,2017,18950.0,32842.0,1.7330870712401056
Himachal Pradesh,Mandi,2018,17717.0,30630.0,1.7288479990969126
Himachal Pradesh,Mandi,2019,17924.0,29216.0,1.6299933050658335
Himachal Pradesh,Mandi,2020,17941.0,37282.0,2.078033554428404
Himachal Pradesh,Mandi,2021,17413.0,33851.0,1.9440073508298397
Himachal Pradesh,Mandi,2022,17555.0,36126.0,2.0578752492167474
Himachal Pradesh,Mandi,2023,17555.0,36126.0,2.0578752492167474
Himachal Pradesh,Mandi,2024,17555.0,36126.0,2.0578752492167474
Himachal Pradesh,Mandi,2025,17555.0,36126.0,2.0578752492167474
Himachal Pradesh,Shimla,2013,1212.0,1091.0,0.9001650165016502
Himachal Pradesh,Shimla,2014,1184.0,1864.0,1.5743243243243243
Himachal Pradesh,Shimla,2015,1155.0,1067.0,0.9238095238095239
Himachal Pradesh,Shimla,2016,1134.0,1049.0,0.9250440917107584
Himachal Pradesh,Shimla,2017,1155.0,1074.0,0.9298701298701298
Himachal Pradesh,Shimla,2018,765.0,693.0,0.9058823529411765
Himachal Pradesh,Shimla,2019,774.0,785.0,1.0142118863049097
Himachal Pradesh,Shimla,2020,223.0,263.0,1.1793721973094171
Himachal Pradesh,Shimla,2021,159.0,215.0,1.3522012578616351
Himachal Pradesh,Shimla,2022,158.0,311.0,1.9683544303797469
Himachal Pradesh,Shimla,2023,158.0,311.0,1.9683544303797469
Himachal Pradesh,Shimla,2024,158.0,311.0,1.9683544303797469
Himachal Pradesh,Shimla,2025,158.0,311.0,1.9683544303797469
Himachal Pradesh,Sirmaur,2013,6252.0,8057.0,1.2887076135636597
Himachal Pradesh,Sirmaur,2014,6221.0,22583.0,3.6301237743128114
Himachal Pradesh,Sirmaur,2015,6412.0,30516.0,4.759201497192763
Himachal Pradesh,Sirmaur,2016,6429.0,41072.0,6.38855187431949
Himachal Pradesh,Sirmaur,2017,6412.0,29519.0,4.603711790393013
Himachal Pradesh,Sirmaur,2018,7279.0,34323.0,4.715345514493749
Himachal Pradesh,Sirmaur,2019,7429.0,32253.0,4.341499528873334
Himachal Pradesh,Sirmaur,2020,7964.0,31671.0,3.976770467101959
Himachal Pradesh,Sirmaur,2021,9100.0,46648.0,5.126153846153846
Himachal Pradesh,Sirmaur,2022,8656.0,17908.0,2.0688539741219962
Himachal Pradesh,Sirmaur,2023,8656.0,17908.0,2.0688539741219962
Himachal Pradesh,Sirmaur,2024,8656.0,17908.0,2.0688539741219962
Himachal Pradesh,Sirmaur,2025,8656.0,17908.0,2.0688539741219962
Himachal Pradesh,Solan,2013,4041.0,10250.0,2.536500866122247
Himachal Pradesh,Solan,2014,3996.0,12294.0,3.0765765765765765
Himachal Pradesh,Solan,2015,3954.0,10875.0,2.750379362670713
Himachal Pradesh,Solan,2016,3939.0,10771.0,2.7344503681137344
Himachal Pradesh,Solan,2017,3954.0,10875.0,2.750379362670713
Himachal Pradesh,Solan,2018,3954.0,10860.0,2.7465857359635812
Himachal Pradesh,Solan,2019,4029.0,10907.0,2.7071233556713823
Himachal Pradesh,Solan,2020,1775.0,4245.0,2.391549295774648
Himachal Pradesh,Solan,2021,1573.0,2493.0,1.5848696757787666
Himachal Pradesh,Solan,2022,1591.0,4821.0,3.0301697045883094
Himachal Pradesh,Solan,2023,1591.0,4821.0,3.0301697045883094
Himachal Pradesh,Solan,2024,1591.0,4821.0,3.0301697045883094
Himachal Pradesh,Solan,2025,1591.0,4821.0,3.0301697045883094
Himachal Pradesh,Una,2013,1764.0,4082.0,2.3140589569161
Himachal Pradesh,Una,2014,1745.0,7884.0,4.518051575931232
Himachal Pradesh,Una,2015,1727.0,6241.0,3.6137811233352632
Himachal Pradesh,Una,2016,1709.0,6175.0,3.6132241076653013
Himachal Pradesh,Una,2017,1727.0,6241.0,3.6137811233352632
Himachal Pradesh,Una,2018,1848.0,7152.0,3.8701298701298703
Himachal Pradesh,Una,2019,1870.0,7180.0,3.839572192513369
Himachal Pradesh,Una,2020,2035.0,6334.0,3.1125307125307127
Himachal Pradesh,Una,2021,2008.0,6102.0,3.0388446215139444
Himachal Pradesh,Una,2022,2042.0,6319.0,3.094515181194907
Himachal Pradesh,Una,2023,2042.0,6319.0,3.094515181194907
Himachal Pradesh,Una,2024,2042.0,6319.0,3.094515181194907
Himachal Pradesh,Una,2025,2042.0,6319.0,3.094515181194907
Jammu and Kashmir,Anantnag,2013,0.0,0.0,
Jammu and Kashmir,Anantnag,2014,23904.0,19403.0,0.8117051539491299
Jammu and Kashmir,Anantnag,2015,23860.0,73371.3,3.075075440067058
Jammu and Kashmir,Anantnag,2016,23074.0,69686.6,3.020135217127503
Jammu and Kashmir,Anantnag,2017,22829.0,68740.87,3.011120504621315
Jammu and Kashmir,Anantnag,2018,21668.0,60728.0,2.802658297950895
Jammu and Kashmir,Anantnag,2019,21811.0,64882.0,2.9747375177662647
Jammu and Kashmir,Anantnag,2020,21730.0,66002.53,3.0373920846755635
Jammu and Kashmir,Anantnag,2021,0.0,0.0,
Jammu and Kashmir,Anantnag,2022,0.0,0.0,
Jammu and Kashmir,Anantnag,2023,0.0,0.0,
Jammu and Kashmir,Anantnag,2024,0.0,0.0,
Jammu and Kashmir,Anantnag,2025,0.0,0.0,
Jammu and Kashmir,Badgam,2013,0.0,0.0,
Jammu and Kashmir,Badgam,2014,26183.0,23727.0,0.9061986785318719
Jammu and Kashmir,Badgam,2015,31803.0,73416.0,2.3084614658994433
Jammu and Kashmir,Badgam,2016,24567.0,59684.6,2.4294622868075058
Jammu and Kashmir,Badgam,2017,25680.0,60147.53,2.3421935358255452
Jammu and Kashmir,Badgam,2018,25315.0,50762.67,2.005240766344065
Jammu and Kashmir,Badgam,2019,22630.0,59648.0,2.635793194874061
Jammu and Kashmir,Badgam,2020,27269.0,68420.53,2.509095676409109
Jammu and Kashmir,Badgam,2021,0.0,0.0,
Jammu and Kashmir,Badgam,2022,0.0,0.0,
Jammu and Kashmir,Badgam,2023,0.0,0.0,
Jammu and Kashmir,Badgam,2024,0.0,0.0,
Jammu and Kashmir,Badgam,2025,0.0,0.0,
Jammu and Kashmir,Bandipora,2014,9203.0,11049.0,1.2005867651852657
Jammu and Kashmir,Bandipora,2015,12726.0,38427.3,3.0195898161244696
Jammu and Kashmir,Bandipora,2016,11746.0,33602.6,2.8607696237016857
Jammu and Kashmir,Bandipora,2017,12942.0,41760.67,3.226755524648431
Jammu and Kashmir,Bandipora,2018,9272.0,29582.0,3.1904659188955997
Jammu and Kashmir,Bandipora,2019,9264.0,28626.66,3.0900971502590675
Jammu and Kashmir,Bandipora,2020,9399.0,33605.93,3.5754793063091816
Jammu and Kashmir,Bandipora,2021,0.0,0.0,
Jammu and Kashmir,Bandipora,2022,0.0,0.0,
Jammu and Kashmir,Bandipora,2023,0.0,0.0,
Jammu and Kashmir,Bandipora,2024,0.0,0.0,
Jammu and Kashmir,Bandipora,2025,0.0,0.0,
Jammu and Kashmir,Doda,2013,0.0,0.0,
Jammu and Kashmir,Doda,2014,1911.0,1893.0,0.9905808477237049
Jammu and Kashmir,Doda,2015,1401.0,2148.6,1.5336188436830835
Jammu and Kashmir,Doda,2016,1509.0,2191.3,1.452153744201458
Jammu and Kashmir,Doda,2017,1570.0,3115.87,1.9846305732484075
Jammu and Kashmir,Doda,2018,1382.0,2979.33,2.155810419681621
Jammu and Kashmir,Doda,2019,1438.0,2061.33,1.4334700973574408
Jammu and Kashmir,Doda,2020,2271.0,3295.67,1.4511977102597975
Jammu and Kashmir,Doda,2021,0.0,0.0,
Jammu and Kashmir,Doda,2022,0.0,0.0,
Jammu and Kashmir,Doda,2023,0.0,0.0,
Jammu and Kashmir,Doda,2024,0.0,0.0,
Jammu and Kashmir,Doda,2025,0.0,0.0,
Jammu and Kashmir,Ganderbal,2014,7684.0,8684.0,1.1301405517959395
Jammu and Kashmir,Ganderbal,2015,7831.0,19157.3,2.446341463414634
Jammu and Kashmir,Ganderbal,2016,7832.0,19386.0,2.475229826353422
Jammu and Kashmir,Ganderbal,2017,7791.0,22455.87,2.882283403927609
Jammu and Kashmir,Ganderbal,2018,8032.0,23665.33,2.9463807270916336
Jammu and Kashmir,Ganderbal,2019,7746.0,24385.33,3.1481190291763492
Jammu and Kashmir,Ganderbal,2020,7852.0,24040.27,3.0616747325522162
Jammu and Kashmir,Ganderbal,2021,0.0,0.0,
Jammu and Kashmir,Ganderbal,2022,0.0,0.0,
Jammu and Kashmir,Ganderbal,2023,0.0,0.0,
Jammu and Kashmir,Ganderbal,2024,0.0,0.0,
Jammu and Kashmir,Ganderbal,2025,0.0,0.0,
Jammu and Kashmir,Jammu,2013,0.0,0.0,
Jammu and Kashmir,Jammu,2014,65470.0,116969.0,1.7866045517030702
Jammu and Kashmir,Jammu,2015,79153.0,135044.6,1.706121056687681
Jammu and Kashmir,Jammu,2016,67551.0,100046.6,1.481052834154935
Jammu and Kashmir,Jammu,2017,64348.0,167348.0,2.600671349536893
Jammu and Kashmir,Jammu,2018,63882.0,145866.66,2.2833765379919226
Jammu and Kashmir,Jammu,2019,50717.0,97983.66,1.931968767868762
Jammu and Kashmir,Jammu,2020,58463.0,112737.1,1.9283495544190343
Jammu and Kashmir,Jammu,2021,33.0,77.0,2.3333333333333335
Jammu and Kashmir,Jammu,2022,0.0,0.0,
Jammu and Kashmir,Jammu,2023,0.0,0.0,
Jammu and Kashmir,Jammu,2024,0.0,0.0,
Jammu and Kashmir,Jammu,2025,0.0,0.0,
Jammu and Kashmir,Kathua,2013,0.0,0.0,
Jammu and Kashmir,Kathua,2014,33206.0,51180.0,1.541287719086912
Jammu and Kashmir,Kathua,2015,36137.0,59910.0,1.6578575974762708
Jammu and Kashmir,Kathua,2016,35941.0,52728.6,1.4670877271083165
Jammu and Kashmir,Kathua,2017,33925.0,85781.6,2.5285659543109804
Jammu and Kashmir,Kathua,2018,29962.0,72371.33,2.415437220479274
Jammu and Kashmir,Kathua,2019,34329.0,57943.33,1.687882839581695
Jammu and Kashmir,Kathua,2020,34066.0,67937.67,1.9942954852345447
Jammu and Kashmir,Kathua,2021,0.0,0.0,
Jammu and Kashmir,Kathua,2022,0.0,0.0,
Jammu and Kashmir,Kathua,2023,0.0,0.0,
Jammu and Kashmir,Kathua,2024,0.0,0.0,
Jammu and Kashmir,Kathua,2025,0.0,0.0,
Jammu and Kashmir,Kulgam,2013,0.0,0.0,
Jammu and Kashmir,Kulgam,2014,18344.0,18025.0,0.9826101177496729
Jammu and Kashmir,Kulgam,2015,12979.0,25060.0,1.930811310578627
Jammu and Kashmir,Kulgam,2016,12957.0,25897.3,1.998711121401559
Jammu and Kashmir,Kulgam,2017,13315.0,29356.93,2.204801351858806
Jammu and Kashmir,Kulgam,2018,12955.0,43644.66,3.3689432651485913
Jammu and Kashmir,Kulgam,2019,12966.0,27350.0,2.1093629492518895
Jammu and Kashmir,Kulgam,2020,12976.0,36939.67,2.846768649815043
Jammu and Kashmir,Kulgam,2021,0.0,0.0,
Jammu and Kashmir,Kulgam,2022,0.0,0.0,
Jammu and Kashmir,Kulgam,2023,0.0,0.0,
Jammu and Kashmir,Kulgam,2024,0.0,0.0,
Jammu and Kashmir,Kulgam,2025,0.0,0.0,
Jammu and Kashmir,Pulwama,2013,0.0,0.0,
Jammu and Kashmir,Pulwama,2014,16100.0,6603.0,0.41012422360248446
Jammu and Kashmir,Pulwama,2015,12983.0,34130.0,2.628822306092583
Jammu and Kashmir,Pulwama,2016,14237.0,38807.3,2.7258059984547307
Jammu and Kashmir,Pulwama,2017,12014.0,20756.33,1.7276785417013485
Jammu and Kashmir,Pulwama,2018,12360.0,28103.33,2.2737322006472493
Jammu and Kashmir,Pulwama,2019,11889.0,32205.33,2.7088342165026496
Jammu and Kashmir,Pulwama,2020,11649.0,27626.67,2.3715915529229976
Jammu and Kashmir,Pulwama,2021,0.0,0.0,
Jammu and Kashmir,Pulwama,2022,0.0,0.0,
Jammu and Kashmir,Pulwama,2023,0.0,0.0,
Jammu and Kashmir,Pulwama,2024,0.0,0.0,
Jammu and Kashmir,Pulwama,2025,0.0,0.0,
