State,District,Year,gram_area,gram_production,gram_yield
Telangana,Suryapet,2019-2020,47.0,72.0,1.53
Telangana,Suryapet,2020-2021,127.0,206.0,1.66
Telangana,Suryapet,2021-2022,66.0,93.0,1.41
Telangana,Suryapet,2022-2023,13.0,20.0,1.54
Telangana,Vikarabad,2016-2017,3688.0,5812.0,1.58
Telangana,Vikarabad,2017-2018,3242.0,4668.0,1.44
Telangana,Vikarabad,2018-2019,2587.0,4168.0,1.61
Telangana,Vikarabad,2019-2020,3501.0,5874.0,1.68
Telangana,Vikarabad,2020-2021,8413.0,11872.0,1.41
Telangana,Vikarabad,2021-2022,7260.0,8574.0,1.18
Telangana,Vikarabad,2022-2023,7468.0,11942.0,3.21
Telangana,Wanaparthy,2016-2017,3321.0,4314.0,1.3
Telangana,Wanaparthy,2017-2018,2974.0,6341.0,2.13
Telangana,Wanaparthy,2018-2019,4926.0,10542.0,2.14
Telangana,Wanaparthy,2019-2020,1639.0,2948.0,1.8
Telangana,Wanaparthy,2020-2021,403.0,954.0,2.37
Telangana,Wanaparthy,2021-2022,676.0,1409.0,2.08
Telangana,Wanaparthy,2022-2023,1675.0,3293.0,1.97
Telangana,Warangal,2013-2014,684.0,573.0,0.84
Telangana,Warangal,2014-2015,941.0,1259.0,1.34
Telangana,Warangal,2015-2016,594.0,677.0,1.14
Telangana,Warangal,2016-2017,186.0,242.0,1.3
Telangana,Warangal,2017-2018,929.0,1408.0,1.52
Telangana,Warangal,2018-2019,888.0,1393.0,1.57
Telangana,Warangal,2019-2020,423.0,647.0,1.53
Telangana,Warangal,2020-2021,379.0,633.0,1.67
Telangana,Warangal,2021-2022,195.0,115.0,1.59
Telangana,Warangal,2022-2023,27.0,29.0,1.07
Telangana,Warangal urban,2016-2017,156.0,203.0,1.3
Telangana,Warangal urban,2017-2018,266.0,403.0,1.52
Telangana,Warangal urban,2018-2019,313.0,491.0,1.57
Telangana,Warangal urban,2019-2020,229.0,350.0,1.53
Telangana,Warangal urban,2020-2021,135.0,227.0,1.68
Telangana,Warangal urban,2021-2022,167.0,82.0,0.49
Telangana,Warangal urban,2022-2023,23.0,46.0,4.0
Telangana,Yadadri,2016-2017,86.0,112.0,1.3
Telangana,Yadadri,2017-2018,86.0,130.0,1.51
Telangana,Yadadri,2018-2019,96.0,151.0,1.57
Telangana,Yadadri,2019-2020,63.0,96.0,1.52
Telangana,Yadadri,2020-2021,16.0,28.0,1.75
Telangana,Yadadri,2021-2022,112.0,158.0,1.41
Telangana,Yadadri,2022-2023,8.0,13.0,1.63
Tripura,Dhalai,2013-2014,43.0,37.0,0.86
Tripura,Dhalai,2014-2015,7.0,7.0,1.0
Tripura,Dhalai,2015-2016,31.0,27.0,0.87
Tripura,Dhalai,2016-2017,39.0,25.0,0.64
Tripura,Dhalai,2017-2018,42.0,37.0,0.88
Tripura,Dhalai,2018-2019,45.0,33.78,0.75
Tripura,Dhalai,2019-2020,52.0,37.0,0.71
Tripura,Dhalai,2020-2021,20.0,14.0,0.7
Tripura,Dhalai,2021-2022,20.0,20.0,1.0
Tripura,Dhalai,2022-2023,6.0,4.0,0.67
Tripura,Gomati,2014-2015,2.0,2.0,1.0
Tripura,Gomati,2015-2016,19.0,15.0,0.79
Tripura,Gomati,2016-2017,19.0,13.0,0.68
Tripura,Gomati,2017-2018,35.0,23.0,0.66
Tripura,Gomati,2018-2019,38.0,25.76,0.68
Tripura,Gomati,2019-2020,18.0,12.0,0.67
Tripura,Gomati,2020-2021,26.0,17.0,0.65
Tripura,Gomati,2021-2022,26.0,30.0,1.15
Tripura,Gomati,2022-2023,21.0,15.0,0.71
Tripura,Khowai,2014-2015,65.0,54.0,0.83
Tripura,Khowai,2015-2016,10.0,8.0,0.8
Tripura,Khowai,2016-2017,17.0,11.0,0.65
Tripura,Khowai,2017-2018,3.0,3.0,1.0
Tripura,Khowai,2018-2019,11.0,8.0,0.73
Tripura,Khowai,2019-2020,16.0,10.0,0.63
Tripura,Khowai,2020-2021,30.0,18.0,0.6
Tripura,Khowai,2022-2023,15.0,9.0,0.6
Tripura,North tripura,2013-2014,52.0,38.0,0.73
Tripura,North tripura,2014-2015,50.0,41.0,0.82
Tripura,North tripura,2015-2016,65.0,50.0,0.77
Tripura,North tripura,2016-2017,52.0,32.0,0.62
Tripura,North tripura,2017-2018,56.0,47.0,0.84
Tripura,North tripura,2018-2019,48.0,30.57,0.64
Tripura,North tripura,2019-2020,48.0,29.0,0.6
Tripura,North tripura,2020-2021,21.0,13.0,0.62
Tripura,Sepahijala,2015-2016,35.0,28.0,0.8
Tripura,Sepahijala,2016-2017,39.0,23.0,0.59
Tripura,Sepahijala,2017-2018,14.0,10.0,0.71
Tripura,Sepahijala,2018-2019,39.0,24.98,0.64
Tripura,Sepahijala,2019-2020,32.0,19.0,0.59
Tripura,Sepahijala,2020-2021,10.0,7.0,0.7
Tripura,Sepahijala,2021-2022,1.0,1.0,1.0
Tripura,Sepahijala,2022-2023,6.0,4.0,0.67
Tripura,South tripura,2013-2014,30.0,20.0,0.67
Tripura,South tripura,2014-2015,25.0,18.0,0.72
Tripura,South tripura,2015-2016,34.0,25.0,0.74
Tripura,South tripura,2016-2017,35.0,19.0,0.54
Tripura,South tripura,2017-2018,33.0,25.0,0.76
Tripura,South tripura,2018-2019,23.0,14.25,0.62
Tripura,South tripura,2019-2020,32.0,19.0,0.59
Tripura,South tripura,2020-2021,19.0,12.0,0.63
Tripura,South tripura,2021-2022,19.0,21.0,1.11
Tripura,South tripura,2022-2023,15.0,9.0,0.6
Tripura,Unakoti,2014-2015,12.0,9.0,0.75
Tripura,Unakoti,2015-2016,35.0,25.0,0.71
Tripura,Unakoti,2016-2017,30.0,16.0,0.53
Tripura,Unakoti,2017-2018,23.0,17.0,0.74
Tripura,Unakoti,2018-2019,30.0,19.42,0.65
Tripura,Unakoti,2019-2020,55.0,32.0,0.58
Tripura,Unakoti,2020-2021,8.0,5.0,0.63
Tripura,Unakoti,2021-2022,5.0,7.0,1.4
Tripura,Unakoti,2022-2023,26.0,16.0,0.62
Tripura,West tripura,2015-2016,21.0,17.0,0.81
Tripura,West tripura,2016-2017,19.0,11.0,0.58
Tripura,West tripura,2017-2018,29.0,24.0,0.83
Tripura,West tripura,2018-2019,23.0,14.85,0.65
Tripura,West tripura,2019-2020,38.0,22.57,0.59
Tripura,West tripura,2020-2021,6.0,4.0,0.67
Tripura,West tripura,2022-2023,5.0,5.0,1.0
Uttar Pradesh,Agra,2013-2014,1333.0,2510.0,1.88
Uttar Pradesh,Agra,2014-2015,528.0,600.0,1.14
Uttar Pradesh,Agra,2015-2016,461.0,327.0,0.71
Uttar Pradesh,Agra,2016-2017,2508.0,4689.0,1.87
Uttar Pradesh,Agra,2017-2018,1097.0,2085.0,1.9
Uttar Pradesh,Agra,2018-2019,730.0,1162.0,1.59
Uttar Pradesh,Agra,2019-2020,714.0,1103.0,1.54
Uttar Pradesh,Agra,2020-2021,1012.0,1745.0,1.72
Uttar Pradesh,Agra,2021-2022,1166.0,2115.0,1.81
Uttar Pradesh,Agra,2022-2023,1166.0,1462.0,1.25
Uttar Pradesh,Aligarh,2013-2014,22.0,9.0,0.41
Uttar Pradesh,Aligarh,2015-2016,19.0,12.0,0.63
Uttar Pradesh,Aligarh,2016-2017,38.0,41.0,1.08
Uttar Pradesh,Aligarh,2017-2018,29.0,30.0,1.03
Uttar Pradesh,Aligarh,2018-2019,13.0,16.0,1.23
Uttar Pradesh,Aligarh,2019-2020,24.0,32.0,1.33
Uttar Pradesh,Aligarh,2020-2021,24.0,29.0,1.21
Uttar Pradesh,Aligarh,2021-2022,28.0,38.0,1.36
Uttar Pradesh,Aligarh,2022-2023,28.0,38.0,1.36
Uttar Pradesh,Allahabad,2013-2014,15115.0,11383.0,0.75
Uttar Pradesh,Allahabad,2014-2015,20430.0,5329.0,0.26
Uttar Pradesh,Allahabad,2015-2016,12187.0,6630.0,0.54
Uttar Pradesh,Allahabad,2016-2017,16607.0,15591.0,0.94
Uttar Pradesh,Allahabad,2017-2018,12013.0,16382.0,1.36
Uttar Pradesh,Allahabad,2018-2019,15524.0,19296.0,1.24
Uttar Pradesh,Allahabad,2019-2020,14779.0,13749.0,0.93
Uttar Pradesh,Allahabad,2020-2021,15524.0,19719.0,1.27
Uttar Pradesh,Allahabad,2021-2022,17011.0,20719.0,1.22
Uttar Pradesh,Allahabad,2022-2023,17011.0,24224.0,1.42
Uttar Pradesh,Ambedkar nagar,2013-2014,1337.0,495.0,0.37
Uttar Pradesh,Ambedkar nagar,2014-2015,1277.0,403.0,0.32
Uttar Pradesh,Ambedkar nagar,2015-2016,1192.0,719.0,0.6
Uttar Pradesh,Ambedkar nagar,2016-2017,1430.0,2562.0,1.79
Uttar Pradesh,Ambedkar nagar,2017-2018,1351.0,1018.0,0.75
Uttar Pradesh,Ambedkar nagar,2018-2019,1402.0,2179.0,1.55
Uttar Pradesh,Ambedkar nagar,2019-2020,1388.0,1054.0,0.76
Uttar Pradesh,Ambedkar nagar,2020-2021,1294.0,2063.0,1.59
Uttar Pradesh,Ambedkar nagar,2021-2022,1561.0,3664.0,2.35
Uttar Pradesh,Ambedkar nagar,2022-2023,1561.0,2114.0,1.35
Uttar Pradesh,Amethi,2013-2014,2798.0,1037.0,0.37
Uttar Pradesh,Amethi,2014-2015,2392.0,755.0,0.32
Uttar Pradesh,Amethi,2015-2016,2087.0,1260.0,0.6
Uttar Pradesh,Amethi,2016-2017,2893.0,5183.0,1.79
Uttar Pradesh,Amethi,2017-2018,2411.0,1818.0,0.75
Uttar Pradesh,Amethi,2018-2019,3146.0,4890.0,1.55
Uttar Pradesh,Amethi,2019-2020,2782.0,2112.0,0.76
Uttar Pradesh,Amethi,2020-2021,2991.0,4750.0,1.59
Uttar Pradesh,Amethi,2021-2022,3329.0,7813.0,2.35
Uttar Pradesh,Amethi,2022-2023,3329.0,4507.0,1.35
Uttar Pradesh,Amroha,2014-2015,2.0,1.0,0.5
Uttar Pradesh,Amroha,2020-2021,1.0,1.0,1.0
Uttar Pradesh,Auraiya,2013-2014,4744.0,3680.0,0.78
Uttar Pradesh,Auraiya,2014-2015,4084.0,2136.0,0.52
Uttar Pradesh,Auraiya,2015-2016,3878.0,4636.0,1.2
Uttar Pradesh,Auraiya,2016-2017,4758.0,6771.0,1.42
Uttar Pradesh,Auraiya,2017-2018,5294.0,8920.0,1.68
Uttar Pradesh,Auraiya,2018-2019,4325.0,6122.0,1.42
Uttar Pradesh,Auraiya,2019-2020,4590.0,6641.0,1.45
Uttar Pradesh,Auraiya,2020-2021,4162.0,5875.0,1.41
Uttar Pradesh,Auraiya,2021-2022,5431.0,7430.0,1.37
Uttar Pradesh,Auraiya,2022-2023,5431.0,6104.0,1.12
Uttar Pradesh,Azamgarh,2013-2014,3557.0,2838.0,0.8
Uttar Pradesh,Azamgarh,2014-2015,3068.0,4353.0,1.42
Uttar Pradesh,Azamgarh,2015-2016,16.0,15.0,0.94
Uttar Pradesh,Azamgarh,2016-2017,3259.0,5337.0,1.64
Uttar Pradesh,Azamgarh,2017-2018,3223.0,3391.0,1.05
Uttar Pradesh,Azamgarh,2018-2019,3825.0,3649.0,0.95
Uttar Pradesh,Azamgarh,2019-2020,3231.0,3552.0,1.1
Uttar Pradesh,Azamgarh,2020-2021,3316.0,4911.0,1.48
Uttar Pradesh,Azamgarh,2021-2022,3866.0,3982.0,1.03
Uttar Pradesh,Azamgarh,2022-2023,3866.0,4086.0,1.06
Uttar Pradesh,Baghpat,2014-2015,1.0,0.0,0.0
Uttar Pradesh,Baghpat,2015-2016,1.0,1.0,1.0
Uttar Pradesh,Baghpat,2018-2019,10.0,12.0,1.2
Uttar Pradesh,Baghpat,2020-2021,11.0,13.0,1.18
Uttar Pradesh,Bahraich,2013-2014,81.0,35.0,0.43
Uttar Pradesh,Bahraich,2014-2015,220.0,66.0,0.3
Uttar Pradesh,Bahraich,2015-2016,19.0,19.0,1.0
Uttar Pradesh,Bahraich,2016-2017,56.0,61.0,1.09
Uttar Pradesh,Bahraich,2017-2018,306.0,321.0,1.05
Uttar Pradesh,Bahraich,2018-2019,281.0,353.0,1.26
Uttar Pradesh,Bahraich,2019-2020,233.0,314.0,1.35
Uttar Pradesh,Bahraich,2020-2021,199.0,241.0,1.21
Uttar Pradesh,Bahraich,2021-2022,268.0,361.0,1.35
Uttar Pradesh,Bahraich,2022-2023,268.0,362.0,1.35
Uttar Pradesh,Ballia,2013-2014,3275.0,2613.0,0.8
Uttar Pradesh,Ballia,2014-2015,1551.0,2200.0,1.42
Uttar Pradesh,Ballia,2015-2016,1185.0,1103.0,0.93
Uttar Pradesh,Ballia,2016-2017,3206.0,5649.0,1.76
Uttar Pradesh,Ballia,2017-2018,3339.0,5601.0,1.68
Uttar Pradesh,Ballia,2018-2019,3186.0,6318.0,1.98
Uttar Pradesh,Ballia,2019-2020,3285.0,6026.0,1.83
Uttar Pradesh,Ballia,2020-2021,3180.0,5317.0,1.67
Uttar Pradesh,Ballia,2021-2022,3551.0,6118.0,1.72
Uttar Pradesh,Ballia,2022-2023,3551.0,6381.0,1.8
Uttar Pradesh,Balrampur,2013-2014,483.0,206.0,0.43
Uttar Pradesh,Balrampur,2014-2015,477.0,143.0,0.3
Uttar Pradesh,Balrampur,2015-2016,1028.0,1007.0,0.98
Uttar Pradesh,Balrampur,2016-2017,454.0,493.0,1.09
Uttar Pradesh,Balrampur,2017-2018,472.0,494.0,1.05
Uttar Pradesh,Balrampur,2018-2019,434.0,545.0,1.26
Uttar Pradesh,Balrampur,2019-2020,527.0,709.0,1.35
Uttar Pradesh,Balrampur,2020-2021,515.0,623.0,1.21
Uttar Pradesh,Balrampur,2021-2022,434.0,584.0,1.35
Uttar Pradesh,Balrampur,2022-2023,434.0,585.0,1.35
Uttar Pradesh,Banda,2013-2014,95277.0,21789.0,0.23
Uttar Pradesh,Banda,2014-2015,100319.0,14054.0,0.14
Uttar Pradesh,Banda,2015-2016,1534.0,571.0,0.37
Uttar Pradesh,Banda,2016-2017,57549.0,48200.0,0.84
Uttar Pradesh,Banda,2017-2018,96314.0,87395.0,0.91
Uttar Pradesh,Banda,2018-2019,91110.0,108270.0,1.19
Uttar Pradesh,Banda,2019-2020,94201.0,124380.0,1.32
Uttar Pradesh,Banda,2020-2021,94201.0,110909.0,1.18
Uttar Pradesh,Banda,2021-2022,99767.0,130196.0,1.31
Uttar Pradesh,Banda,2022-2023,99767.0,130795.0,1.31
Uttar Pradesh,Barabanki,2013-2014,617.0,229.0,0.37
Uttar Pradesh,Barabanki,2014-2015,697.0,220.0,0.32
Uttar Pradesh,Barabanki,2015-2016,452.0,273.0,0.6
Uttar Pradesh,Barabanki,2016-2017,689.0,1234.0,1.79
Uttar Pradesh,Barabanki,2017-2018,779.0,587.0,0.75
Uttar Pradesh,Barabanki,2018-2019,313.0,487.0,1.56
Uttar Pradesh,Barabanki,2019-2020,695.0,528.0,0.76
Uttar Pradesh,Barabanki,2020-2021,695.0,1107.0,1.59
Uttar Pradesh,Barabanki,2021-2022,765.0,1795.0,2.35
Uttar Pradesh,Barabanki,2022-2023,765.0,1036.0,1.35
Uttar Pradesh,Bareilly,2013-2014,16.0,7.0,0.44
Uttar Pradesh,Bareilly,2014-2015,4.0,1.0,0.25
Uttar Pradesh,Bareilly,2015-2016,4.0,2.0,0.5
Uttar Pradesh,Bareilly,2016-2017,6.0,7.0,1.17
Uttar Pradesh,Bareilly,2017-2018,19.0,20.0,1.05
Uttar Pradesh,Bareilly,2018-2019,38.0,48.0,1.26
Uttar Pradesh,Bareilly,2019-2020,108.0,145.0,1.34
Uttar Pradesh,Bareilly,2020-2021,16.0,19.0,1.19
Uttar Pradesh,Bareilly,2021-2022,18.0,24.0,1.33
Uttar Pradesh,Bareilly,2022-2023,17.0,23.0,1.35
Uttar Pradesh,Basti,2013-2014,782.0,332.0,0.42
Uttar Pradesh,Basti,2014-2015,1255.0,378.0,0.3
Uttar Pradesh,Basti,2015-2016,590.0,363.0,0.62
Uttar Pradesh,Basti,2016-2017,858.0,947.0,1.1
Uttar Pradesh,Basti,2017-2018,909.0,974.0,1.07
Uttar Pradesh,Basti,2019-2020,752.0,1013.0,1.35
Uttar Pradesh,Basti,2020-2021,832.0,1007.0,1.21
Uttar Pradesh,Basti,2021-2022,1016.0,1368.0,1.35
Uttar Pradesh,Basti,2022-2023,923.0,1245.0,1.35
Uttar Pradesh,Bijnor,2013-2014,6.0,3.0,0.5
Uttar Pradesh,Bijnor,2014-2015,20.0,6.0,0.3
Uttar Pradesh,Bijnor,2015-2016,17.0,7.0,0.41
Uttar Pradesh,Bijnor,2016-2017,27.0,29.0,1.07
Uttar Pradesh,Bijnor,2017-2018,13.0,16.0,1.23
Uttar Pradesh,Bijnor,2018-2019,14.0,18.0,1.29
Uttar Pradesh,Bijnor,2019-2020,42.0,56.0,1.33
Uttar Pradesh,Bijnor,2020-2021,24.0,29.0,1.21
Uttar Pradesh,Bijnor,2021-2022,4.0,5.0,1.25
Uttar Pradesh,Bijnor,2022-2023,4.0,5.0,1.25
Uttar Pradesh,Budaun,2013-2014,71.0,30.0,0.42
Uttar Pradesh,Budaun,2014-2015,29.0,9.0,0.31
Uttar Pradesh,Budaun,2015-2016,5.0,3.0,0.6
Uttar Pradesh,Budaun,2016-2017,193.0,210.0,1.09
Uttar Pradesh,Budaun,2017-2018,33.0,35.0,1.06
Uttar Pradesh,Budaun,2018-2019,67.0,85.0,1.27
Uttar Pradesh,Budaun,2020-2021,68.0,82.0,1.21
Uttar Pradesh,Budaun,2021-2022,77.0,104.0,1.35
Uttar Pradesh,Budaun,2022-2023,70.0,94.0,1.34
Uttar Pradesh,Bulandshahr,2013-2014,87.0,70.0,0.8
Uttar Pradesh,Bulandshahr,2015-2016,22.0,13.0,0.59
Uttar Pradesh,Bulandshahr,2016-2017,70.0,76.0,1.09
Uttar Pradesh,Bulandshahr,2017-2018,23.0,24.0,1.04
Uttar Pradesh,Bulandshahr,2018-2019,80.0,97.0,1.21
Uttar Pradesh,Bulandshahr,2019-2020,45.0,60.0,1.33
Uttar Pradesh,Bulandshahr,2020-2021,35.0,42.0,1.2
Uttar Pradesh,Bulandshahr,2021-2022,42.0,57.0,1.36
Uttar Pradesh,Bulandshahr,2022-2023,38.0,51.0,1.34
Uttar Pradesh,Chandauli,2013-2014,1165.0,1097.0,0.94
Uttar Pradesh,Chandauli,2014-2015,1289.0,801.0,0.62
Uttar Pradesh,Chandauli,2015-2016,1714.0,1714.0,1.0
Uttar Pradesh,Chandauli,2016-2017,1651.0,1779.0,1.08
Uttar Pradesh,Chandauli,2017-2018,972.0,1315.0,1.35
Uttar Pradesh,Chandauli,2018-2019,1633.0,2151.0,1.32
Uttar Pradesh,Chandauli,2019-2020,1735.0,2395.0,1.38
Uttar Pradesh,Chandauli,2020-2021,1808.0,2494.0,1.38
Uttar Pradesh,Chandauli,2021-2022,3910.0,5486.0,1.4
Uttar Pradesh,Chandauli,2022-2023,3910.0,5126.0,1.31
Uttar Pradesh,Chitrakoot,2013-2014,45180.0,12645.0,0.28
Uttar Pradesh,Chitrakoot,2014-2015,45595.0,10395.0,0.23
Uttar Pradesh,Chitrakoot,2015-2016,17659.0,5791.0,0.33
Uttar Pradesh,Chitrakoot,2016-2017,46218.0,42450.0,0.92
Uttar Pradesh,Chitrakoot,2017-2018,46218.0,49629.0,1.07
Uttar Pradesh,Chitrakoot,2018-2019,41523.0,45937.0,1.11
Uttar Pradesh,Chitrakoot,2019-2020,44040.0,43400.0,0.99
Uttar Pradesh,Chitrakoot,2020-2021,46218.0,58920.0,1.27
Uttar Pradesh,Chitrakoot,2021-2022,46735.0,60615.0,1.3
Uttar Pradesh,Chitrakoot,2022-2023,46735.0,51829.0,1.11
Uttar Pradesh,Deoria,2013-2014,429.0,281.0,0.66
Uttar Pradesh,Deoria,2014-2015,107.0,39.0,0.36
Uttar Pradesh,Deoria,2015-2016,100.0,59.0,0.59
Uttar Pradesh,Deoria,2016-2017,119.0,122.0,1.03
Uttar Pradesh,Deoria,2017-2018,110.0,117.0,1.06
Uttar Pradesh,Deoria,2018-2019,128.0,191.0,1.49
Uttar Pradesh,Deoria,2019-2020,125.0,157.0,1.26
Uttar Pradesh,Deoria,2020-2021,113.0,137.0,1.21
Uttar Pradesh,Deoria,2021-2022,111.0,149.0,1.34
Uttar Pradesh,Deoria,2022-2023,112.0,151.0,1.35
Uttar Pradesh,Etah,2013-2014,268.0,112.0,0.42
Uttar Pradesh,Etah,2014-2015,30.0,9.0,0.3
Uttar Pradesh,Etah,2015-2016,37.0,22.0,0.59
Uttar Pradesh,Etah,2016-2017,236.0,256.0,1.08
Uttar Pradesh,Etah,2017-2018,247.0,259.0,1.05
Uttar Pradesh,Etah,2018-2019,245.0,307.0,1.25
Uttar Pradesh,Etah,2019-2020,215.0,289.0,1.34
Uttar Pradesh,Etah,2020-2021,326.0,394.0,1.21
Uttar Pradesh,Etah,2021-2022,390.0,525.0,1.35
Uttar Pradesh,Etah,2022-2023,390.0,526.0,1.35
Uttar Pradesh,Etawah,2013-2014,1789.0,1090.0,0.61
Uttar Pradesh,Etawah,2014-2015,1522.0,620.0,0.41
Uttar Pradesh,Etawah,2015-2016,967.0,896.0,0.93
Uttar Pradesh,Etawah,2016-2017,1680.0,2190.0,1.3
Uttar Pradesh,Etawah,2017-2018,1802.0,3026.0,1.68
Uttar Pradesh,Etawah,2018-2019,1616.0,2357.0,1.46
Uttar Pradesh,Etawah,2019-2020,1655.0,2307.0,1.39
Uttar Pradesh,Etawah,2020-2021,1778.0,2566.0,1.44
Uttar Pradesh,Etawah,2021-2022,2112.0,3075.0,1.46
Uttar Pradesh,Etawah,2022-2023,2112.0,2585.0,1.22
Uttar Pradesh,Faizabad,2013-2014,1656.0,614.0,0.37
Uttar Pradesh,Faizabad,2014-2015,2520.0,795.0,0.32
Uttar Pradesh,Faizabad,2015-2016,1605.0,969.0,0.6
Uttar Pradesh,Faizabad,2016-2017,1554.0,2784.0,1.79
Uttar Pradesh,Faizabad,2017-2018,1559.0,1175.0,0.75
Uttar Pradesh,Faizabad,2018-2019,1620.0,2518.0,1.55
Uttar Pradesh,Faizabad,2019-2020,1641.0,1246.0,0.76
Uttar Pradesh,Faizabad,2020-2021,1686.0,2688.0,1.59
Uttar Pradesh,Faizabad,2021-2022,1755.0,4119.0,2.35
Uttar Pradesh,Faizabad,2022-2023,1755.0,2376.0,1.35
Uttar Pradesh,Farrukhabad,2013-2014,737.0,449.0,0.61
Uttar Pradesh,Farrukhabad,2014-2015,632.0,257.0,0.41
Uttar Pradesh,Farrukhabad,2015-2016,617.0,571.0,0.93
Uttar Pradesh,Farrukhabad,2016-2017,831.0,1083.0,1.3
Uttar Pradesh,Farrukhabad,2017-2018,534.0,897.0,1.68
Uttar Pradesh,Farrukhabad,2018-2019,665.0,970.0,1.46
Uttar Pradesh,Farrukhabad,2019-2020,683.0,952.0,1.39
Uttar Pradesh,Farrukhabad,2020-2021,824.0,1160.0,1.41
Uttar Pradesh,Farrukhabad,2021-2022,904.0,1316.0,1.46
Uttar Pradesh,Farrukhabad,2022-2023,904.0,1107.0,1.22
Uttar Pradesh,Fatehpur,2013-2014,41687.0,18128.0,0.43
Uttar Pradesh,Fatehpur,2014-2015,41942.0,7657.0,0.18
Uttar Pradesh,Fatehpur,2015-2016,33908.0,19432.0,0.57
Uttar Pradesh,Fatehpur,2016-2017,44683.0,57177.0,1.28
Uttar Pradesh,Fatehpur,2017-2018,42140.0,67919.0,1.61
Uttar Pradesh,Fatehpur,2018-2019,40519.0,51298.0,1.27
Uttar Pradesh,Fatehpur,2019-2020,28143.0,34006.0,1.21
Uttar Pradesh,Fatehpur,2020-2021,41891.0,59656.0,1.42
Uttar Pradesh,Fatehpur,2021-2022,45767.0,63936.0,1.4
Uttar Pradesh,Fatehpur,2022-2023,45767.0,60001.0,1.31
Uttar Pradesh,Firozabad,2013-2014,932.0,1755.0,1.88
Uttar Pradesh,Firozabad,2014-2015,472.0,529.0,1.12
Uttar Pradesh,Firozabad,2015-2016,465.0,330.0,0.71
Uttar Pradesh,Firozabad,2016-2017,535.0,1000.0,1.87
Uttar Pradesh,Firozabad,2017-2018,108.0,205.0,1.9
Uttar Pradesh,Firozabad,2018-2019,702.0,1118.0,1.59
Uttar Pradesh,Firozabad,2019-2020,231.0,357.0,1.55
Uttar Pradesh,Firozabad,2020-2021,297.0,722.0,2.43
Uttar Pradesh,Firozabad,2021-2022,625.0,1615.0,2.58
Uttar Pradesh,Firozabad,2022-2023,625.0,784.0,1.25
Uttar Pradesh,Gautam buddha nagar,2020-2021,1.0,1.0,1.0
Uttar Pradesh,Gautam buddha nagar,2021-2022,1.0,1.0,1.0
Uttar Pradesh,Gautam buddha nagar,2022-2023,8.0,11.0,1.38
Uttar Pradesh,Ghaziabad,2021-2022,1.0,1.0,1.0
Uttar Pradesh,Ghaziabad,2022-2023,11.0,15.0,1.36
Uttar Pradesh,Ghazipur,2013-2014,4302.0,4036.0,0.94
Uttar Pradesh,Ghazipur,2014-2015,3964.0,5119.0,1.29
Uttar Pradesh,Ghazipur,2015-2016,2480.0,3872.0,1.56
Uttar Pradesh,Ghazipur,2016-2017,5399.0,13186.0,2.44
Uttar Pradesh,Ghazipur,2017-2018,4263.0,7387.0,1.73
Uttar Pradesh,Ghazipur,2018-2019,4470.0,8250.0,1.85
Uttar Pradesh,Ghazipur,2019-2020,4470.0,7902.0,1.77
Uttar Pradesh,Ghazipur,2020-2021,3191.0,5270.0,1.65
Uttar Pradesh,Ghazipur,2021-2022,4867.0,8469.0,1.74
Uttar Pradesh,Ghazipur,2022-2023,4867.0,8746.0,1.8
Uttar Pradesh,Gonda,2013-2014,496.0,212.0,0.43
Uttar Pradesh,Gonda,2014-2015,593.0,178.0,0.3
Uttar Pradesh,Gonda,2015-2016,555.0,544.0,0.98
Uttar Pradesh,Gonda,2016-2017,890.0,966.0,1.09
Uttar Pradesh,Gonda,2017-2018,650.0,681.0,1.05
Uttar Pradesh,Gonda,2018-2019,641.0,805.0,1.26
Uttar Pradesh,Gonda,2019-2020,692.0,932.0,1.35
Uttar Pradesh,Gonda,2020-2021,703.0,851.0,1.21
Uttar Pradesh,Gonda,2021-2022,811.0,1092.0,1.35
Uttar Pradesh,Gonda,2022-2023,811.0,1094.0,1.35
Uttar Pradesh,Gorakhpur,2013-2014,981.0,643.0,0.66
Uttar Pradesh,Gorakhpur,2014-2015,855.0,312.0,0.36
Uttar Pradesh,Gorakhpur,2015-2016,292.0,174.0,0.6
Uttar Pradesh,Gorakhpur,2016-2017,548.0,561.0,1.02
Uttar Pradesh,Gorakhpur,2017-2018,350.0,373.0,1.07
Uttar Pradesh,Gorakhpur,2018-2019,179.0,268.0,1.5
Uttar Pradesh,Gorakhpur,2019-2020,496.0,622.0,1.25
Uttar Pradesh,Gorakhpur,2020-2021,543.0,626.0,1.15
Uttar Pradesh,Gorakhpur,2021-2022,431.0,580.0,1.35
Uttar Pradesh,Gorakhpur,2022-2023,385.0,519.0,1.35
Uttar Pradesh,Hamirpur,2013-2014,80843.0,32219.0,0.4
Uttar Pradesh,Hamirpur,2014-2015,69319.0,13331.0,0.19
Uttar Pradesh,Hamirpur,2015-2016,27440.0,12374.0,0.45
Uttar Pradesh,Hamirpur,2016-2017,89820.0,74359.0,0.83
Uttar Pradesh,Hamirpur,2017-2018,92802.0,86721.0,0.93
Uttar Pradesh,Hamirpur,2018-2019,73004.0,83883.0,1.15
Uttar Pradesh,Hamirpur,2019-2020,84227.0,99430.0,1.18
Uttar Pradesh,Hamirpur,2020-2021,82882.0,91439.0,1.1
Uttar Pradesh,Hamirpur,2021-2022,92908.0,115206.0,1.24
